D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\MAD #8.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:28:55 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4288,12805.55,2900.29,10.00,7.25,33.33,0.00,0.00
0.8288,13205.90,2000.14,30.00,0.00,33.33,0.00,0.00
1.2288,14607.21,2100.15,0.00,0.00,33.33,0.00,20.00
1.6288,11404.40,2000.14,20.00,7.25,33.33,0.00,0.00
2.0288,9603.12,2400.20,20.00,36.23,16.67,0.00,20.00
2.4288,14206.82,1800.11,0.00,14.49,33.33,0.00,0.00
2.8288,13406.08,1400.07,0.00,0.00,0.00,0.00,0.00
3.2288,11204.24,1900.12,30.00,0.00,33.33,0.00,20.00
3.6288,15408.03,1600.09,20.00,14.49,33.33,0.00,0.00
4.0289,11004.09,2800.27,0.00,21.74,16.67,0.00,0.00
4.4289,12205.04,1500.08,0.00,21.74,16.67,0.00,0.00
4.8289,11404.40,1400.07,20.00,7.25,33.33,0.00,0.00
5.2289,8402.39,1300.06,0.00,21.74,0.00,0.00,0.00
5.6289,12405.20,1600.09,0.00,21.74,16.67,0.00,0.00
6.0289,13806.45,2300.18,10.00,36.23,33.33,0.00,0.00
6.4289,11204.24,1900.12,30.00,7.25,950.03,3800.56,880.03
6.8289,130372.41,11304.36,2600.26,2166.84,40528.84,101545.08,5401.13
7.2289,2649289.45,74086.71,4450.75,905.83,16810.71,113241.11,8382.71
7.6289,1665323.30,182731.68,1960.15,565.23,13340.08,455389.40,18172.74
8.0289,2464729.14,294936.99,2240.19,413.05,15091.96,720794.87,25725.52
8.4289,4076028.81,359862.82,1890.14,434.79,14891.74,622978.81,30495.86
8.8289,6865470.79,490055.32,2080.16,478.27,13990.75,636301.42,30475.81
9.2289,3381839.96,346752.51,2340.21,188.41,14174.28,614331.49,27729.65
9.6290,4720116.68,422192.43,2040.16,340.58,15242.14,692412.79,32941.84
10.0289,3985012.88,405943.07,2160.18,391.31,11771.92,623817.63,30335.48
10.4290,4469562.20,338973.75,1680.11,246.38,13974.07,558025.88,29273.04
10.8290,4366579.65,351053.05,2090.17,289.86,15175.39,593548.54,28030.30
11.2290,3590387.09,361297.46,2270.20,340.58,14090.86,618418.60,25905.88
11.6290,3864378.30,400599.05,1720.11,239.13,13473.55,614069.53,26086.24
12.0290,4036975.87,534674.66,2130.17,260.87,15041.91,623922.46,26627.34
12.4290,4698566.81,400290.82,1970.15,275.37,12989.73,666825.73,25986.04
12.8290,3851021.35,356686.60,1880.13,289.86,12589.34,568046.19,26988.09
13.2290,3388592.92,349107.42,1600.10,268.12,14824.99,609407.67,29653.91
13.6290,5284857.34,449898.39,2080.16,340.58,12539.29,532799.85,25424.93
14.0290,3470969.03,335597.41,1830.13,311.60,12639.39,541394.24,25925.92
14.4290,5275149.97,368062.65,1600.10,304.35,11021.27,558025.88,22840.12
14.8290,4540393.75,322099.66,1870.13,260.87,12489.24,530717.19,26707.51
15.2290,3632394.44,286369.65,2040.16,297.10,12322.42,539935.40,26507.10
