D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #17.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:10:37 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,16809.55,2400.20,10.00,0.00,0.00,0.00,0.00
0.8286,25021.16,3100.33,0.00,21.74,33.33,0.00,0.00
1.2287,13606.26,1700.10,0.00,28.99,33.33,0.00,0.00
1.6287,14407.02,1700.10,0.00,28.99,16.67,0.00,20.00
2.0287,10603.80,1900.12,0.00,7.25,16.67,0.00,0.00
2.4287,14006.63,1900.12,0.00,7.25,0.00,0.00,0.00
2.8287,14807.41,1400.07,10.00,7.25,0.00,0.00,0.00
3.2287,8802.62,900.03,10.00,14.49,50.00,0.00,0.00
3.6287,11804.71,3100.33,0.00,28.99,0.00,0.00,0.00
4.0287,12205.04,2200.17,10.00,14.49,33.33,0.00,0.00
4.4287,13205.90,1500.08,20.00,7.25,0.00,0.00,0.00
4.8287,11204.24,1500.08,0.00,21.74,16.67,0.00,0.00
5.2287,12205.04,1600.09,0.00,14.49,33.33,0.00,20.00
5.6287,13005.72,1900.12,20.00,7.25,16.67,0.00,0.00
6.0287,14407.02,2200.17,10.00,7.25,0.00,50.00,0.00
6.4288,9803.25,1800.11,20.00,7.25,50.00,0.00,20.00
6.8288,39252.05,7702.02,630.02,1304.41,3683.85,2700.28,1460.08
7.2288,1051730.86,123316.43,1730.11,1007.28,2633.60,17661.99,4200.68
7.6288,4423814.06,360785.08,800.02,579.72,1533.42,19164.12,5221.05
8.0288,4915083.42,491089.06,870.03,514.50,1400.07,20265.79,5301.08
8.4288,4051797.62,489848.58,710.02,434.79,1116.71,20265.79,5581.20
8.8288,5496656.81,370318.41,640.02,376.82,783.36,16610.61,4220.69
9.2288,9481644.87,372471.92,630.02,413.05,900.03,21016.98,4800.89
9.6288,5200768.16,408924.22,660.02,434.79,1283.40,20966.90,6301.53
10.0288,10961832.94,468260.16,610.01,268.12,916.70,18362.96,5501.17
10.4288,5858386.77,402551.44,640.02,340.58,1066.71,19765.01,4680.85
10.8288,5169858.50,423736.04,580.01,304.35,1100.05,20315.86,4700.85
11.2288,6160333.22,401832.13,560.01,224.64,950.03,18763.53,5741.27
11.6288,4694147.60,370010.77,450.01,326.09,950.03,20165.63,5361.11
12.0288,5371156.13,395462.40,510.01,275.37,983.37,19063.97,4980.96
12.4289,5543406.13,422398.24,750.02,326.09,1150.05,17011.12,4140.66
12.8289,6715043.76,349414.62,540.01,398.56,1016.71,20215.71,5601.21
13.2289,4715424.37,388376.73,610.01,289.86,1000.04,20966.90,4940.94
13.6289,7190928.45,387042.11,560.01,333.34,933.37,20616.34,4440.76
14.0289,4693030.38,434030.66,520.01,275.37,1450.08,19414.49,5020.97
14.4289,3694586.18,541726.56,590.01,340.58,983.37,19564.71,5221.05
14.8289,5037877.96,454332.03,660.02,304.35,983.37,21668.04,5381.12
15.2289,9687361.71,447424.41,790.02,311.60,766.69,19414.49,4260.70
15.6289,4447888.20,366934.91,710.02,311.60,1050.04,16961.06,4380.74
16.0289,4128612.47,353613.50,490.01,333.34,916.70,18262.82,4980.96
16.4289,5430815.51,360272.71,640.02,268.12,616.68,17461.72,4580.81
16.8289,6036893.18,475693.75,580.01,297.10,816.69,19164.12,5020.97
17.2289,4809494.02,340815.72,580.01,304.35,1016.71,17962.40,5261.07
17.6290,4232414.33,378524.00,570.01,275.37,900.03,19614.79,4500.78
18.0290,4624731.20,419928.81,570.01,369.57,1133.38,18362.96,4760.87
18.4290,4509210.99,349209.84,500.01,268.12,966.70,18212.75,4640.83
18.8290,3342911.17,346240.63,540.01,268.12,866.70,18613.32,4640.83
19.2290,3961154.10,379755.25,610.01,297.10,1083.38,18112.61,4620.82
19.6290,4315262.16,342555.59,600.01,253.63,966.70,19865.17,4420.75
20.0290,4923921.85,426617.82,530.01,152.17,850.03,16210.10,4220.69
20.4290,4636946.10,394846.12,520.01,275.37,883.36,17611.92,4320.72
20.8290,5743661.03,353613.50,570.01,253.63,883.36,20265.79,4340.73
21.2290,4133677.19,378011.01,560.01,297.10,800.02,19564.71,4820.90
21.6290,6879895.30,387247.41,430.01,217.39,933.37,19965.32,4240.69
22.0290,4425270.77,452579.05,660.02,318.84,1150.05,22018.63,4660.84
22.4290,4323380.60,423838.92,570.01,362.32,800.02,16961.06,4440.76
22.8290,4273726.52,422089.55,460.01,217.39,716.69,17661.99,4480.77
23.2290,4139089.49,343272.05,470.01,333.34,900.03,17862.26,5221.05
23.6290,5043712.31,318624.98,560.01,210.15,716.69,19765.01,4440.76
24.0291,4352999.25,337132.01,610.01,347.83,950.03,20666.42,4700.85
24.4291,4405756.71,297895.92,550.01,340.58,900.03,18813.60,4280.71
24.8291,3925974.18,332630.93,560.01,217.39,1083.38,18162.68,4160.67
25.2291,4266625.99,326290.82,450.01,239.13,783.36,18713.46,4120.66
25.6291,3633635.80,300855.44,410.01,217.39,900.03,16660.67,3900.59
26.0291,5917624.09,302080.22,500.01,231.89,850.03,17561.85,4140.66
26.4291,3531795.28,352691.70,520.01,159.42,950.03,18663.39,4380.74
26.8291,4890951.54,330994.51,510.01,318.84,816.69,16560.54,3780.55
27.2291,4387558.49,326699.78,600.01,275.37,1150.05,18813.60,4100.65
27.6291,3835107.22,369498.10,540.01,297.10,633.35,17511.79,3820.56
28.0291,3845311.13,306980.47,420.01,289.86,1016.71,16760.80,3520.48
28.4291,3174534.19,347981.13,490.01,231.89,916.70,16760.80,3880.58
28.8291,4060685.70,323530.66,340.00,202.90,950.03,19063.97,4120.66
29.2291,3731032.27,356993.97,430.01,282.61,783.36,14458.04,3440.46
29.6292,3952613.59,297079.61,440.01,304.35,866.70,19314.34,3560.49


          Printed:2026-02-17 18:11:10
