D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #11.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:06:47 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,14206.82,1900.12,20.00,0.00,16.67,0.00,0.00
0.8287,14407.02,1700.10,10.00,7.25,16.67,0.00,0.00
1.2287,11204.24,1500.08,0.00,14.49,33.33,0.00,0.00
1.6287,13606.26,2300.18,10.00,21.74,0.00,0.00,20.00
2.0287,12605.37,2000.14,20.00,21.74,66.67,0.00,60.00
2.4287,14807.41,3200.35,10.00,14.49,33.33,0.00,0.00
2.8287,13005.72,2300.18,10.00,0.00,50.00,0.00,0.00
3.2287,15007.62,1600.09,30.00,0.00,33.33,0.00,0.00
3.6287,11604.55,2900.29,30.00,7.25,16.67,0.00,0.00
4.0287,14006.63,1900.12,40.00,28.99,16.67,0.00,0.00
4.4287,10203.52,1700.10,10.00,21.74,0.00,0.00,0.00
4.8287,11404.40,2000.14,0.00,14.49,33.33,0.00,0.00
5.2287,13806.45,1800.11,40.00,21.74,33.33,0.00,20.00
5.6287,13406.08,3800.49,20.00,14.49,33.33,0.00,0.00
6.0288,11204.24,1100.04,30.00,0.00,33.33,0.00,0.00
6.4288,12004.87,1700.10,20.00,14.49,0.00,0.00,0.00
6.8288,12605.37,1300.06,310.00,1710.26,6318.18,6001.39,1640.10
7.2288,835778.71,94000.37,2320.20,1384.13,3467.12,17161.32,4180.67
7.6288,2477582.03,189314.40,1100.05,753.64,1933.48,25975.93,6061.42
8.0288,4000306.34,311882.30,960.03,557.98,1800.12,32791.31,7882.40
8.4288,4414843.41,426720.75,910.03,608.71,1666.77,31137.25,7822.36
8.8288,4660184.21,407382.15,940.03,586.97,1516.75,31889.07,8562.83
9.2288,4584610.70,410569.24,900.03,485.52,1733.45,31488.09,8182.58
9.6288,6233076.45,391662.43,980.04,594.22,1566.76,30485.71,8662.90
10.0288,4827096.39,397208.67,1030.04,449.28,1500.09,30786.41,7902.41
10.4288,3974237.95,390122.14,850.03,500.01,1883.47,35949.64,8542.82
10.8288,5111142.55,412625.78,840.03,652.19,1800.12,33041.94,7842.37
11.2288,4230701.26,386631.49,940.03,500.01,1900.14,32390.30,7161.98
11.6289,5680352.08,349312.23,880.03,492.76,1383.41,29583.62,8282.65
12.0289,3924583.87,372369.36,910.03,586.97,1766.79,30235.12,8342.69
12.4289,4168584.01,335188.18,860.03,449.28,1583.43,28531.28,7362.09
12.8289,4591711.24,450929.39,950.03,471.02,1583.43,31037.01,7822.36
13.2289,5876162.93,336006.62,950.03,442.04,1283.40,25625.23,7722.30
13.6289,4752689.76,368062.65,890.03,514.50,1333.40,30535.82,6941.86
14.0289,4220795.27,400188.06,790.02,536.24,1400.07,28882.05,7902.41
14.4289,4108726.02,353920.78,730.02,529.00,1233.39,28781.83,7141.97
14.8289,4577112.94,363962.16,1010.04,507.26,1500.09,29784.08,7302.06
15.2289,3839054.72,368472.75,760.02,333.34,1233.39,30435.59,7342.08
15.6289,5256703.48,324655.13,770.02,500.01,1350.07,29132.61,6661.71
16.0289,3887939.16,368677.81,800.02,405.80,1233.39,28531.28,6561.66
16.4289,4261561.27,275871.22,490.01,478.27,1466.75,27829.76,7021.90
16.8289,3928804.46,362937.23,860.03,405.80,1383.41,29984.54,6641.70
17.2290,4246267.81,309226.93,910.03,405.80,1250.06,28180.51,6581.67
17.6290,4367523.07,353408.64,690.02,369.57,1183.39,27078.17,6721.74
18.0290,4907833.93,325064.04,740.02,463.78,1550.09,29533.51,8082.52
18.4290,4256297.94,355457.30,580.01,427.54,1333.40,32590.81,7602.23
18.8290,4681932.70,359862.82,730.02,340.58,1300.06,28080.29,7642.25
19.2290,4097156.62,350643.43,760.02,405.80,1200.05,26727.45,6641.70
19.6290,4539922.03,362014.84,590.01,340.58,1166.72,26877.76,7322.07
20.0290,5254220.78,398235.96,680.02,463.78,1316.73,26977.97,6141.46
20.4290,5887409.58,358325.88,830.03,384.06,1183.39,26627.24,6181.47
20.8290,3452547.37,333244.63,630.02,391.31,1383.41,27779.65,6261.51
21.2290,5654085.07,374112.94,890.03,326.09,1350.07,26476.94,7402.11
21.6290,3766981.82,350131.40,650.02,297.10,1250.06,28080.29,5941.36
22.0290,3340453.29,346854.91,830.03,405.80,1183.39,23120.54,6721.74
22.4290,3602080.63,351360.28,660.02,282.61,1266.73,23621.44,5701.25
22.8291,3651784.36,274750.46,560.01,347.83,1100.05,23821.81,6401.58
23.2291,3649773.37,317603.15,580.01,304.35,1516.75,28080.29,6861.82
23.6291,3882576.52,357711.11,620.01,275.37,1350.07,26727.45,6421.59
24.0291,3776962.29,359657.89,690.02,420.30,1100.05,28681.61,6761.76
24.4291,4199344.71,328233.47,540.01,333.34,1333.40,27629.33,5881.33
24.8291,4744074.78,342657.93,390.01,471.02,1183.39,28330.84,6601.68
25.2291,4337134.78,335904.32,660.02,318.84,966.70,27028.07,7021.90
25.6291,4010535.08,359555.42,540.01,340.58,1266.73,22820.01,5481.16
26.0291,4083675.53,366217.29,620.01,420.30,1166.72,25124.26,6001.39
26.4291,3823736.43,345728.76,690.02,275.37,1300.06,25975.93,5601.21
26.8291,5535262.86,307490.99,670.02,253.63,950.03,21267.38,5961.37
27.2291,4366803.09,287185.38,830.03,297.10,850.03,23270.81,5921.35
27.6291,4684911.94,351360.28,650.02,318.84,933.37,22068.72,4900.93
28.0291,3623407.06,321690.84,640.02,210.15,1250.06,24372.83,5141.02
28.4291,3368681.63,296059.28,610.01,297.10,1200.05,26176.33,6301.53
28.8292,4479468.19,303203.08,530.01,275.37,666.68,21217.30,5201.04
29.2292,3591330.52,297589.79,600.01,275.37,1016.71,23972.08,5841.32
29.6292,3721796.61,259577.71,510.01,275.37,1316.73,25174.35,5481.16


          Printed:2026-02-17 18:07:21
