D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\MAD #3.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:39:36 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,11604.55,2800.27,0.00,7.25,16.67,200.00,0.00
0.8286,11004.09,3800.49,40.00,0.00,16.67,100.00,0.00
1.2287,11604.55,3000.31,10.00,7.25,33.33,150.00,0.00
1.6287,12405.20,1900.12,10.00,0.00,16.67,100.00,0.00
2.0287,14206.82,3300.37,0.00,14.49,0.00,0.00,0.00
2.4287,9803.25,1900.12,30.00,14.49,33.33,0.00,0.00
2.8287,14006.63,2700.25,10.00,14.49,16.67,0.00,0.00
3.2287,10203.52,2700.25,20.00,14.49,66.67,0.00,40.00
3.6287,11204.24,2100.15,10.00,0.00,50.00,50.00,20.00
4.0287,11204.24,2900.29,10.00,14.49,16.67,0.00,20.00
4.4287,8402.39,2300.18,20.00,7.25,0.00,100.00,0.00
4.8287,13205.90,2600.23,40.00,7.25,33.33,0.00,0.00
5.2287,12405.20,2200.17,0.00,14.49,16.67,0.00,0.00
5.6287,11804.71,1300.06,0.00,0.00,50.00,0.00,20.00
6.0287,12004.87,3200.35,30.00,21.74,33.33,0.00,20.00
6.4288,10803.95,2700.25,20.00,14.49,0.00,0.00,0.00
6.8288,12405.20,2200.17,150.00,615.96,14724.88,59686.71,3860.58
7.2288,957221.78,79615.58,2790.29,971.05,8035.78,88852.64,3600.50
7.6288,609512.70,38951.68,1000.04,427.54,6584.98,299920.51,11044.71
8.0288,1716158.20,141883.22,1350.07,260.87,10253.98,457667.33,26026.12
8.4288,5240392.11,292794.70,1690.11,275.37,11304.84,547231.15,27368.89
8.8288,3513597.06,370933.67,1920.14,318.84,11605.10,530300.68,28110.47
9.2288,4059767.10,321486.43,1790.12,260.87,14157.59,687881.45,32981.94
9.6288,4378595.93,336211.23,2070.16,289.86,13506.91,676244.04,28611.57
10.0288,7962205.24,288307.06,2010.15,340.58,14007.43,667562.11,29112.68
10.4288,6081408.07,355149.98,2070.16,376.82,14107.54,628799.27,31979.43
10.8288,4455857.68,334881.30,2010.15,239.13,14624.77,639450.44,32961.89
11.2288,4874714.66,358223.39,2080.16,282.61,14424.55,686617.19,26948.01
11.6288,4569292.42,346854.91,1830.13,275.37,13873.96,638610.64,27749.69
12.0288,5472872.51,324655.13,1770.12,311.60,14558.03,633730.27,31578.45
12.4289,5568531.09,388479.39,1930.14,318.84,15609.23,625757.62,26767.63
12.8289,3205220.41,299324.58,2320.20,260.87,15225.45,621668.26,30094.92
13.2289,5778120.96,442683.69,2410.22,442.04,14691.51,672665.38,32039.58
13.6289,6327021.96,327415.50,2030.16,347.83,13089.83,558391.02,26306.69
14.0289,3336356.83,299834.86,1810.12,340.58,15158.71,611240.82,30375.58
14.4289,7432843.12,356481.71,2070.16,231.89,14024.12,630110.50,30556.00
14.8289,3640115.65,335290.48,1870.13,210.15,12973.04,523638.62,22639.77
15.2289,3593093.24,338666.77,1820.13,253.63,13773.86,602234.72,28310.91
15.6289,3722367.63,345933.52,1980.15,246.38,14090.86,606579.88,26707.51
16.0289,4213247.85,386118.24,1990.15,275.37,15091.96,592450.10,31037.14
16.4289,3292710.89,278011.06,1830.13,260.87,13873.96,560112.79,26146.36
16.8289,3879448.31,323735.11,1950.14,260.87,12822.90,539414.45,30034.78
17.2289,4132212.40,351257.89,1730.11,297.10,11621.79,490637.89,26406.89
17.6290,6594781.58,335188.18,1690.11,289.86,13056.46,579589.36,26887.88
18.0289,3491153.42,318216.24,1490.08,318.84,14558.03,634622.22,26086.24
18.4290,2999751.83,271388.72,1760.12,297.10,12822.90,587168.36,27849.91
18.8290,3609379.78,302692.68,1780.12,268.12,14441.24,572641.36,28190.64
19.2290,3580009.39,291468.65,1910.14,326.09,12272.37,555730.62,27569.31
19.6290,6299588.09,312188.72,1780.12,217.39,13406.81,607522.41,28491.30
20.0290,4230229.55,328233.47,2190.18,239.13,14374.50,565801.37,26867.84
20.4290,3995216.79,320464.43,1650.10,239.13,12722.80,532435.35,26386.85
20.8290,3025696.09,264362.06,1560.09,217.39,12122.24,583247.61,26166.40
21.2290,5082293.53,324041.77,1970.15,268.12,12839.58,622297.31,27368.89
21.6290,3054073.39,310554.54,1760.12,333.34,12455.88,525928.32,26106.28
22.0290,3505652.41,409335.47,1690.11,217.39,12272.37,605061.52,27809.82
22.4290,4147654.81,311780.15,1830.13,166.67,13206.61,528686.91,24483.12
22.8290,4209647.93,272712.94,1720.11,210.15,11204.76,541029.49,27609.39
23.2290,3589965.03,332017.26,1720.11,181.16,11922.05,556408.69,26046.16
23.6290,3279776.01,296773.51,1820.13,304.35,12589.34,641602.69,27308.76
24.0291,3256239.97,328335.74,1750.12,239.13,11004.59,536080.66,23461.23
24.4291,2734052.86,262325.98,2160.18,239.13,12339.10,585338.57,24523.19
24.8291,3094938.70,308307.86,1720.11,268.12,10721.02,547752.44,23962.15
25.2291,3198417.80,286879.47,1630.10,253.63,10387.42,486071.00,23942.11
25.6291,4176901.07,284330.54,1500.09,246.38,12622.70,596111.96,24042.29
26.0291,3396686.53,253268.80,1670.11,130.44,11488.34,534986.96,26707.51
26.4291,9403166.60,279233.98,1590.10,311.60,10120.55,555104.69,23341.01
26.8291,2998311.86,326699.78,1590.10,246.38,9853.68,515887.74,20856.78
27.2291,2950172.23,335392.80,1320.07,289.86,11388.25,522129.69,25444.97
27.6291,2765707.33,319953.44,1680.11,231.89,10520.86,598885.16,25465.01
28.0291,3525687.83,257135.23,1380.07,231.89,12022.14,468389.31,20896.84
28.4291,2971846.24,232427.83,1520.09,202.90,9153.17,506426.42,19714.99
28.8291,2726182.69,277399.63,1170.05,246.38,9686.89,532591.55,21678.13
29.2291,3315998.66,277705.35,1580.09,311.60,11121.35,516875.83,23821.89
29.6292,3402669.85,315559.74,1640.10,231.89,10554.22,544051.81,22860.16


          Printed:2026-02-17 17:40:09
