D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #19.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:52:15 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,12004.87,1300.06,0.00,14.49,50.00,0.00,0.00
0.8287,13406.08,3100.33,10.00,7.25,0.00,0.00,0.00
1.2287,12805.55,1300.06,30.00,7.25,66.67,0.00,0.00
1.6287,12605.37,1900.12,0.00,21.74,33.33,0.00,0.00
2.0287,11804.71,2200.17,20.00,0.00,16.67,0.00,0.00
2.4287,13406.08,1900.12,30.00,43.48,33.33,50.00,0.00
2.8287,14006.63,1800.11,50.00,14.49,0.00,0.00,0.00
3.2287,11604.55,1400.07,0.00,14.49,16.67,0.00,0.00
3.6288,13406.08,1600.09,0.00,14.49,0.00,0.00,0.00
4.0288,11004.09,1500.08,0.00,21.74,33.33,0.00,0.00
4.4288,13806.45,2100.15,10.00,7.25,50.00,0.00,0.00
4.8288,13205.90,1400.07,0.00,21.74,33.33,0.00,0.00
5.2288,12805.55,2000.14,10.00,21.74,50.00,0.00,0.00
5.6288,14607.21,2400.20,10.00,14.49,83.33,0.00,0.00
6.0288,14807.41,2200.17,0.00,14.49,0.00,0.00,0.00
6.4288,10603.80,2400.20,10.00,0.00,0.00,0.00,0.00
6.8288,10603.80,1800.11,1140.05,3659.93,9670.21,12455.96,2560.25
7.2288,1119011.62,95107.48,3850.56,2304.55,5734.58,46733.86,13567.10
7.6288,5540743.75,314844.60,3140.37,1391.38,3483.79,56070.67,13406.93
8.0288,4750778.08,454125.78,2140.17,1029.03,2950.33,66519.76,16410.39
8.4288,5693634.54,353613.50,1790.12,934.82,2950.33,61897.02,14307.90
8.8288,4303121.73,377703.22,1440.08,652.19,2566.92,59033.75,14668.30
9.2288,7245969.99,460830.18,1410.08,797.13,2600.26,61294.17,15989.86
9.6289,5088177.54,436193.46,1800.12,695.67,2666.94,55317.45,14788.44
10.0289,5254469.05,437944.53,1380.07,898.58,2783.63,63956.95,14387.99
10.4289,6085430.05,398030.52,1680.11,652.19,2583.59,62349.17,14568.19
10.8289,4598166.27,427235.40,1420.08,550.74,2733.62,60691.35,14127.70
11.2289,5981355.10,421883.74,1630.10,637.70,2283.53,54112.40,14588.21
11.6289,6219123.65,412008.79,1670.11,652.19,2166.84,55166.82,14167.74
12.0289,13603703.00,446805.96,1560.09,833.36,2433.56,58832.84,14848.51
12.4289,7225413.20,380576.10,1360.07,608.71,2550.25,61143.46,15108.81
12.8289,4174095.61,400804.57,1300.06,623.20,2200.18,54112.40,12606.13
13.2289,6808194.81,336415.84,1170.05,797.13,2150.18,51301.03,12746.27
13.6289,5040062.74,336518.14,1220.06,644.94,2500.24,52957.65,13687.23
14.0289,5468378.82,382525.88,950.03,739.15,2383.55,53961.77,13406.93
14.4289,5753989.07,394743.41,1220.06,536.24,2233.52,48239.34,10704.42
14.8289,4126204.25,342248.54,1090.04,608.71,2316.87,50799.07,12666.19
15.2290,4260890.94,317807.50,1160.05,463.78,2133.51,45730.30,12085.64
15.6290,4862077.69,409541.09,1260.06,623.20,1966.81,51702.62,12205.75
16.0290,7484607.49,398955.13,1090.04,637.70,1950.14,47837.86,11445.05
16.4290,5031671.20,350233.81,1230.06,652.19,2183.51,50046.15,11885.45
16.8290,4580390.11,374933.50,1230.06,601.46,2533.58,47837.86,10804.50
17.2290,3900576.12,390738.26,1310.07,673.93,1783.45,44225.10,10664.39
17.6290,6098687.69,352896.53,1130.05,579.72,2366.88,44827.16,11485.09
18.0290,4070020.66,427647.17,1220.06,507.26,1833.46,44726.82,11304.93
18.4290,6631153.19,364064.67,1090.04,514.50,2100.17,42419.10,11284.91
18.8290,4241153.44,314640.31,1090.04,659.44,2016.82,50949.66,12325.86
19.2290,4529544.33,376472.19,980.04,557.98,1700.11,40061.64,8682.91
19.6290,4186558.78,314333.81,900.03,442.04,1983.48,37052.73,9223.28
20.0290,3302021.03,296773.51,1280.06,507.26,1933.48,45429.24,11064.72
20.4290,5366836.23,325064.04,1080.04,384.06,1766.79,43572.91,9743.66
20.8291,3797965.97,314538.13,900.03,427.54,1833.46,41867.32,10224.03
