D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\MAD #7.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:17:29 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,11004.09,3000.31,0.00,7.25,0.00,150.00,20.00
0.8286,13205.90,2600.23,30.00,7.25,50.00,50.00,0.00
1.2286,11204.24,2200.17,0.00,28.99,66.67,150.00,0.00
1.6287,10203.52,2100.15,10.00,14.49,16.67,0.00,0.00
2.0287,14206.82,2800.27,10.00,14.49,16.67,0.00,20.00
2.4287,17009.78,1500.08,10.00,7.25,33.33,150.00,0.00
2.8287,13406.08,2400.20,20.00,7.25,50.00,0.00,20.00
3.2287,11604.55,1900.12,20.00,21.74,33.33,50.00,0.00
3.6287,15808.45,2100.15,30.00,7.25,50.00,0.00,0.00
4.0287,14407.02,1300.06,40.00,14.49,66.67,500.01,0.00
4.4287,14407.02,1600.09,10.00,0.00,50.00,0.00,0.00
4.8287,14607.21,1900.12,10.00,28.99,50.00,0.00,0.00
5.2287,14607.21,2100.15,20.00,14.49,0.00,100.00,0.00
5.6287,15408.03,2400.20,30.00,7.25,16.67,50.00,0.00
6.0287,14006.63,1900.12,10.00,14.49,0.00,0.00,0.00
6.4287,14206.82,1300.06,0.00,123.19,3467.12,37905.18,2700.28
6.8287,563541.50,56809.85,1010.04,369.57,5751.25,83618.08,3340.43
7.2288,728521.09,57512.59,1620.10,659.44,9369.99,233630.81,10023.88
7.6288,2285396.29,209485.96,1680.11,586.97,10437.46,455700.00,21718.19
8.0288,3057102.29,298406.15,1940.14,318.84,13356.76,543739.11,25324.73
8.4288,4525199.60,327926.73,1600.10,369.57,15392.31,652631.88,28711.79
8.8288,4494538.20,365192.19,1940.14,297.10,13590.33,638715.58,27729.65
9.2288,4862698.37,327108.76,1790.12,340.58,14808.31,595850.34,29714.04
9.6288,4243015.47,376164.43,1920.14,275.37,12889.63,623870.07,25785.64
10.0288,5519174.94,404093.02,1930.14,311.60,13556.96,640920.21,27689.57
10.4288,5947168.27,394537.99,1760.12,297.10,12906.31,562460.99,28571.48
10.8288,3264010.84,357711.11,2050.16,275.37,14524.66,638768.07,25244.58
11.2288,3368681.63,427029.54,2120.17,282.61,12722.80,609983.74,26567.22
11.6288,3893699.03,378011.01,1590.10,246.38,12639.39,582150.05,26807.71
12.0288,3585645.13,414579.79,1710.11,166.67,13556.96,588684.67,29794.23
12.4288,4053287.24,404606.88,2030.16,311.60,13006.41,569038.18,27769.74
12.8289,4439471.83,387863.40,2100.17,355.08,12405.83,598571.14,27429.01
13.2289,3944246.88,375548.95,1810.12,275.37,12489.24,616374.90,28070.38
13.6289,4796459.83,341736.79,1950.14,311.60,13106.51,559643.21,25925.92
14.0289,3303585.14,301774.05,1740.11,268.12,12822.90,516303.76,24062.33
14.4289,3110976.97,282393.63,1610.10,210.15,11555.06,569194.82,28531.39
14.8289,5327013.65,339280.74,1840.13,282.61,12973.04,631316.99,27449.06
15.2289,3957926.58,342453.22,1790.12,347.83,12706.12,621720.65,28371.04
15.6289,3516278.38,413654.15,1370.07,282.61,13106.51,583038.57,23882.00
16.0289,3094218.72,330278.66,1400.07,166.67,11221.44,556773.83,26667.42
16.4289,4438354.62,311473.75,2080.16,188.41,13006.41,571701.27,27729.65
16.8289,4369633.37,361604.91,1750.12,195.65,12305.74,597786.23,25625.32
17.2289,3458481.03,305755.25,1600.10,253.63,12022.14,495465.92,23040.47
17.6289,3594682.17,367755.08,1760.12,231.89,11021.27,528218.41,26386.85
18.0289,3554114.79,371856.59,1450.08,260.87,10987.91,558547.56,24583.31
18.4289,3692202.78,353613.50,2080.16,253.63,10854.46,502633.35,26266.61
18.8290,4244380.96,345831.13,1700.11,246.38,10070.51,557399.85,22860.16
19.2290,3172399.06,333040.09,1520.09,195.65,13940.70,532018.80,24302.78
19.6290,3285461.40,308103.66,1460.08,289.86,11271.48,548430.18,25905.88
20.0290,6313193.30,289428.86,1740.11,268.12,11154.71,577603.81,25424.93
20.4290,3164032.35,353408.64,1770.12,297.10,11972.10,539310.21,23581.45
20.8290,3097818.64,286573.58,1730.11,239.13,11188.08,560217.19,24683.50
21.2290,3337027.16,312392.99,1410.08,173.91,10721.02,475490.28,22800.05
21.6290,4142292.17,312392.99,1380.07,297.10,11238.12,519580.57,21698.16
22.0290,3925303.85,332630.93,1610.10,311.60,10087.19,489392.19,22699.88
22.4290,3608684.62,285146.14,1250.06,304.35,10270.66,510688.38,23100.58
22.8290,3420172.91,335290.48,1530.09,275.37,9703.57,525616.06,21698.16
23.2290,5734673.64,306469.95,1630.10,217.39,10771.06,530665.14,21798.33
23.6290,3570177.88,297181.64,1310.07,188.41,11071.31,511572.12,21678.13
24.0290,3284418.66,339792.38,1540.09,326.09,10587.58,488509.91,23260.87
