D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #10.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:46:33 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,13205.90,2000.14,30.00,7.25,0.00,0.00,0.00
0.8287,11404.40,1800.11,30.00,7.25,83.33,0.00,0.00
1.2287,12205.04,2800.27,0.00,14.49,83.33,0.00,0.00
1.6287,10003.38,1500.08,20.00,21.74,0.00,0.00,0.00
2.0287,14206.82,2000.14,20.00,7.25,33.33,0.00,0.00
2.4287,15408.03,2300.18,20.00,0.00,16.67,0.00,0.00
2.8287,9402.99,1700.10,10.00,14.49,33.33,0.00,0.00
3.2287,13606.26,3100.33,10.00,7.25,50.00,50.00,0.00
3.6287,12605.37,1500.08,10.00,21.74,0.00,0.00,0.00
4.0287,11604.55,1700.10,10.00,14.49,0.00,0.00,0.00
4.4288,12605.37,1900.12,0.00,21.74,33.33,0.00,0.00
4.8288,9402.99,2200.17,10.00,14.49,16.67,0.00,0.00
5.2288,12805.55,1600.09,30.00,7.25,0.00,0.00,0.00
5.6288,13205.90,2000.14,10.00,7.25,0.00,0.00,0.00
6.0288,12004.87,1800.11,40.00,0.00,16.67,0.00,0.00
6.4288,10003.38,2400.20,0.00,7.25,0.00,0.00,0.00
6.8288,38650.47,4000.55,1700.11,3036.58,7318.70,3900.59,1460.08
7.2288,1490544.73,101651.17,2580.25,1652.28,3683.85,12956.45,3560.49
7.6288,4279685.01,294630.93,1230.06,833.36,1683.44,21317.47,5481.16
8.0288,6409447.73,408821.41,730.02,637.70,1666.77,22920.19,5541.19
8.4288,6623481.64,496362.26,650.02,413.05,1366.74,20866.73,5601.21
8.8288,4915828.23,356276.81,730.02,420.30,1150.05,19264.26,6101.44
9.2288,7129978.06,361604.91,660.02,333.34,1150.05,19765.01,4940.94
9.6288,3689471.81,391867.80,570.01,492.76,1333.40,20365.94,5020.97
10.0288,5102155.16,384270.63,530.01,347.83,1133.38,20215.71,5441.14
10.4289,5296128.82,437635.50,680.02,427.54,1316.73,23571.35,5361.11
10.8289,4485823.91,468879.44,600.01,304.35,1166.72,21918.46,5281.08
11.2289,4356897.10,403270.83,620.01,384.06,1116.71,21067.06,5561.19
11.6289,5275323.76,401318.33,600.01,282.61,850.03,18863.68,5461.15
12.0289,3958100.37,349926.61,700.02,405.80,1116.71,22519.49,4840.90
12.4289,3936947.73,429911.96,760.02,268.12,1200.05,21517.79,5441.14
12.8289,4831465.95,538511.33,580.01,384.06,1350.07,18913.75,4780.88
13.2289,5715457.51,350131.40,480.01,311.60,866.70,19013.90,4860.91
13.6289,5258689.64,332221.83,680.02,275.37,1116.71,19414.49,5341.10
14.0289,5003045.62,495741.80,580.01,398.56,1266.73,20916.82,4720.86
14.4289,4224097.27,395359.67,470.01,311.60,1066.71,19264.26,4680.85
14.8289,5355713.71,392483.94,570.01,347.83,733.35,20065.48,4720.86
15.2289,3972003.51,418179.88,380.01,391.31,1100.05,20666.42,5561.19
15.6289,7361912.26,419825.93,510.01,340.58,1300.06,18663.39,4920.93
16.0289,4078561.16,378216.21,620.01,268.12,1016.71,20966.90,4720.86
16.4290,6885953.10,386118.24,670.02,239.13,1266.73,19164.12,4220.69
16.8290,5548644.63,492226.27,560.01,318.84,1150.05,19114.04,4860.91
17.2290,5921596.42,381807.52,680.02,188.41,900.03,18312.89,4600.82
17.6290,3942682.78,416533.98,680.02,210.15,1216.72,20866.73,5141.02
18.0290,8396703.26,339690.04,530.01,210.15,883.36,16460.42,5040.98
18.4290,4869128.57,306163.65,560.01,224.64,966.70,15609.37,4040.63
18.8290,4861233.57,304530.13,540.01,304.35,916.70,19364.41,4620.82
19.2290,4412882.07,389608.76,470.01,297.10,1166.72,20315.86,5461.15
19.6290,4516187.38,382320.63,470.01,304.35,933.37,21668.04,4100.65
20.0290,5659770.46,330380.91,460.01,231.89,1033.37,18362.96,3620.51
20.4290,4297560.48,351360.28,470.01,275.37,1050.04,14858.49,3960.61
20.8290,4883230.33,311167.33,570.01,253.63,1000.04,19063.97,4260.70
21.2290,4042214.38,335085.89,490.01,297.10,1066.71,18963.82,4320.72
21.6290,6776639.64,354330.49,590.01,253.63,766.69,16510.48,3560.49
