D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #15.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:09:20 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,10803.95,1300.06,30.00,7.25,16.67,0.00,0.00
0.8286,11004.09,2300.18,40.00,7.25,33.33,0.00,20.00
1.2286,9402.99,1300.06,30.00,7.25,16.67,0.00,20.00
1.6286,13806.45,1700.10,10.00,14.49,0.00,0.00,0.00
2.0286,11204.24,1900.12,50.00,21.74,33.33,50.00,0.00
2.4286,15207.82,2000.14,10.00,14.49,33.33,0.00,20.00
2.8287,9603.12,1900.12,0.00,7.25,100.00,0.00,0.00
3.2287,11604.55,2400.20,10.00,0.00,33.33,0.00,0.00
3.6287,12004.87,2400.20,0.00,7.25,0.00,0.00,0.00
4.0287,11604.55,2300.18,10.00,7.25,16.67,0.00,0.00
4.4287,11804.71,1600.09,30.00,14.49,16.67,0.00,0.00
4.8287,12605.37,1500.08,20.00,21.74,50.00,0.00,0.00
5.2287,13606.26,1800.11,10.00,0.00,16.67,0.00,0.00
5.6287,14006.63,1800.11,30.00,21.74,0.00,0.00,0.00
6.0287,10203.52,2400.20,30.00,28.99,16.67,0.00,0.00
6.4287,13806.45,2800.27,10.00,7.25,550.01,1950.15,400.01
6.8287,266582.40,17310.21,1680.11,1130.48,2833.64,22920.19,1800.13
7.2287,1413938.87,156329.02,920.03,717.41,1466.75,26126.23,4360.73
7.6287,4519638.34,367652.54,860.03,442.04,900.03,24773.58,5821.31
8.0287,4290832.35,350336.23,830.03,463.78,1650.10,27579.23,7161.98
8.4288,4816395.94,358530.79,560.01,427.54,1750.12,25074.16,5961.37
8.8288,8884231.82,479102.10,840.03,500.01,1416.74,25775.53,5561.19
9.2288,6956610.85,424868.07,800.02,507.26,1233.39,24372.83,6801.79
9.6288,7068978.03,395051.54,720.02,485.52,1366.74,25324.64,6341.55
