D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #4.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:02:20 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,10003.38,1600.09,30.00,14.49,33.33,0.00,0.00
0.8286,13606.26,1700.10,0.00,7.25,16.67,0.00,0.00
1.2286,13406.08,2100.15,20.00,14.49,16.67,0.00,20.00
1.6286,15207.82,2200.17,10.00,14.49,33.33,0.00,0.00
2.0287,14006.63,1900.12,20.00,7.25,66.67,0.00,0.00
2.4287,10403.66,1200.05,20.00,14.49,0.00,0.00,0.00
2.8287,12405.20,2600.23,10.00,7.25,16.67,0.00,0.00
3.2287,13606.26,900.03,10.00,0.00,66.67,50.00,0.00
3.6287,9202.86,1900.12,20.00,7.25,33.33,0.00,20.00
4.0287,12605.37,1700.10,20.00,7.25,16.67,0.00,0.00
4.4287,11204.24,1700.10,10.00,7.25,33.33,0.00,0.00
4.8287,11004.09,1800.11,20.00,36.23,50.00,0.00,20.00
5.2287,12205.04,2400.20,30.00,7.25,33.33,50.00,0.00
5.6287,12405.20,1400.07,0.00,7.25,16.67,0.00,20.00
6.0287,12605.37,1600.09,0.00,7.25,0.00,0.00,0.00
6.4287,13205.90,1600.09,30.00,21.74,266.67,300.00,820.03
6.8287,169971.66,107996.29,3650.50,3899.13,8903.00,33844.00,8082.52
7.2287,2570411.33,229583.54,2530.24,1869.70,3900.58,45379.07,9163.24
7.6288,2916084.71,254693.16,1390.07,702.92,2283.53,47586.94,10264.06
8.0288,3295317.73,344500.37,1300.06,652.19,2350.21,48038.60,11745.32
8.4288,3507340.65,352691.70,1340.07,739.15,2533.58,52556.03,12486.02
8.8288,3606524.67,307082.57,1210.06,659.44,2066.83,48239.34,10344.13
9.2288,3109139.77,295243.07,1210.06,695.67,2300.20,47737.49,11665.25
9.6288,3620725.74,407587.77,1240.06,608.71,2816.97,49142.72,12425.96
10.0288,4946564.11,394229.86,1460.08,811.62,2550.25,50899.46,11104.76
10.4288,3971283.53,379037.01,1360.07,702.92,2733.62,51351.23,12405.94
10.8288,4529842.25,383654.81,1390.07,666.68,2400.22,49343.48,11465.07
11.2288,4562564.29,347264.40,1410.08,797.13,2300.20,47988.42,11665.25
11.6288,4025977.50,306674.15,1190.05,789.88,2616.93,51250.83,10744.45
12.0288,5088326.50,310656.69,1450.08,710.16,2850.31,49544.24,10884.57
12.4288,4841396.77,380473.51,1270.06,985.54,2733.62,47386.21,10944.62
12.8288,3761097.81,366524.85,1450.08,717.41,2566.92,46683.68,10844.54
13.2289,4047949.42,369498.10,1400.07,731.90,2300.20,48941.96,11004.67
13.6289,4254808.31,367755.08,1560.09,666.68,3017.01,47135.31,9743.66
14.0289,9008938.04,478998.78,1570.09,760.89,2650.27,42368.94,10043.89
14.4289,4086754.09,381397.05,1690.11,804.37,2183.51,44526.13,10304.10
14.8289,4399127.89,467744.04,1370.07,768.14,2566.92,41766.99,9823.72
15.2289,4178142.42,316887.94,1540.09,746.40,2216.85,37303.45,11104.76
15.6289,4662244.85,324348.44,1310.07,891.33,2416.89,38206.06,10384.16
16.0289,3996656.76,360887.55,1390.07,855.10,2166.84,41315.55,10464.22
16.4289,3914379.95,427441.26,1450.08,724.66,2700.28,38155.92,9343.37
