D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #25.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:56:04 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4288,13005.72,1300.06,10.00,14.49,33.33,0.00,0.00
0.8288,12805.55,1800.11,10.00,28.99,0.00,0.00,0.00
1.2289,14206.82,1100.04,20.00,21.74,0.00,0.00,40.00
1.6289,14006.63,2000.14,10.00,0.00,33.33,0.00,20.00
2.0289,12805.55,2000.14,0.00,0.00,16.67,0.00,0.00
2.4289,13406.08,2100.15,30.00,14.49,16.67,0.00,0.00
2.8289,20414.09,1800.11,10.00,7.25,0.00,0.00,0.00
3.2289,13005.72,3000.31,20.00,14.49,50.00,0.00,0.00
3.6289,12605.37,1800.11,20.00,28.99,16.67,0.00,0.00
4.0289,13205.90,1900.12,0.00,7.25,33.33,0.00,0.00
4.4289,9803.25,2300.18,10.00,50.72,16.67,0.00,0.00
4.8289,12605.37,2100.15,0.00,21.74,83.33,0.00,0.00
5.2289,15007.62,1700.10,20.00,28.99,50.00,0.00,0.00
5.6289,13005.72,1600.09,20.00,43.48,0.00,0.00,0.00
6.0289,10403.66,2100.15,10.00,0.00,16.67,0.00,0.00
6.4289,15007.62,1600.09,10.00,0.00,0.00,0.00,0.00
6.8290,11804.71,1800.11,160.00,1884.19,7468.78,4100.65,1540.09
7.2290,1143590.04,106082.39,4490.76,3377.24,5651.21,18413.03,5541.19
7.6290,3525666.02,294324.88,2410.22,1565.31,3350.43,20165.63,4920.93
8.0290,5151883.72,308103.66,1800.12,1297.17,3083.69,26376.73,6761.76
8.4290,6583435.62,363244.70,1670.11,971.05,2750.29,24422.92,5921.35
8.8290,5983515.05,331812.70,1270.06,833.36,2433.56,23671.53,6981.88
9.2290,5062953.27,414785.45,1160.05,927.57,1950.14,21317.47,6041.41
9.6290,5271301.78,449382.96,1080.04,666.68,1883.47,30435.59,6981.88
10.0290,4350615.86,482821.14,1190.05,615.96,1716.78,23220.72,6261.51
10.4290,4786156.61,445981.45,960.03,550.74,1816.79,22068.72,5501.17
10.8290,4527359.55,360272.71,750.02,543.49,1650.10,25625.23,5861.33
11.2290,4986982.53,390224.85,600.01,478.27,1550.09,22769.92,5381.12
11.6290,5108436.40,390430.20,870.03,557.98,1900.14,25725.43,6521.64
12.0290,4618102.38,482511.18,870.03,362.32,1716.78,24322.73,5661.24
12.4290,6371164.44,402756.98,860.03,529.00,1766.79,25474.94,5961.37
12.8291,4627313.21,367037.43,850.03,492.76,1650.10,22419.32,5541.19
13.2291,7551441.88,365807.25,680.02,434.79,1433.41,27378.80,6001.39
13.6291,4912079.35,371856.59,700.02,391.31,1350.07,26877.76,6481.62
14.0291,4987379.76,402859.74,790.02,398.56,1533.42,25124.26,5441.14
14.4291,4493371.33,401318.33,830.03,449.28,1116.71,22018.63,5421.13
14.8291,4962825.82,325575.20,700.02,398.56,1366.74,26426.84,6101.44
15.2291,7543695.84,455466.41,730.02,347.83,1233.39,24873.77,5621.22
15.6291,4342944.30,382012.74,720.02,427.54,1266.73,21417.63,5141.02
16.0291,4439794.58,394948.83,570.01,384.06,1200.05,25925.83,5921.35
16.4291,4629075.93,394127.17,510.01,362.32,1033.37,22769.92,6721.74
16.8291,5770201.13,461861.91,770.02,362.32,1216.72,21668.04,4820.90
17.2291,4645859.01,324450.66,680.02,326.09,1000.04,21968.55,5341.10
17.6291,4368913.39,381191.82,580.01,391.31,1100.05,19414.49,5481.16
18.0292,4294059.86,377190.28,610.01,376.82,950.03,21217.30,5040.98
18.4292,4361316.31,353101.39,620.01,405.80,1300.06,23471.17,5301.08
18.8292,4530462.93,319953.44,540.01,405.80,1266.73,22118.80,5301.08
19.2292,4675105.26,357813.57,640.02,347.83,1216.72,21367.55,4520.79
19.6292,4061976.70,484681.05,520.01,340.58,1200.05,26527.04,5201.04
20.0292,5893641.17,417254.05,520.01,318.84,1133.38,17962.40,4580.81
20.4292,5372397.48,341634.45,570.01,333.34,1000.04,20466.10,4840.90
20.8292,6641506.07,367345.00,600.01,318.84,1066.71,23771.71,4800.89
21.2292,4881417.96,335290.48,700.02,369.57,1133.38,18362.96,4760.87
21.6292,3996979.51,332937.77,600.01,326.09,1166.72,24122.36,5401.13
22.0292,3863112.12,342146.19,570.01,326.09,1066.71,19865.17,4200.68
22.4292,3122025.00,346240.63,560.01,260.87,1050.04,20365.94,5121.01
22.8292,4263646.74,322917.36,580.01,260.87,1000.04,23320.90,5461.15
23.2292,4450395.73,356993.97,540.01,210.15,1066.71,19164.12,4820.90
23.6292,3824232.97,303509.30,360.00,217.39,1066.71,18713.46,4480.77
24.0293,4355928.85,349517.02,490.01,210.15,966.70,16510.48,4220.69
24.4293,3570227.54,387966.06,780.02,239.13,1000.04,19865.17,4540.80
24.8293,3866389.29,335290.48,550.01,304.35,1000.04,18813.60,4540.80
25.2293,4228268.21,332630.93,520.01,282.61,1200.05,17511.79,4640.83
25.6293,4626543.57,316172.73,600.01,311.60,1100.05,18513.17,4900.93
26.0293,4161036.59,382731.13,450.01,326.09,950.03,16910.99,4080.64
26.4293,3680112.01,314538.13,390.01,246.38,1066.71,21267.38,4980.96
26.8293,4295152.25,324450.66,530.01,268.12,950.03,19414.49,4340.73
27.2293,4741244.49,354740.23,660.02,231.89,1133.38,19214.19,4640.83
27.6293,3984392.20,309737.52,530.01,311.60,816.69,20115.55,4080.64
28.0293,3422357.69,305959.45,510.01,333.34,1016.71,19314.34,4780.88
28.4293,3005263.43,323939.55,550.01,268.12,766.69,18563.24,4180.67
28.8293,3569656.52,293916.82,650.02,202.90,1033.37,19865.17,4880.92
29.2293,4132162.74,299426.64,580.01,253.63,1183.39,16810.86,4500.78
29.6293,3574075.73,311984.42,450.01,297.10,1016.71,20666.42,4480.77


          Printed:2026-02-17 17:56:37
