D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #7.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:04:15 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,17410.25,1700.10,0.00,21.74,0.00,0.00,0.00
0.8286,13205.90,1800.11,0.00,21.74,16.67,0.00,0.00
1.2287,14006.63,1700.10,20.00,0.00,50.00,0.00,0.00
1.6287,11204.24,2100.15,0.00,14.49,33.33,0.00,0.00
2.0287,13406.08,2300.18,0.00,14.49,33.33,0.00,0.00
2.4287,14607.21,1500.08,20.00,7.25,50.00,0.00,0.00
2.8287,15007.62,1400.07,10.00,14.49,33.33,0.00,0.00
3.2287,13005.72,1400.07,20.00,14.49,33.33,0.00,0.00
3.6287,15808.45,1800.11,10.00,7.25,16.67,0.00,0.00
4.0287,12805.55,1700.10,0.00,28.99,33.33,0.00,0.00
4.4287,12805.55,900.03,0.00,14.49,0.00,0.00,0.00
4.8287,12205.04,1200.05,30.00,7.25,33.33,0.00,20.00
5.2287,13606.26,1400.07,30.00,7.25,66.67,0.00,0.00
5.6287,14006.63,1400.07,0.00,28.99,66.67,0.00,0.00
6.0287,11004.09,1800.11,10.00,7.25,66.67,0.00,0.00
6.4288,10603.80,1500.08,30.00,21.74,0.00,0.00,40.00
6.8287,76798.99,9202.89,1440.08,2710.42,8452.71,25825.63,5641.23
7.2288,1673452.73,122610.55,2870.31,1369.64,3317.08,46884.40,9283.33
7.6288,2002400.02,152084.73,1540.09,1007.28,3350.43,74211.23,16330.29
8.0288,2783955.21,308716.33,1830.13,1297.17,4200.67,76574.88,17732.13
8.4288,5596089.10,305653.15,2200.18,1036.27,3067.02,74211.23,16530.54
8.8288,4589476.80,403270.83,2030.16,811.62,2733.62,66469.51,15589.38
9.2288,5002424.94,352589.28,1720.11,811.62,3517.14,66218.23,14888.55
9.6288,3695628.91,357403.76,1440.08,775.39,2816.97,65916.71,14728.37
10.0288,4835885.17,388582.06,1340.07,659.44,2850.31,55568.52,14287.88
10.4288,5436873.30,407176.59,1360.07,630.45,2616.93,52104.22,12966.49
10.8288,3142979.02,334676.71,1120.05,688.42,2583.59,51200.63,11745.32
11.2288,4908951.14,363962.16,1090.04,536.24,2600.26,48088.79,12405.94
11.6288,3607219.83,338462.13,1420.08,652.19,2016.82,46984.76,10984.66
12.0288,3195066.15,347469.19,1060.04,739.15,1900.14,43472.57,10163.99
12.4288,5057168.57,322610.74,1020.04,623.20,2033.49,46131.71,10364.15
12.8289,4482000.55,338359.81,1090.04,550.74,2066.83,43121.41,9403.41
13.2289,3591454.66,350438.62,990.04,623.20,1633.43,45629.95,10924.60
13.6289,5482728.84,369087.94,900.03,572.48,1650.10,42419.10,11885.45
14.0289,3721026.97,369293.02,920.03,471.02,1633.43,39560.10,9443.44
14.4289,4345352.53,322508.50,1010.04,565.23,2000.15,42770.25,10724.44
14.8289,4841818.83,327108.76,1050.04,471.02,1616.77,39610.26,9543.52
15.2289,3968478.07,446909.03,980.04,543.49,1633.43,41766.99,9083.18
15.6289,5609470.88,349005.03,1170.05,456.53,1800.12,38356.51,9403.41
16.0289,3239233.45,331914.99,980.04,500.01,1500.09,39309.35,9243.30
16.4289,3186947.71,345626.39,950.03,492.76,1783.45,35849.37,9443.44
16.8289,3695231.68,382320.63,1030.04,507.26,1650.10,43021.07,9643.59
17.2289,4184150.56,379755.25,1000.04,369.57,1450.08,32189.81,8082.52
17.6289,3385117.13,317092.29,930.03,514.50,1566.76,36100.06,9383.40
18.0289,3632071.69,315355.42,680.02,492.76,1516.75,38005.48,8722.94
18.4290,4298652.87,403373.58,1010.04,442.04,1716.78,36501.17,8863.03
18.8290,3573504.71,325472.95,850.03,442.04,1566.76,35598.68,7842.37
19.2290,3620551.95,353920.78,830.03,492.76,1366.74,33693.61,6941.86
19.6290,3403638.10,358223.39,820.03,413.05,1150.05,29182.72,7061.92
20.0290,3715416.06,326495.31,830.03,398.56,1566.76,33192.32,7001.89
20.4290,3193005.50,312903.71,760.02,420.30,1266.73,28781.83,5921.35
20.8290,3407660.09,319442.48,800.02,427.54,1700.11,31488.09,7382.10
21.2290,3118822.31,328437.99,1050.04,413.05,1466.75,30585.94,6761.76
21.6290,4060636.04,346752.51,860.03,362.32,1166.72,25224.45,6361.56
22.0290,3250827.68,279845.46,790.02,413.05,1083.38,25775.53,5841.32
22.4290,3198963.99,308512.11,640.02,384.06,1133.38,25525.04,5981.38
22.8290,3358179.80,299426.64,600.01,420.30,1333.40,29333.06,7121.96
23.2290,3492121.67,349517.02,670.02,311.60,1250.06,20666.42,5441.14
23.6290,3632518.58,291162.67,800.02,369.57,1150.05,24823.68,4860.91
24.0291,2977010.26,308307.86,560.01,224.64,1200.05,22569.58,5541.19
24.4291,2736039.02,291468.65,700.02,224.64,1116.71,21718.13,5841.32
24.8291,3380971.02,293712.79,620.01,369.57,1050.04,22118.80,5501.17
25.2291,3243205.78,316990.11,630.02,318.84,1150.05,23521.26,5421.13
25.6291,3099829.63,312801.56,630.02,427.54,1033.37,21467.71,4600.82
26.0291,3124805.63,275259.89,660.02,333.34,1166.72,20766.58,4980.96
26.4291,3341893.26,305448.95,590.01,318.84,1083.38,19364.41,4880.92
26.8291,4198153.01,273222.29,620.01,239.13,883.36,19414.49,4460.77
27.2291,2836687.84,254998.39,360.00,318.84,916.70,20265.79,4400.75
27.6291,4139461.89,332528.64,620.01,217.39,1050.04,17762.13,4640.83
28.0291,3969967.69,323530.66,430.01,347.83,950.03,21417.63,5201.04
28.4291,3529809.12,291264.67,500.01,413.05,1033.37,19865.17,5121.01
28.8291,3385390.23,322712.94,530.01,304.35,1183.39,17311.52,4220.69
29.2291,3801044.52,296059.28,630.02,289.86,716.69,18312.89,4520.79
29.6291,3043348.11,296569.43,520.01,355.08,950.03,20015.40,5481.16


          Printed:2026-02-17 18:04:48
