D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\MAD #10.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:30:40 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4332,12405.20,2900.29,0.00,14.49,16.67,150.00,20.00
0.8332,23618.86,2200.17,10.00,14.49,33.33,0.00,0.00
1.2332,11804.71,3400.39,10.00,14.49,50.00,150.00,0.00
1.6332,17410.25,2200.17,20.00,21.74,16.67,250.00,20.00
2.0332,13406.08,1500.08,40.00,0.00,0.00,100.00,80.00
2.4332,13606.26,2500.21,10.00,0.00,66.67,200.00,20.00
2.8333,15408.03,2000.14,10.00,0.00,66.67,0.00,0.00
3.2332,12405.20,2800.27,10.00,14.49,0.00,450.01,0.00
3.6333,11404.40,1300.06,30.00,7.25,0.00,50.00,0.00
4.0333,13005.72,1800.11,0.00,14.49,0.00,150.00,0.00
4.4333,11804.71,2100.15,0.00,14.49,16.67,0.00,0.00
4.8333,12004.87,1700.10,0.00,0.00,50.00,200.00,0.00
5.2333,12405.20,2300.18,0.00,7.25,0.00,0.00,0.00
5.6333,12004.87,2000.14,0.00,0.00,0.00,0.00,0.00
6.0333,15207.82,2400.20,10.00,21.74,0.00,0.00,0.00
6.4333,11004.09,2700.25,10.00,14.49,16.67,0.00,0.00
6.8333,12004.87,2400.20,30.00,224.64,4200.67,64258.44,3120.38
7.2333,523509.08,55103.36,1060.04,913.08,11671.83,56522.62,4040.63
7.6333,685745.95,47476.75,2470.23,789.88,14474.61,314150.76,18232.82
8.0333,2481811.13,232732.62,2640.26,492.76,14791.62,518228.13,22579.66
8.4333,3315576.60,272407.35,2030.16,485.52,14274.39,648691.85,28531.39
8.8334,8677819.82,602219.14,2390.22,355.08,14691.51,669403.27,30355.53
9.2334,4871164.39,343476.73,1980.15,384.06,17311.35,658465.28,30676.28
9.6334,5384190.33,395359.67,1980.15,231.89,13673.75,662618.55,34806.70
10.0334,4406476.70,404093.02,2140.17,311.60,12372.47,574260.45,29593.77
10.4334,4753409.74,395667.82,2150.18,217.39,14741.57,612759.86,32159.88
10.8334,4417673.69,365499.73,2110.17,289.86,12656.07,655364.36,29573.73
11.2334,3600913.76,342043.82,2180.18,260.87,14257.70,557660.69,28290.86
11.6334,3939827.67,386426.20,1670.11,260.87,13790.54,546866.31,26847.80
12.0334,6010055.16,315764.06,1930.14,217.39,13723.80,613964.79,25565.21
12.4334,4673466.68,333040.09,1910.14,224.64,13139.88,590148.88,24964.03
12.8334,5039938.60,341429.76,1750.12,260.87,12839.58,551819.14,29152.77
13.2334,3766137.70,383346.90,1750.12,282.61,13907.33,594804.00,30435.72
13.6334,4351162.05,334676.71,1620.10,231.89,11988.78,507725.63,23541.37
14.0334,4099664.15,281985.89,1710.11,159.42,10821.10,520881.10,24362.89
14.4334,5511106.15,347366.82,1820.13,282.61,12022.14,488146.68,24663.46
14.8335,2976712.34,306163.65,1640.10,224.64,13490.23,578857.81,27990.21
15.2335,3689074.57,332733.23,1790.12,304.35,12906.31,578857.81,26126.32
15.6335,3660200.73,305755.25,1640.10,253.63,13456.86,552653.47,26707.51
16.0335,4439347.70,337848.22,1840.13,239.13,13540.28,566166.80,25224.54
16.4335,3982033.64,360375.17,2020.15,246.38,14507.97,537487.01,24623.38
16.8335,3669908.10,316070.58,1900.14,282.61,13139.88,557243.36,22860.16
17.2335,3439463.52,306367.85,1890.14,224.64,12973.04,523430.47,25485.05
17.6335,3902810.55,359555.42,1830.13,275.37,13523.60,551714.84,25104.30
18.0335,3940498.00,300855.44,1800.12,246.38,11872.01,448868.41,22158.94
18.4335,7147183.20,301263.70,1790.12,282.61,12539.29,542227.93,24663.46
18.8335,3961998.22,338871.44,1830.13,297.10,14207.65,655311.77,27429.01
19.2335,4103115.11,425176.86,1690.11,253.63,14774.94,547543.95,24863.84
19.6335,4055298.23,357506.23,1730.11,224.64,11371.57,574051.51,27248.63
20.0336,4846089.08,385707.62,1740.11,202.90,11521.70,558704.10,23761.77
20.4336,4251506.32,361912.35,1460.08,217.39,10854.46,523950.83,23000.40
20.8336,3902016.09,280966.60,1400.07,144.93,11538.38,537487.01,24883.88
21.2336,4303394.83,304325.98,1750.12,253.63,12172.28,555000.39,27869.95
21.6336,4243015.47,386426.20,1940.14,289.86,12856.26,556043.55,24964.03
22.0336,3866612.73,290856.69,1310.07,152.17,11104.67,548273.78,23300.94
22.4336,4195993.06,353818.36,1660.10,239.13,10937.87,535039.06,23461.23
22.8336,3061720.12,295549.15,1390.07,253.63,11738.55,588998.44,23922.07
23.2336,4349275.20,400393.55,1590.10,231.89,12038.83,516719.82,23942.11
23.6336,3767900.42,333551.51,1890.14,202.90,11588.42,549577.10,26006.08
24.0336,2990044.46,341839.14,1440.08,268.12,9736.93,496348.63,23461.23
24.4336,4315237.33,313720.90,1620.10,188.41,12138.92,561834.77,25264.62
24.8336,4035163.50,346240.63,1560.09,231.89,10220.62,536809.86,24703.54
25.2336,3375682.86,352077.20,1400.07,137.68,10754.38,529155.42,20636.43
25.6336,2962784.37,312597.27,1360.07,239.13,11188.08,492610.40,23922.07
26.0336,6380946.29,330278.66,1650.10,239.13,12005.46,569821.39,22920.26
26.4337,2730949.48,282597.51,1320.07,318.84,9636.85,500919.04,19194.21
26.8337,3399020.28,263445.80,1500.09,260.87,10370.74,489599.80,21958.60
27.2337,3162691.69,329869.58,1560.09,268.12,10270.66,518176.12,23000.40
27.6337,3156981.47,305244.78,1480.08,268.12,9686.89,459583.20,20936.91
28.0337,2731048.79,291264.67,1460.08,202.90,9386.67,470824.95,21157.27
28.4337,5366861.05,239439.33,1350.07,181.16,8736.23,507829.59,22219.04
28.8337,3565609.71,323019.58,1320.07,159.42,9203.21,487056.88,21898.50
29.2337,2658876.58,259068.82,1250.06,289.86,8986.39,484203.22,18673.45
29.6337,4659240.78,302794.75,1100.05,166.67,9520.10,423539.36,20115.61


          Printed:2026-02-17 18:31:13
