D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #12.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:47:49 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,15608.24,1600.09,30.00,28.99,66.67,50.00,0.00
0.8287,15608.24,2700.25,10.00,0.00,16.67,0.00,0.00
1.2287,14607.21,1100.04,20.00,0.00,0.00,0.00,20.00
1.6287,12405.20,1600.09,20.00,14.49,0.00,50.00,0.00
2.0287,12205.04,2300.18,10.00,14.49,16.67,0.00,0.00
2.4287,13205.90,1300.06,30.00,0.00,33.33,50.00,0.00
2.8287,11004.09,1500.08,20.00,28.99,33.33,0.00,0.00
3.2287,14206.82,2800.27,10.00,14.49,16.67,0.00,0.00
3.6287,50084.71,1700.10,60.00,7.25,50.00,0.00,0.00
4.0287,15207.82,2600.23,0.00,14.49,16.67,0.00,0.00
4.4287,12205.04,2300.18,0.00,0.00,16.67,0.00,0.00
4.8287,10603.80,1900.12,0.00,0.00,16.67,0.00,0.00
5.2287,11404.40,2200.17,20.00,21.74,16.67,0.00,0.00
5.6287,9402.99,2100.15,10.00,0.00,16.67,0.00,0.00
6.0287,13806.45,2600.23,10.00,21.74,16.67,0.00,0.00
6.4288,13406.08,1900.12,20.00,0.00,50.00,0.00,40.00
6.8288,231803.42,14607.27,1710.11,3116.31,11922.05,9503.47,3280.42
7.2288,3256529.49,254082.69,5301.06,3696.17,7151.94,21517.79,6441.60
7.6288,4499627.75,307184.67,2170.18,1384.13,3267.07,23120.54,4940.94
8.0288,4852643.42,385604.98,1160.05,717.41,2350.21,22319.15,5461.15
8.4288,5904391.28,322815.16,900.03,666.68,2216.85,23020.36,5961.37
8.8288,4777740.24,500292.48,1010.04,543.49,2316.87,28230.62,6621.69
9.2288,8819333.94,412522.95,850.03,500.01,1600.10,23220.72,5901.34
9.6288,5167127.52,392586.65,880.03,449.28,1550.09,24973.97,6021.40
10.0288,5330737.71,446187.55,1040.04,420.30,2250.19,28681.61,5981.38
10.4288,6072644.12,533534.18,850.03,557.98,1450.08,22669.75,5741.27
10.8288,5182818.21,366422.34,770.02,557.98,1633.43,22719.84,5561.19
11.2288,4391977.71,435266.55,730.02,500.01,1733.45,24523.11,5781.29
11.6288,3946729.59,415711.13,880.03,529.00,1516.75,23170.63,5781.29
12.0288,5003939.39,374215.50,890.03,500.01,1350.07,19564.71,5361.11
12.4289,3628769.70,352384.42,690.02,463.78,1516.75,20365.94,5321.09
12.8289,4071038.57,350131.40,750.02,456.53,1550.09,20365.94,5641.23
13.2289,4037522.07,346342.99,1090.04,507.26,1383.41,23220.72,6001.39
13.6289,4443220.72,295345.09,1020.04,413.05,1650.10,23921.99,4600.82
14.0289,5475131.77,549612.06,840.03,529.00,1566.76,21918.46,5121.01
14.4289,4920992.26,319851.25,780.02,608.71,1750.12,21617.96,5821.31
14.8289,5538564.86,614930.81,770.02,384.06,1450.08,21768.21,4760.87
15.2289,3970836.64,421883.74,650.02,579.72,1816.79,24623.30,5541.19
15.6289,3688007.01,326802.03,760.02,413.05,1300.06,21467.71,5941.36
16.0289,4427530.03,347469.19,710.02,376.82,1333.40,19664.86,4960.95
16.4289,4674881.82,404504.10,750.02,449.28,1500.09,18212.75,4640.83
16.8289,4925336.99,350438.62,720.02,449.28,1183.39,25474.94,5281.08
17.2289,4897828.63,333244.63,710.02,456.53,1500.09,22218.97,5861.33
17.6290,3600317.91,375548.95,840.03,478.27,1166.72,19564.71,5141.02
18.0290,3936600.15,288511.04,710.02,384.06,1283.40,20666.42,4680.85
18.4290,3519183.14,401729.37,700.02,384.06,1316.73,22118.80,6021.40
18.8290,5762827.50,362424.78,730.02,355.08,1266.73,18212.75,5141.02
19.2290,3597860.03,330994.51,600.01,384.06,966.70,23921.99,5161.03
19.6290,3404780.15,311984.42,880.03,478.27,1033.37,21467.71,4760.87
20.0290,4003186.27,265380.22,480.01,362.32,1216.72,21818.30,4920.93
20.4290,3470124.92,267620.39,600.01,362.32,1200.05,22970.28,4800.89
20.8290,4641638.41,347059.67,700.02,318.84,1083.38,19063.97,4840.90
21.2290,3352544.06,302590.60,640.02,405.80,1033.37,20516.18,4220.69
21.6290,4504344.89,300753.39,600.01,391.31,1133.38,17762.13,4780.88
22.0290,6670876.46,399879.83,560.01,362.32,1233.39,18463.10,5621.22
22.4290,4561149.15,340099.37,490.01,318.84,1083.38,20666.42,4340.73
22.8290,4223402.11,300038.96,610.01,289.86,1166.72,17762.13,5181.04
23.2290,5919113.71,314640.31,460.01,413.05,1100.05,21167.22,4600.82
23.6290,3133693.71,288409.03,490.01,297.10,1216.72,19464.56,5241.06
24.0291,4252772.50,314435.96,470.01,340.58,1033.37,20816.65,4460.77
24.4291,6540807.60,279030.15,630.02,253.63,1050.04,19965.32,4720.86
24.8291,3801838.99,339894.70,570.01,304.35,916.70,19013.90,4180.67
25.2291,3110877.66,301263.70,580.01,434.79,1133.38,20365.94,4540.80
25.6291,4105870.91,317092.29,640.02,362.32,1000.04,20866.73,4460.77
26.0291,3342439.45,270268.29,540.01,318.84,1016.71,22619.66,4760.87
26.4291,4053461.03,319646.85,660.02,376.82,1083.38,17511.79,4740.87
26.8291,3279502.91,376061.84,430.01,246.38,983.37,20966.90,4340.73
27.2291,3876717.34,343579.13,560.01,384.06,833.36,18513.17,3800.56
27.6291,3612632.12,386734.13,580.01,297.10,1050.04,20916.82,4160.67
28.0291,3825747.42,301569.90,540.01,376.82,900.03,20466.10,4000.62
28.4291,3721722.13,288918.95,560.01,260.87,833.36,16961.06,3840.57
28.8291,3120485.72,291570.65,380.01,224.64,916.70,15659.43,4280.71
29.2291,3476455.81,314640.31,490.01,268.12,1066.71,19714.94,4240.69
29.6292,4322263.38,326086.35,580.01,304.35,933.37,17912.33,5381.12


          Printed:2026-02-17 17:48:22
