D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\MAD #4.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:57:58 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4283,16609.33,1900.12,10.00,7.25,0.00,0.00,0.00
0.8283,11404.40,2400.20,0.00,0.00,16.67,0.00,0.00
1.2283,12004.87,1300.06,10.00,0.00,16.67,0.00,0.00
1.6284,12004.87,2400.20,20.00,7.25,0.00,0.00,20.00
2.0284,11004.09,2100.15,20.00,7.25,33.33,0.00,0.00
2.4284,9803.25,2500.21,10.00,0.00,33.33,0.00,20.00
2.8284,10403.66,2200.17,10.00,14.49,16.67,0.00,0.00
3.2284,10403.66,2900.29,10.00,14.49,33.33,0.00,20.00
3.6284,11804.71,2100.15,10.00,28.99,66.67,0.00,20.00
4.0284,12205.04,2000.14,20.00,14.49,33.33,0.00,0.00
4.4284,10803.95,2200.17,0.00,0.00,33.33,0.00,0.00
4.8284,12405.20,2200.17,20.00,21.74,50.00,0.00,0.00
5.2284,12004.87,1700.10,10.00,0.00,66.67,0.00,0.00
5.6284,14607.21,1100.04,10.00,7.25,33.33,0.00,20.00
6.0284,10203.52,1800.11,10.00,14.49,0.00,0.00,0.00
6.4284,12605.37,2100.15,0.00,28.99,66.67,50.00,100.00
6.8284,68357.70,33237.63,750.02,594.22,6551.63,103812.89,4680.85
7.2285,774576.37,71775.26,1060.04,463.78,5984.69,87392.79,5221.05
7.6285,1710785.74,96919.29,1450.08,623.20,8452.71,328088.79,15329.07
8.0285,2505693.75,213239.50,1610.10,463.78,11705.19,459738.57,21117.20
8.4285,3573355.74,261206.25,1960.15,239.13,11705.19,643335.25,28812.01
8.8285,4764209.50,320975.42,1810.12,369.57,13073.14,604956.84,27549.27
9.2285,3841189.84,315355.42,1990.15,210.15,11888.69,600245.80,26968.05
9.6285,2951339.11,323837.33,2040.16,224.64,13390.13,702640.28,30114.97
10.0285,5030603.63,428882.47,2030.16,275.37,12038.83,606265.72,26727.55
10.4285,4741666.55,384989.11,1960.15,311.60,13857.28,655627.10,30375.58
10.8285,4861680.46,330994.51,2270.20,340.58,12172.28,607260.60,27368.89
11.2285,4205501.82,335085.89,1990.15,260.87,14875.05,620410.21,27569.31
11.6285,4470679.42,344500.37,1760.12,275.37,13890.64,598047.90,28350.99
12.0285,4577932.23,294630.93,1810.12,275.37,13273.34,583143.12,26066.20
12.4285,3609901.15,326699.78,1900.14,210.15,12656.07,593548.54,25465.01
12.8285,3337275.43,302590.60,1940.14,289.86,14274.39,576506.69,26366.81
13.2286,4203267.38,346650.15,1650.10,311.60,13807.22,583195.36,26927.96
13.6286,4893508.72,432897.95,1910.14,362.32,13990.75,592607.03,24523.19
14.0286,3704219.07,263649.39,1820.13,347.83,13573.65,588684.67,24964.03
14.4286,4022327.92,306878.34,1890.14,231.89,13106.51,611607.47,26827.75
14.8286,4664951.00,289224.88,1830.13,369.57,13590.33,585809.03,27268.67
15.2286,4268761.11,367652.54,1730.11,297.10,13390.13,609564.75,28350.99
15.6286,4151378.87,361195.00,1940.14,347.83,14925.11,588632.42,27288.72
16.0286,4046608.76,353613.50,2100.17,318.84,12555.97,549212.16,25945.96
16.4286,4375070.49,363142.21,1910.14,275.37,12806.21,553435.74,24122.44
16.8286,9550291.63,349926.61,1810.12,202.90,11721.87,512559.91,25805.68
17.2286,4155947.05,316683.59,1510.09,239.13,11488.34,509856.64,25144.38
17.6286,7232439.26,355047.53,1710.11,239.13,12906.31,566114.60,24823.76
18.0287,5120403.03,303611.40,1670.11,275.37,14024.12,619309.57,28290.86
18.4286,3417441.94,367447.51,2060.16,224.64,11872.01,563087.26,24803.73
18.8287,6267586.03,336006.62,1750.12,275.37,12706.12,594908.64,24823.76
19.2287,3775795.42,347776.34,1850.13,260.87,12055.51,602025.34,23641.56
19.6287,4331225.94,307184.67,1850.13,231.89,11621.79,512715.87,23922.07
20.0287,3690663.50,298610.23,1860.13,210.15,14457.92,576088.77,26807.71
20.4287,4246094.02,311473.75,1860.13,260.87,13290.03,526813.09,23220.80
20.8287,3206362.45,297079.61,1670.11,231.89,11538.38,549472.85,25324.73
21.2287,4090900.20,304530.13,1580.09,217.39,11671.83,632943.26,24543.23
21.6287,3792131.61,250420.48,1710.11,326.09,11454.97,566114.60,24483.12
22.0287,2932147.80,301569.90,1480.08,231.89,12339.10,571805.76,24683.50
22.4287,3513199.83,341020.39,1730.11,260.87,11321.52,532591.55,23501.30
22.8287,2858411.50,277399.63,1540.09,202.90,12489.24,545302.64,25966.00
23.2287,4347040.77,290958.69,1820.13,318.84,11188.08,545667.43,22920.26
23.6287,3371263.65,337745.90,1690.11,217.39,11471.65,516979.88,22900.23
24.0287,2890885.27,296569.43,1400.07,253.63,11271.48,535611.91,23661.59
24.4288,3635671.61,264769.31,1650.10,231.89,12522.61,501074.85,22599.70
24.8288,2866182.36,258763.50,1510.09,202.90,10854.46,463104.93,22239.08
25.2288,3195513.04,259679.49,1580.09,275.37,10554.22,529884.23,23000.40
25.6288,3335289.27,281680.10,1470.08,260.87,11204.76,508037.45,20696.52
26.0288,3339038.15,289530.83,1560.09,246.38,10354.06,455182.37,20215.76
26.4288,2499685.61,255914.14,1540.09,188.41,10470.82,465850.49,22399.35
26.8288,2884033.00,274037.28,1600.10,297.10,11087.99,514899.71,21497.83
27.2288,4038043.44,265482.03,1470.08,275.37,9720.25,452542.53,20155.67
27.6288,2653216.02,261613.43,1450.08,210.15,10087.19,435835.99,20536.27
28.0288,2705725.21,240252.47,1290.06,188.41,10771.06,484825.78,20115.61
28.4288,3105092.96,254082.69,1490.08,195.65,10787.74,441264.60,19054.00
28.8288,4125360.13,252556.67,1320.07,202.90,10687.66,502425.54,22138.90
29.2288,2922763.18,301467.82,1340.07,195.65,10087.19,475853.17,22880.19
29.6288,2781224.23,268129.57,1380.07,268.12,9970.43,438937.74,18793.62


          Printed:2026-02-17 17:59:09
