D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #12.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:07:25 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,14006.63,1700.10,0.00,7.25,16.67,0.00,40.00
0.8287,10003.38,1600.09,20.00,7.25,50.00,50.00,20.00
1.2287,14607.21,2000.14,20.00,7.25,33.33,0.00,0.00
1.6287,10203.52,2000.14,30.00,21.74,50.00,0.00,0.00
2.0287,11604.55,2200.17,0.00,7.25,16.67,0.00,0.00
2.4287,11604.55,3000.31,0.00,7.25,66.67,100.00,0.00
2.8287,14006.63,2000.14,10.00,7.25,50.00,0.00,0.00
3.2287,14206.82,1900.12,0.00,21.74,50.00,0.00,20.00
3.6287,11004.09,1700.10,30.00,7.25,16.67,0.00,0.00
4.0287,15608.24,1800.11,0.00,14.49,0.00,0.00,0.00
4.4287,14607.21,1600.09,0.00,14.49,0.00,0.00,0.00
4.8287,11404.40,1200.05,20.00,7.25,33.33,0.00,20.00
5.2287,13406.08,1500.08,0.00,21.74,33.33,0.00,0.00
5.6287,17810.72,2500.21,10.00,28.99,33.33,0.00,20.00
6.0287,12605.37,2500.21,20.00,21.74,33.33,0.00,0.00
6.4288,11604.55,900.03,20.00,50.72,616.68,850.03,400.01
6.8288,286754.74,26023.07,1130.05,1376.88,2683.61,5251.06,1760.12
7.2288,2761518.95,138147.80,1100.05,884.09,1550.09,15158.83,3640.51
7.6288,4718875.33,431662.26,970.04,413.05,1183.39,19364.41,4280.71
8.0288,4249445.67,353920.78,730.02,398.56,1033.37,19264.26,4800.89
8.4288,5782391.21,363757.18,570.01,311.60,883.36,20165.63,5161.03
8.8288,4722078.02,375959.28,620.01,311.60,983.37,21818.30,5221.05
9.2288,4470530.46,389300.76,630.02,369.57,783.36,21417.63,5321.09
9.6288,3952539.11,393921.73,490.01,326.09,1016.71,21868.38,4780.88
10.0288,4800432.15,441859.42,370.01,297.10,1083.38,20816.65,5241.06
10.4288,5238877.67,426000.24,660.02,260.87,766.69,20265.79,5121.01
10.8288,4494612.69,336211.23,470.01,347.83,833.36,22569.58,4700.85
11.2288,4893136.32,466711.91,590.01,326.09,950.03,23020.36,4800.89
11.6288,4562887.04,417254.05,580.01,326.09,816.69,20365.94,5261.07
12.0288,3828677.02,442992.82,470.01,246.38,866.70,20716.49,4440.76
