D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_41 #15.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 15:20:03 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,27625.79,1300.06,10.00,7.25,50.00,0.00,0.00
0.8287,25021.16,900.03,40.00,28.99,66.67,0.00,0.00
1.2287,25822.54,400.01,30.00,7.25,83.33,0.00,0.00
1.6287,24820.82,200.00,20.00,14.49,33.33,0.00,20.00
2.0287,21215.21,400.01,10.00,21.74,33.33,50.00,20.00
2.4287,20614.36,1100.04,10.00,21.74,66.67,0.00,20.00
2.8287,24620.49,900.03,10.00,43.48,66.67,0.00,0.00
3.2287,27225.05,600.01,20.00,21.74,33.33,0.00,0.00
3.6288,26223.24,1300.06,0.00,21.74,33.33,0.00,20.00
4.0288,24019.50,1100.04,20.00,28.99,33.33,0.00,0.00
4.4288,24620.49,600.01,40.00,86.96,16.67,0.00,0.00
4.8288,25822.54,500.01,40.00,28.99,83.33,0.00,0.00
5.2288,19813.27,700.02,30.00,28.99,83.33,0.00,0.00
5.6288,21816.09,800.02,20.00,7.25,33.33,0.00,0.00
6.0288,28026.54,500.01,20.00,43.48,16.67,50.00,0.00
6.4288,21816.09,1200.05,60.00,28.99,83.33,0.00,140.00
6.8288,345798.00,69665.12,4310.70,4116.58,7068.56,2400.22,3300.42
7.2288,4390540.23,447424.41,2430.22,1398.62,3000.34,5851.32,4480.77
7.6288,8010475.81,551480.27,920.03,688.42,1866.80,5351.10,4720.86
8.0288,6256485.33,577140.09,980.04,833.36,2183.51,5401.12,5040.98
8.4288,6541938.68,460830.18,970.04,630.45,1766.79,6651.70,5781.29
8.8288,13675368.30,588477.69,950.03,565.23,1233.39,5301.08,4800.89
9.2289,5912158.02,613054.59,640.02,463.78,1316.73,5301.08,5441.14
9.6289,10562869.52,576932.13,700.02,652.19,1716.78,7001.89,5301.08
10.0289,7413507.64,636732.42,740.02,492.76,1250.06,7302.05,5821.31
10.4289,7600625.43,625358.20,790.02,500.01,1183.39,6201.48,4900.93
10.8289,6009601.93,586396.73,570.01,434.79,1066.71,5851.32,4880.92
11.2289,7194290.67,655325.39,440.01,413.05,1250.06,7352.08,5261.07
11.6289,7919477.21,597429.00,570.01,449.28,1333.40,5351.10,5361.11
12.0289,5452044.41,614930.81,800.02,442.04,1066.71,5501.16,5060.99
12.4289,9906390.49,605864.79,580.01,471.02,1250.06,5000.96,5421.13
12.8289,5679260.69,633809.81,570.01,434.79,1050.04,4850.90,4780.88
13.2289,5699513.74,536229.93,500.01,427.54,1250.06,5101.00,5161.03
13.6289,7076160.62,687656.79,500.01,463.78,1133.38,5651.23,4900.93
14.0289,6364297.79,473318.70,610.01,529.00,916.70,4100.65,4920.93
14.4289,5060128.80,591807.76,670.02,449.28,1366.74,6751.75,5721.26
14.8289,7145454.07,515920.36,550.01,442.04,1300.06,4350.73,5060.99
15.2290,5938983.75,559682.47,470.01,413.05,1183.39,6251.50,5101.00
15.6290,7787896.08,630366.02,610.01,369.57,1233.39,6051.41,4900.93
16.0290,5630525.99,527936.96,550.01,442.04,933.37,5050.98,5000.97
16.4290,6074131.46,513849.51,610.01,500.01,1200.05,6051.41,4540.80
16.8290,6353114.03,559267.04,570.01,333.34,1066.71,4850.90,4580.81
17.2290,6224844.72,516645.21,700.02,427.54,1033.37,4350.73,4540.80
17.6290,5232241.50,593368.99,640.02,384.06,900.03,5701.25,5020.97
18.0290,7791233.37,548055.37,580.01,485.52,1033.37,5401.12,5521.18
18.4290,7445683.23,522549.02,500.01,471.02,1000.04,5501.16,5181.04
18.8290,6038083.58,561448.10,600.01,478.27,1000.04,5651.23,4320.72
19.2290,6553479.10,531771.88,580.01,340.58,1133.38,4550.80,4540.80
19.6290,6272127.31,555944.19,590.01,463.78,1183.39,6351.55,5321.09
20.0290,5977400.86,553141.11,510.01,369.57,966.70,5201.04,4920.93
20.4290,7332291.63,491089.06,590.01,579.72,883.36,6501.63,5241.06
20.8291,7824861.08,572461.96,550.01,471.02,1133.38,5601.21,4440.76
21.2291,7494825.54,613679.98,600.01,529.00,1316.73,5551.19,5121.01
21.6291,6348706.76,536437.30,490.01,427.54,1000.04,4750.87,4660.84
22.0291,6549683.24,506914.21,410.01,333.34,1066.71,5151.02,4160.67
22.4291,4867559.24,420237.45,740.02,478.27,1350.07,5201.04,3960.61
22.8291,4884500.47,465886.28,710.02,384.06,1000.04,4150.66,4580.81
23.2291,7364620.09,541000.49,470.01,521.75,1466.75,5601.21,4880.92
23.6291,5101577.49,444332.47,500.01,384.06,850.03,5451.14,4120.66
24.0291,4765886.39,434648.58,490.01,492.76,850.03,4850.90,4320.72
24.4291,5198384.52,514574.27,530.01,362.32,750.02,4950.94,3900.59
24.8291,5109551.33,437841.50,510.01,340.58,966.70,4900.92,3800.56
25.2291,6972067.59,491709.33,460.01,384.06,950.03,4900.92,4700.85
25.6291,4970302.07,514574.27,550.01,369.57,733.35,5601.21,4760.87
26.0292,5616565.40,503292.63,620.01,413.05,1216.72,5951.36,4500.78
26.4292,10871836.79,508259.62,410.01,391.31,800.02,5701.25,3580.49
26.8292,5150057.43,462893.65,440.01,449.28,883.36,4800.89,3940.60
27.2292,5165062.52,537577.98,380.01,347.83,1083.38,4350.73,4360.73
27.6292,5747662.50,463409.62,560.01,405.80,750.02,4850.90,4820.90
28.0292,5166438.20,436502.44,510.01,492.76,783.36,4850.90,4440.76
28.4292,5700354.43,464544.68,530.01,434.79,1016.71,4850.90,4360.73
28.8292,4905772.54,456085.21,600.01,405.80,1050.04,5101.00,4300.71
29.2292,7037921.84,461139.70,540.01,398.56,866.70,3900.59,3940.60
29.6292,4609262.81,461758.74,380.01,253.63,783.36,4100.65,4020.62


          Printed:2025-06-04 15:20:36
