D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\MAD #10.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 13:24:45 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,20414.09,700.02,10.00,28.99,33.33,0.00,0.00
0.8287,25822.54,400.01,10.00,14.49,33.33,0.00,20.00
1.2287,27826.17,500.01,30.00,28.99,100.00,0.00,20.00
1.6287,25221.50,1100.04,30.00,28.99,50.00,0.00,0.00
2.0287,20814.65,800.02,30.00,7.25,50.00,0.00,0.00
2.4287,13205.90,800.02,0.00,28.99,83.33,0.00,20.00
2.8287,26223.24,900.03,20.00,21.74,100.00,0.00,0.00
3.2287,24420.16,400.01,50.00,14.49,100.00,0.00,0.00
3.6287,24620.49,300.00,40.00,57.97,100.00,0.00,0.00
4.0287,23017.91,1100.04,20.00,14.49,66.67,0.00,0.00
4.4288,21615.79,500.01,10.00,14.49,50.00,0.00,0.00
4.8288,20614.36,700.02,10.00,14.49,16.67,50.00,0.00
5.2288,23218.22,500.01,30.00,57.97,33.33,0.00,20.00
5.6288,21816.09,600.01,40.00,21.74,33.33,0.00,0.00
6.0288,21014.93,900.03,10.00,43.48,33.33,0.00,20.00
6.4288,22216.68,900.03,20.00,43.48,83.33,50.00,200.00
6.8288,245013.94,25622.37,1980.15,1449.35,14724.88,289641.31,14848.51
7.2288,3256529.49,310758.81,3720.52,1137.73,18546.36,756172.22,28671.70
7.6288,5886809.86,526071.68,3010.34,644.94,16460.27,827102.05,32019.53
8.0288,5771533.07,599407.37,2860.31,347.83,18846.79,952407.32,38035.77
8.4288,6267770.99,584940.28,2580.25,340.58,17595.06,865537.40,34786.65
8.8288,6926746.62,623063.57,2820.30,362.32,17778.64,849104.98,35227.84
9.2288,6221609.32,564564.40,2650.27,405.80,15642.60,783735.01,34104.84
9.6288,5210638.25,534052.59,2230.19,398.56,16910.83,937854.20,36471.27
10.0288,6483599.71,608573.63,2600.26,500.01,20081.94,972248.44,37413.96
10.4289,6668042.57,630783.40,2200.18,355.08,17444.86,890170.31,35789.38
10.8289,5500728.15,573189.55,2620.26,275.37,17394.80,765653.76,33102.25
11.2289,5363771.68,546291.36,2160.18,333.34,19297.44,944189.06,39961.55
11.6289,6297449.99,583587.94,2790.29,471.02,17461.55,847505.47,33142.35
12.0289,5368586.56,504120.31,2200.18,420.30,17561.68,783363.57,31458.15
12.4289,5026730.37,525864.45,2540.24,391.31,17928.85,818215.33,35769.32
12.8289,6405033.16,691532.86,2490.23,485.52,19948.41,967191.31,39901.36
13.2289,6334414.99,558124.71,2940.33,413.05,18079.05,775831.40,32300.22
13.6289,5324284.61,602739.89,2430.22,434.79,18429.53,840203.61,32520.78
14.0289,5497543.71,542556.40,2750.29,427.54,15142.02,731784.08,27408.97
14.4289,4481222.77,395154.25,2300.20,304.35,17077.72,838445.31,31478.20
14.8289,7848094.76,568928.32,2790.29,398.56,19147.22,800459.38,33122.30
15.2289,5930245.65,554283.01,2460.23,333.34,16293.39,745427.49,29794.23
15.6289,4989943.70,499775.29,2180.18,413.05,16827.39,783204.39,29694.00
16.0290,5108201.13,467950.49,1990.15,275.37,17795.33,818960.11,30836.67
16.4290,5636385.37,567265.72,2460.23,304.35,16076.46,745215.82,30335.48
16.8290,4531180.30,527004.30,2650.27,376.82,16443.58,753419.04,32540.83
17.2290,6099097.48,536541.02,2640.26,275.37,15475.74,705594.04,25124.34
17.6290,6130508.82,463409.62,2240.19,311.60,17912.16,799928.08,32761.38
18.0290,9751779.48,490468.80,2050.16,355.08,16560.39,745692.04,31177.48
18.4290,6916938.54,526382.57,2600.26,376.82,18129.12,843454.30,32240.07
18.8290,8258556.56,531668.26,2730.28,485.52,18362.77,852251.17,31478.20
19.2290,5198511.90,509605.18,2150.18,471.02,15225.45,751566.26,29894.46
19.6290,4888729.41,468982.67,2360.21,326.09,16560.39,824387.60,31117.33
20.0290,5122441.95,471253.81,2280.20,384.06,15075.28,685616.41,27368.89
20.4290,8507987.51,462790.48,2120.17,275.37,16977.59,782567.72,31558.40
20.8290,6003691.61,511985.99,2370.21,355.08,16977.59,789838.33,31899.23
21.2290,6576203.27,520580.81,1970.15,398.56,15492.43,779756.10,30696.33
21.6291,6619613.58,512814.16,2310.20,384.06,16393.52,856518.36,35187.73
22.0291,5987208.94,568616.55,2100.17,224.64,14324.44,669666.31,26006.08
22.4291,4439035.29,438974.66,2370.21,326.09,14741.57,730621.34,29513.59
22.8291,5364994.51,490158.69,2350.21,304.35,15425.68,760091.11,33222.55
23.2291,6391250.90,517059.42,2090.17,347.83,16593.77,770847.61,28371.04
23.6291,5292669.47,486231.10,1760.12,384.06,16076.46,741565.72,28852.10
24.0291,5475150.72,485507.71,2300.20,268.12,15292.19,688935.16,29533.63
24.4291,7192711.19,498223.83,2050.16,362.32,16593.77,853157.91,32440.57
24.8291,6892558.45,493673.73,1880.13,268.12,14140.91,714300.73,27749.69
25.2291,4699344.29,486644.48,1810.12,340.58,15325.57,772491.02,29513.59
25.6291,4625541.67,537992.77,2340.21,333.34,15742.72,781665.87,31297.77
26.0291,5108710.64,462687.30,1930.14,289.86,14558.03,722062.45,28631.61
26.4291,6326466.62,477656.05,2030.16,246.38,14374.50,686406.49,27048.21
26.8291,4649590.58,439592.77,1770.12,246.38,12105.55,652053.96,28290.86
27.2291,4756740.67,610553.42,1720.11,398.56,13673.75,650110.11,27148.42
27.6292,5046219.16,446496.78,1940.14,282.61,14324.44,716095.56,29293.09
28.0292,5301382.10,514884.91,1970.15,253.63,16209.96,877767.97,31798.99
28.4292,6210909.60,547017.68,2140.17,311.60,13757.17,714723.05,26727.55
28.8292,5233235.05,534052.59,1880.13,297.10,13039.78,665458.30,26106.28
29.2292,4724870.78,535400.44,1990.15,268.12,13473.55,660515.53,25525.13
29.6292,4288016.33,455672.66,1740.11,202.90,12122.24,578753.27,25324.73


          Printed:2025-06-04 13:25:44
