D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\MAD #16.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 14:47:38 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,24820.82,900.03,10.00,28.99,16.67,0.00,20.00
0.8286,20614.36,800.02,40.00,28.99,16.67,0.00,20.00
1.2286,19613.00,700.02,50.00,7.25,16.67,0.00,0.00
1.6286,20814.65,700.02,40.00,28.99,16.67,0.00,0.00
2.0286,17210.01,900.03,20.00,36.23,50.00,50.00,20.00
2.4286,17810.72,700.02,20.00,14.49,66.67,0.00,0.00
2.8287,15207.82,500.01,30.00,21.74,50.00,50.00,0.00
3.2287,19613.00,600.01,20.00,28.99,16.67,0.00,0.00
3.6287,22617.29,500.01,20.00,7.25,33.33,0.00,0.00
4.0287,22817.60,700.02,30.00,21.74,33.33,0.00,40.00
4.4287,22817.60,600.01,30.00,14.49,50.00,0.00,0.00
4.8287,18010.97,500.01,20.00,21.74,50.00,0.00,0.00
5.2287,17210.01,500.01,30.00,14.49,33.33,0.00,0.00
5.6287,19412.74,500.01,20.00,14.49,83.33,0.00,0.00
6.0287,22617.29,500.01,40.00,43.48,50.00,0.00,20.00
6.4287,19012.22,1100.04,20.00,7.25,0.00,0.00,100.00
6.8287,247657.45,20314.06,1400.07,1188.46,23036.77,258239.89,12746.27
7.2287,3156514.26,301569.90,3430.45,1275.42,21767.95,741935.99,28210.69
7.6287,5900082.61,504120.31,2700.28,666.68,17645.13,785698.39,31879.18
8.0287,5722085.06,539963.28,2550.25,391.31,16527.02,785220.75,33202.50
8.4288,5346091.66,557190.19,2270.20,239.13,14808.31,813215.77,29914.50
8.8288,7074300.91,532704.88,1990.15,347.83,14875.05,784159.47,29052.55
9.2288,5733625.48,552622.07,2310.20,275.37,17978.91,832106.84,32901.74
9.6288,7078122.24,579115.77,2270.20,340.58,16760.64,836261.13,32260.12
10.0288,5844673.33,538926.12,2140.17,391.31,15158.71,794882.28,32079.68
10.4288,6424267.19,564979.98,2360.21,311.60,18279.33,888191.50,36009.99
10.8288,6829302.70,623272.17,2280.20,434.79,15091.96,831254.88,28972.37
11.2288,5493085.49,533015.87,2000.15,355.08,16460.27,870823.54,33062.14
11.6288,5839680.12,548574.27,2310.20,340.58,14858.36,797006.59,33342.86
12.0288,6822831.91,590975.20,2400.22,318.84,16143.21,845639.65,34505.90
12.4288,5611801.48,622542.14,2000.15,289.86,16460.27,797431.49,31999.48
12.8288,6719656.00,618162.55,2420.22,326.09,16493.64,804285.01,35027.30
13.2288,6545097.65,609407.18,2410.22,333.34,14441.24,792333.50,30295.39
13.6288,5887777.93,585044.29,2360.21,376.82,16476.95,833864.26,34205.10
14.0288,6137540.06,576204.35,2310.20,362.32,19915.02,866605.18,36170.43
14.4289,8844239.07,554905.96,1980.15,442.04,13556.96,716412.30,32179.92
14.8289,6509049.77,575268.65,2260.19,297.10,16460.27,786282.13,32099.73
15.2289,6724903.96,539444.68,2580.25,398.56,17945.53,860253.32,32119.78
15.6289,5963032.66,590871.09,2090.17,275.37,15492.43,815874.85,31638.59
16.0289,5479379.65,554905.96,2610.26,333.34,15108.65,800246.88,30475.81
16.4289,6029982.36,529595.17,2140.17,326.09,16710.58,765759.77,29613.81
16.8289,4714629.61,508777.10,2050.16,268.12,13406.81,684984.38,27689.57
17.2289,4901008.62,472699.22,2080.16,326.09,17294.67,776361.72,34987.19
17.6289,6644528.66,634122.90,2390.22,427.54,15675.98,861800.98,30495.86
18.0289,6372271.63,565395.51,2430.22,333.34,17962.22,796687.94,29473.50
18.4289,5413703.73,526486.18,1850.13,311.60,14925.11,775407.18,31117.33
18.8289,7385127.89,546083.79,2380.21,333.34,14441.24,705224.76,24803.73
19.2289,4125355.05,458560.64,1700.11,231.89,14858.36,691095.36,26647.38
19.6290,5580670.38,465163.87,2170.18,304.35,12155.60,633362.99,27288.72
20.0290,4997229.71,507535.16,1990.15,355.08,14257.70,748655.27,29172.81
20.4290,5291370.22,545980.03,2430.22,347.83,15125.33,801203.17,30556.00
20.8290,5509873.87,596283.74,1880.13,253.63,13073.14,662197.95,25084.27
21.2290,4372722.48,431456.35,2090.17,239.13,14558.03,762474.80,29934.55
21.6290,5691412.52,530009.77,2060.16,268.12,13189.93,711134.03,28170.60
22.0290,7404718.58,551895.46,1710.11,253.63,13340.08,722115.23,28431.17
22.4290,10789296.06,526071.68,2210.18,253.63,14274.39,707282.13,27689.57
22.8290,5698724.00,607010.79,1810.12,246.38,14941.79,804285.01,28671.70
23.2290,5616947.54,539237.26,2060.16,289.86,15008.53,749713.72,29032.50
23.6290,5391183.36,440107.86,1970.15,268.12,13473.55,695100.73,26166.40
24.0290,5212243.21,471460.25,1940.14,260.87,14424.55,681771.88,24843.80
24.4290,4686886.76,559267.04,1790.12,304.35,14624.77,758343.31,27729.65
24.8290,8953172.46,495948.58,2160.18,217.39,13840.59,691516.99,29894.46
25.2290,6519290.93,612429.30,1940.14,304.35,12289.06,713456.20,27869.95
25.6291,4983320.07,568096.97,1880.13,275.37,13373.44,673612.60,25865.80
26.0291,6179370.89,525657.23,1680.11,369.57,12489.24,608622.07,23401.12
26.4291,7072772.37,449176.81,1820.13,413.05,15258.82,765547.80,30034.78
26.8291,5477112.33,452166.60,1510.09,210.15,11588.42,649059.52,27429.01
