D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_44C #48.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 13:08:53 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,48278.71,700.02,0.00,36.23,66.67,0.00,20.00
0.8286,21816.09,1000.03,10.00,0.00,33.33,0.00,0.00
1.2286,29028.48,1100.04,30.00,43.48,50.00,0.00,20.00
1.6286,19212.48,900.03,20.00,21.74,66.67,0.00,0.00
2.0287,14807.41,400.01,40.00,36.23,50.00,0.00,0.00
2.4287,15408.03,200.00,60.00,36.23,50.00,0.00,0.00
2.8287,15207.82,700.02,20.00,0.00,100.00,0.00,0.00
3.2287,18010.97,1200.05,40.00,28.99,33.33,0.00,0.00
3.6287,19012.22,900.03,30.00,7.25,50.00,0.00,0.00
4.0287,16409.10,700.02,30.00,50.72,116.67,0.00,0.00
4.4287,18010.97,400.01,10.00,21.74,133.33,0.00,0.00
4.8287,14206.82,700.02,40.00,28.99,33.33,0.00,0.00
5.2287,17610.48,900.03,20.00,7.25,16.67,0.00,0.00
5.6287,19212.48,700.02,0.00,36.23,16.67,0.00,0.00
6.0287,14407.02,1000.03,50.00,28.99,83.33,0.00,20.00
6.4287,17610.48,600.01,10.00,21.74,50.00,0.00,0.00
6.8287,23017.91,700.02,20.00,695.67,4517.44,450.01,80.00
7.2287,1880233.20,152589.93,2780.29,1565.31,2766.96,2150.18,800.02
7.6288,6243212.58,373497.53,800.02,543.49,866.70,2600.26,1600.10
8.0288,6928759.18,609511.38,410.01,304.35,516.68,3050.36,1460.08
8.4288,5814484.82,538926.12,400.01,224.64,316.67,3300.42,1380.07
8.8288,6818195.37,497396.44,280.00,181.16,400.01,2100.17,1480.08
9.2288,5889459.32,540170.70,190.00,130.44,316.67,3000.35,1760.12
9.6288,5376840.63,501223.49,250.00,166.67,416.67,3550.48,1340.07
10.0288,6217635.14,558436.28,180.00,130.44,350.00,3000.35,1500.09
10.4288,5941123.70,513953.03,220.00,79.71,383.34,3150.38,1660.11
10.8288,8187658.15,498430.66,270.00,86.96,266.67,3200.39,1680.11
11.2288,6411529.43,556255.71,160.00,144.93,300.00,3250.41,1540.09
11.6288,6347458.46,492743.21,280.00,173.91,366.67,3450.46,1580.10
12.0288,6013932.77,618683.84,140.00,94.20,283.34,2700.28,1580.10
12.4288,6066565.23,533845.21,160.00,137.68,266.67,3000.35,1440.08
12.8288,5591242.72,565187.74,190.00,144.93,233.34,3450.46,1740.12
13.2288,6528920.68,615973.19,220.00,166.67,333.34,2900.32,1960.15
13.6289,6722865.92,613263.04,240.00,181.16,316.67,3350.43,1680.11
14.0289,6030084.26,567577.44,200.00,152.17,333.34,2950.33,1460.08
14.4289,7273748.86,600552.83,160.00,108.70,316.67,3750.54,1480.08
14.8289,9795597.40,553452.54,220.00,123.19,383.34,3050.36,1560.09
15.2289,6473434.97,527418.80,150.00,195.65,433.34,3500.47,1580.10
15.6289,6747093.15,656475.15,150.00,108.70,233.34,2300.20,1560.09
16.0289,5791964.45,569136.13,120.00,137.68,333.34,3250.41,1520.09
16.4289,5981043.86,531253.61,200.00,137.68,400.01,2650.27,1660.11
16.8289,6558497.78,505672.46,190.00,123.19,383.34,3300.42,1400.08
17.2289,7137684.03,577556.01,120.00,152.17,266.67,3200.39,1520.09
17.6289,6334491.41,489745.21,120.00,137.68,333.34,2250.19,1420.08
18.0289,5577027.37,520787.99,120.00,173.91,450.01,2400.22,1480.08
18.4289,5895777.25,493466.94,240.00,86.96,350.00,2750.29,1520.09
18.8289,5217261.89,526900.68,150.00,123.19,350.00,2900.32,1380.07
19.2290,5297560.77,500499.41,180.00,101.45,300.00,2500.24,1380.07
19.6290,5880899.54,469189.16,120.00,94.20,350.00,2800.30,1300.07
20.0290,6304201.00,519027.15,140.00,65.22,383.34,2750.29,1220.06
20.4290,5757648.91,439283.69,170.00,159.42,316.67,2450.23,1220.06
20.8290,5358803.95,494087.30,100.00,101.45,83.33,2900.32,1260.06
21.2290,5084967.44,490675.54,120.00,86.96,183.33,3050.36,1020.04
21.6290,5319648.06,480341.70,160.00,115.94,233.34,2850.31,1460.08
22.0290,5525490.37,419723.05,140.00,115.94,300.00,3150.38,1120.05
22.4290,5024615.91,492846.58,110.00,130.44,366.67,2100.17,1420.08
22.8290,5625685.64,496052.05,140.00,65.22,233.34,2050.16,1280.06
23.2290,4747212.82,453610.21,90.00,65.22,233.34,2500.24,1560.09
23.6290,5388941.51,460830.18,80.00,195.65,200.00,2150.18,1120.05
24.0290,4409407.25,452372.85,140.00,108.70,283.34,2150.18,1300.07
24.4290,5178564.55,454228.91,130.00,72.46,166.67,2850.31,1300.07
24.8291,5741268.14,395462.40,210.00,108.70,283.34,2450.23,1060.04
25.2291,4921006.91,479102.10,180.00,108.70,216.67,2150.18,1120.05
25.6291,4167389.68,428264.79,120.00,65.22,183.33,2450.23,1100.05
26.0291,4472790.37,406251.44,130.00,94.20,316.67,2700.28,1180.05
26.4291,6751322.09,423427.29,160.00,123.19,283.34,2250.19,1160.05
26.8291,4476840.98,374523.22,90.00,86.96,283.34,1800.12,1120.05
27.2291,4632190.79,400188.06,170.00,101.45,266.67,2450.23,840.03
27.6291,4436258.46,388890.06,160.00,108.70,133.33,2850.31,1140.05
28.0291,4575838.91,427750.10,90.00,108.70,200.00,2750.29,1340.07
28.4291,5119996.30,398235.96,170.00,123.19,183.33,2300.20,840.03
28.8291,4704566.78,450620.07,110.00,65.22,200.00,2200.19,1380.07
29.2291,4900167.92,404093.02,90.00,72.46,333.34,2300.20,1080.05
29.6291,4203998.02,402345.92,100.00,101.45,166.67,2200.19,1300.07


          Printed:2025-06-04 13:09:27
