D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_44A #02.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 13:27:27 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4289,26623.96,400.01,20.00,21.74,50.00,0.00,0.00
0.8289,24219.83,600.01,40.00,7.25,50.00,0.00,0.00
1.2289,24820.82,600.01,10.00,0.00,33.33,0.00,0.00
1.6289,24420.16,100.00,30.00,21.74,66.67,0.00,0.00
2.0289,27024.68,1000.03,0.00,28.99,100.00,0.00,0.00
2.4289,22016.38,900.03,20.00,43.48,0.00,0.00,0.00
2.8289,21615.79,900.03,10.00,21.74,50.00,0.00,0.00
3.2289,26223.24,400.01,50.00,43.48,83.33,0.00,0.00
3.6289,23218.22,600.01,10.00,57.97,16.67,0.00,0.00
4.0289,23819.18,700.02,30.00,28.99,116.67,50.00,0.00
4.4289,21816.09,800.02,50.00,7.25,16.67,0.00,0.00
4.8289,19012.22,600.01,10.00,14.49,0.00,50.00,0.00
5.2289,30431.29,700.02,60.00,65.22,66.67,0.00,0.00
5.6289,20013.54,500.01,60.00,36.23,66.67,0.00,0.00
6.0289,23618.86,600.01,60.00,36.23,83.33,0.00,0.00
6.4290,25221.50,900.03,20.00,36.23,566.68,0.00,40.00
6.8290,74989.73,4000.55,3560.48,3239.53,5584.52,1700.11,860.03
7.2290,1507325.10,167653.10,1840.13,1029.03,1950.14,2950.33,1380.07
7.6290,3143833.69,298100.00,770.02,492.76,866.70,3100.37,1660.11
8.0290,3808362.98,377395.48,330.00,268.12,600.01,3950.60,1900.14
8.4290,4393281.23,432074.17,370.01,195.65,550.01,4150.66,2220.19
8.8290,5675821.49,493156.79,210.00,181.16,450.01,4150.66,2200.19
9.2290,5405093.00,522134.62,320.00,260.87,650.02,5401.12,2980.34
9.6290,5290555.00,539755.81,280.00,202.90,500.01,4400.74,2380.22
10.0290,4972263.68,528455.13,240.00,188.41,400.01,4400.74,2360.21
10.4290,5277715.33,501120.07,220.00,137.68,450.01,4850.90,2480.24
10.8290,5018501.78,501740.77,250.00,115.94,316.67,3950.60,2560.25
11.2290,4788636.04,503706.45,280.00,260.87,566.68,3550.48,2260.20
11.6290,4717228.12,488504.88,220.00,210.15,433.34,4450.76,2560.25
12.0291,5287803.64,517784.38,240.00,188.41,450.01,4350.73,2620.26
12.4291,4960392.08,471150.54,360.00,173.91,466.67,4450.76,2640.27
12.8291,4998172.30,485817.72,310.00,246.38,316.67,5050.98,2280.20
13.2291,4773350.72,488608.20,340.00,173.91,516.68,3750.54,2400.22
13.6291,5262684.77,537059.47,240.00,268.12,450.01,4350.73,2220.19
14.0291,4878513.72,484061.08,210.00,173.91,550.01,3450.46,2660.27
14.4291,4755008.33,482924.46,280.00,166.67,400.01,5551.19,2700.28
14.8291,4697892.19,514574.27,160.00,188.41,500.01,4350.73,2420.23
15.2291,4818926.45,486541.16,200.00,326.09,400.01,5151.02,2460.23
15.6291,4781350.04,508777.10,210.00,188.41,383.34,5651.23,2440.23
16.0291,4846389.07,508466.60,200.00,188.41,383.34,3750.54,2800.30
16.4291,4721100.40,509915.67,260.00,195.65,416.67,3750.54,2560.25
16.8291,4325032.28,455466.41,240.00,166.67,383.34,4750.87,2660.27
17.2291,4663347.36,483337.74,230.00,166.67,566.68,4950.94,2660.27
17.6292,4209118.60,436399.46,270.00,137.68,516.68,3250.41,2260.20
18.0292,4314765.64,451135.55,210.00,137.68,383.34,2400.22,2340.21
18.4292,3996805.50,403990.21,180.00,115.94,466.67,5501.16,2460.23
18.8292,4445582.50,479928.47,260.00,217.39,433.34,3750.54,2500.24
19.2292,4723036.54,500395.95,370.01,166.67,483.34,4550.80,2220.19
19.6292,4569495.50,490055.32,320.00,130.44,400.01,3800.56,2200.19
20.0292,4551866.43,485714.40,240.00,137.68,516.68,4100.65,1960.15
20.4292,4335222.49,455157.03,240.00,224.64,316.67,4950.94,2760.29
20.8292,4395166.42,493363.57,260.00,202.90,550.01,4650.83,2680.28
21.2292,4862999.12,504430.76,120.00,137.68,400.01,3550.48,2400.22
21.6292,4166956.59,434854.59,200.00,137.68,383.34,3200.39,2620.26
22.0292,4259050.65,494604.35,210.00,188.41,483.34,4600.81,2540.25
22.4292,4311759.53,465886.28,260.00,217.39,416.67,4500.78,2280.20
22.8293,4164332.61,448455.18,190.00,159.42,483.34,4450.76,2240.19
23.2293,3943255.93,437635.50,230.00,181.16,333.34,3950.60,2580.26
23.6293,3919334.41,428161.87,240.00,188.41,383.34,4100.65,2240.19
24.0293,3831265.49,412934.28,190.00,181.16,266.67,4000.62,2160.18
24.4293,3622748.25,408101.78,360.00,130.44,300.00,3350.43,2240.19
24.8293,3705925.86,411700.34,110.00,115.94,566.68,4650.83,2380.22
25.2293,4132513.67,453507.08,160.00,181.16,333.34,4150.66,2260.20
25.6293,4095625.10,446290.63,280.00,159.42,466.67,3250.41,2640.27
26.0293,4182725.95,442889.79,200.00,144.93,333.34,3400.44,1820.13
26.4293,3632607.28,383757.45,170.00,188.41,416.67,3650.51,2120.17
26.8293,3715530.14,402551.44,220.00,188.41,316.67,3700.53,2340.21
27.2293,3942771.90,429911.96,170.00,144.93,316.67,4250.70,1940.15
27.6293,3581987.39,400804.57,170.00,166.67,333.34,4150.66,1960.15
28.0293,3443196.69,374112.94,160.00,166.67,383.34,3950.60,2320.21
28.4293,3501968.74,356891.50,210.00,123.19,533.34,3100.37,1800.13
28.8293,3547136.86,369395.56,300.00,239.13,400.01,3800.56,2100.17
29.2294,3611207.83,393408.23,150.00,152.17,366.67,3200.39,1600.10
29.6294,3692270.98,394640.70,220.00,195.65,483.34,3350.43,1940.15


          Printed:2025-06-04 13:28:00
