D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_44C #69.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 13:22:13 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,18811.96,300.00,10.00,7.25,0.00,0.00,0.00
0.8286,23017.91,800.02,10.00,21.74,33.33,0.00,0.00
1.2286,22617.29,600.01,10.00,36.23,50.00,50.00,0.00
1.6286,16609.33,500.01,60.00,14.49,66.67,0.00,0.00
2.0286,20013.54,500.01,10.00,21.74,66.67,0.00,0.00
2.4286,42661.47,1000.03,20.00,43.48,133.33,0.00,0.00
2.8286,16809.55,600.01,30.00,21.74,33.33,0.00,0.00
3.2287,16809.55,600.01,20.00,14.49,83.33,0.00,0.00
3.6287,25021.16,1000.03,20.00,36.23,33.33,0.00,0.00
4.0287,17210.01,600.01,30.00,36.23,33.33,0.00,40.00
4.4287,19813.27,900.03,10.00,28.99,100.00,0.00,20.00
4.8287,19212.48,700.02,60.00,14.49,83.33,0.00,0.00
5.2287,14807.41,900.03,10.00,28.99,16.67,0.00,0.00
5.6287,16609.33,300.00,30.00,50.72,100.00,0.00,0.00
6.0287,19212.48,600.01,60.00,7.25,33.33,0.00,20.00
6.4287,15608.24,800.02,0.00,28.99,50.00,0.00,0.00
6.8287,98527.28,10003.41,2270.20,3043.83,6334.85,1650.10,1120.05
7.2287,3025725.00,281476.25,1790.12,869.59,1383.41,3650.51,1900.14
7.6287,12077950.45,477656.05,550.01,463.78,1050.04,3450.46,2800.30
8.0287,7265265.51,564668.26,410.01,340.58,600.01,4800.89,2640.27
8.4288,6403097.02,614096.88,260.00,231.89,533.34,5401.12,2140.18
8.8288,7008930.69,613679.98,380.01,188.41,466.67,3800.56,2680.28
9.2288,6465970.64,607635.89,460.01,130.44,550.01,4650.83,2740.29
9.6288,6483956.37,639237.99,250.00,188.41,783.36,5201.04,3060.36
10.0288,6674640.74,607114.99,310.00,289.86,616.68,5151.02,2760.29
10.4288,6954336.62,574748.88,210.00,195.65,566.68,5000.96,2440.23
10.8288,7738422.59,604927.25,280.00,188.41,483.34,4300.71,2700.28
