D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\GLASS_612 #04.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 15:34:46 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4341,18010.97,500.01,0.00,14.49,100.00,0.00,0.00
0.8341,17610.48,800.02,50.00,36.23,33.33,0.00,0.00
1.2341,19212.48,800.02,30.00,7.25,16.67,0.00,0.00
1.6341,13606.26,600.01,20.00,50.72,66.67,0.00,0.00
2.0341,13806.45,1100.04,0.00,0.00,33.33,0.00,0.00
2.4341,16609.33,800.02,50.00,7.25,33.33,50.00,0.00
2.8341,14407.02,700.02,30.00,36.23,16.67,0.00,0.00
3.2341,17009.78,500.01,20.00,7.25,33.33,0.00,0.00
3.6341,16809.55,700.02,20.00,7.25,83.33,50.00,0.00
4.0341,13406.08,1200.05,40.00,21.74,16.67,0.00,0.00
4.4341,14607.21,600.01,10.00,7.25,33.33,100.00,0.00
4.8341,18010.97,1200.05,30.00,7.25,16.67,0.00,0.00
5.2341,13806.45,500.01,10.00,28.99,83.33,0.00,0.00
5.6342,18010.97,400.01,40.00,28.99,33.33,0.00,0.00
6.0342,14006.63,300.00,0.00,57.97,0.00,0.00,0.00
6.4342,19412.74,600.01,50.00,14.49,50.00,150.00,320.00
6.8342,16208.88,3300.37,1380.07,3797.65,12956.36,25224.45,26667.42
7.2342,20414.09,84945.37,8172.53,8785.53,24522.78,42669.92,41446.21
7.6342,22016.38,106586.02,11234.78,9467.16,20482.56,37905.18,43392.56
8.0342,20213.81,117065.50,11444.96,9960.28,22085.14,42067.96,46242.40
8.4342,21415.50,125131.71,11224.77,10576.70,26576.75,45730.30,44837.48
8.8342,26623.96,136431.84,10113.87,10308.37,24071.95,48691.02,48631.12
9.2342,23218.22,137542.14,12175.61,11004.59,24823.34,45981.18,44957.89
9.6342,24019.50,122509.70,10724.35,10634.72,28480.72,49795.19,42549.78
10.0342,20814.65,125837.72,11855.32,9866.01,24272.31,44626.47,40884.42
10.4342,22016.38,142590.01,11565.06,9720.97,22435.73,40513.03,38216.30
10.8342,18411.46,115452.78,10914.51,9749.98,23938.37,39209.05,44014.66
11.2343,20213.81,122711.39,9873.69,9771.73,25524.67,44776.99,44115.00
11.6343,19012.22,122106.37,11074.64,9111.84,21868.11,37754.75,44135.06
12.0343,18611.71,141984.18,10864.47,9169.85,21450.76,37754.75,36932.58
12.4343,19813.27,106988.94,10774.39,8430.23,20666.18,36049.92,34846.81
12.8343,21415.50,106485.29,9863.68,8995.82,24389.20,41466.03,42951.09
