D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_44A #18.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 13:37:36 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,36645.37,900.03,30.00,28.99,83.33,0.00,0.00
0.8287,33838.69,600.01,0.00,43.48,0.00,0.00,0.00
1.2287,37246.87,1100.04,30.00,28.99,66.67,0.00,0.00
1.6287,33437.78,700.02,30.00,7.25,16.67,0.00,0.00
2.0288,35041.49,800.02,20.00,28.99,50.00,0.00,0.00
2.4288,31232.96,600.01,10.00,7.25,50.00,0.00,0.00
2.8288,38449.94,900.03,40.00,43.48,83.33,0.00,0.00
3.2288,37848.39,500.01,20.00,7.25,50.00,0.00,20.00
3.6288,35241.96,400.01,20.00,7.25,66.67,0.00,0.00
4.0288,35642.92,300.00,10.00,21.74,50.00,0.00,0.00
4.4288,32034.67,900.03,20.00,14.49,33.33,0.00,0.00
4.8288,33437.78,300.00,20.00,21.74,33.33,100.00,40.00
5.2288,30230.88,1100.04,50.00,28.99,50.00,0.00,0.00
5.6288,30230.88,1100.04,30.00,43.48,16.67,0.00,0.00
6.0288,31834.24,500.01,20.00,14.49,0.00,0.00,0.00
6.4288,33237.33,800.02,0.00,7.25,133.33,0.00,0.00
6.8288,28226.93,2400.20,2160.18,3341.00,7919.04,1300.07,800.02
7.2288,1109751.07,133807.82,2360.21,1224.69,2150.18,3050.36,1520.09
7.6288,2848309.18,301161.62,680.02,347.83,600.01,3700.53,2060.16
8.0289,3889578.98,392586.65,310.00,210.15,416.67,3600.50,1620.10
8.4289,3136649.59,335597.41,290.00,166.67,366.67,3700.53,1600.10
8.8289,3096907.76,308818.46,260.00,137.68,400.01,2800.30,1300.07
9.2289,2937762.10,288307.06,190.00,130.44,200.00,3400.44,1480.08
9.6289,3421134.87,347878.74,270.00,144.93,283.34,3300.42,1840.13
10.0289,4096898.88,392586.65,190.00,123.19,483.34,4600.81,2200.19
10.4289,4363143.68,422192.43,80.00,137.68,416.67,4100.65,2120.17
10.8289,4789171.02,460727.00,270.00,159.42,383.34,3900.59,2300.20
11.2289,4498902.80,442889.79,270.00,217.39,400.01,4800.89,2040.16
11.6289,4518442.53,450310.79,180.00,217.39,366.67,4400.74,2500.24
12.0289,4157989.21,418900.00,160.00,130.44,500.01,4700.85,2220.19
12.4289,4099319.05,423838.92,230.00,152.17,350.00,4450.76,2100.17
12.8289,4126221.22,435266.55,280.00,159.42,350.00,4550.80,1840.13
13.2289,3944071.15,431662.26,250.00,173.91,316.67,5301.08,2160.18
13.6290,3869173.08,413139.99,230.00,108.70,366.67,3850.57,1900.14
14.0290,3923002.88,422809.86,160.00,108.70,350.00,3850.57,1640.10
14.4290,3650796.81,377600.63,310.00,144.93,416.67,3350.43,1980.15
14.8290,3599794.79,408101.78,250.00,137.68,216.67,4300.71,2440.23
15.2290,3912991.00,408718.60,140.00,152.17,250.00,4000.62,1780.12
15.6290,3837303.19,385604.98,180.00,137.68,333.34,4050.63,2160.18
16.0290,3491243.54,406868.19,170.00,152.17,416.67,4700.85,2000.15
16.4290,3628301.91,375959.28,260.00,152.17,300.00,4000.62,1700.11
16.8290,3645115.76,398338.72,180.00,188.41,400.01,3800.56,2020.16
17.2290,3708575.32,365294.70,100.00,137.68,350.00,3400.44,1700.11
17.6290,3816438.73,432383.06,140.00,181.16,400.01,5151.02,1940.15
18.0290,3813865.70,436708.50,210.00,159.42,516.68,4150.66,1880.14
18.4290,3563110.02,393100.15,230.00,210.15,483.34,3500.47,2040.16
18.8291,3506197.68,398544.19,260.00,159.42,350.00,4100.65,2140.18
19.2291,3524998.62,416328.27,220.00,152.17,250.00,4550.80,1420.08
19.6291,3441336.97,360785.08,240.00,137.68,416.67,3750.54,1740.12
20.0291,3765487.66,424868.07,280.00,166.67,266.67,3450.46,1300.07
20.4291,3441795.53,387966.06,210.00,101.45,266.67,3600.50,2120.17
20.8291,3419682.77,397927.78,250.00,173.91,383.34,2900.32,2220.19
21.2291,3442203.14,406559.81,180.00,173.91,500.01,3300.42,1980.15
21.6291,3510069.96,407998.97,310.00,159.42,633.35,3500.47,2120.17
22.0291,3552155.54,398646.92,150.00,159.42,266.67,3450.46,1740.12
22.4291,3348198.42,378831.81,170.00,137.68,383.34,3250.41,1760.12
22.8291,3344249.71,385502.34,130.00,137.68,366.67,3450.46,1660.11
23.2291,3370209.28,401112.82,250.00,108.70,450.01,3450.46,2080.17
23.6291,3283133.91,374010.38,260.00,94.20,366.67,3700.53,2040.16
24.0291,3546984.01,394127.17,170.00,159.42,433.34,3950.60,1880.14
24.4291,3374412.74,385091.75,220.00,108.70,316.67,3050.36,2120.17
24.8292,3286649.53,370010.77,190.00,130.44,333.34,3150.38,1700.11
25.2292,3401544.19,385091.75,130.00,181.16,316.67,3850.57,2000.15
25.6292,3520107.32,393510.91,150.00,152.17,366.67,3000.35,1640.10
26.0292,3044275.31,324655.13,170.00,137.68,300.00,3650.51,1800.13
26.4292,3026620.76,346957.28,240.00,144.93,316.67,2450.23,1900.14
26.8292,3209840.80,375343.77,280.00,130.44,316.67,2800.30,1480.08
27.2292,2933609.59,309431.18,200.00,137.68,283.34,3100.37,1320.07
27.6292,3196007.58,359452.95,200.00,188.41,333.34,3350.43,1660.11
28.0292,3112244.03,354330.49,190.00,101.45,200.00,3150.38,1400.08
28.4292,3048835.43,351565.11,230.00,94.20,400.01,2800.30,1380.07
28.8292,3238067.69,358633.23,190.00,137.68,266.67,3050.36,2000.15
29.2292,3216260.63,348697.83,190.00,108.70,300.00,2700.28,1680.11
29.6292,2892823.26,330176.37,150.00,144.93,283.34,3500.47,1860.13


          Printed:2025-06-04 13:38:09
