D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_10A #10.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 14:55:15 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,41257.50,500.01,40.00,50.72,50.00,0.00,20.00
0.8287,26423.60,800.02,0.00,14.49,50.00,50.00,0.00
1.2287,34640.54,600.01,20.00,7.25,66.67,0.00,20.00
1.6287,42260.32,1100.04,40.00,28.99,33.33,0.00,0.00
2.0288,28226.93,1600.09,30.00,28.99,66.67,0.00,0.00
2.4288,27425.42,600.01,30.00,21.74,50.00,0.00,0.00
2.8288,28828.08,400.01,0.00,21.74,33.33,0.00,0.00
3.2288,28828.08,1000.03,20.00,21.74,33.33,0.00,0.00
3.6288,31433.39,600.01,10.00,14.49,66.67,0.00,0.00
4.0288,25421.84,700.02,40.00,14.49,33.33,0.00,0.00
4.4288,28226.93,700.02,30.00,28.99,16.67,0.00,0.00
4.8288,26423.60,700.02,30.00,14.49,66.67,0.00,60.00
5.2288,27024.68,800.02,40.00,7.25,16.67,0.00,0.00
5.6288,27625.79,600.01,10.00,36.23,33.33,0.00,0.00
6.0288,27425.42,1000.03,20.00,43.48,16.67,0.00,0.00
6.4288,21615.79,400.01,20.00,21.74,100.00,0.00,20.00
6.8288,34841.01,700.02,2070.16,3384.49,9703.57,1200.06,920.03
7.2288,1931221.88,171699.52,3280.41,1884.19,2650.27,3900.59,1520.09
7.6289,3771015.85,389916.80,1050.04,695.67,1266.73,4950.94,2160.18
8.0289,5188117.88,464441.50,570.01,333.34,950.03,8552.81,2120.17
8.4289,4635680.93,459179.59,430.01,239.13,766.69,9053.15,2440.23
8.8289,5212982.00,502878.76,410.01,253.63,566.68,5801.29,2880.32
9.2289,8569103.31,549819.63,300.00,188.41,733.35,5551.19,2540.25
9.6289,5340359.67,534571.00,170.00,210.15,683.35,5050.98,2820.31
10.0289,5440835.17,478998.78,300.00,224.64,416.67,4900.92,2700.28
10.4289,6021651.86,492433.06,230.00,246.38,500.01,4300.71,2180.18
10.8289,5128683.46,511468.36,290.00,210.15,583.35,3450.46,2280.20
11.2289,5988864.85,530217.09,340.00,195.65,700.02,5301.08,3020.35
11.6289,6453080.02,602114.94,320.00,224.64,616.68,5101.00,2840.31
12.0289,6047815.23,575580.57,360.00,210.15,616.68,4550.80,2820.31
12.4289,8017736.34,632453.03,360.00,188.41,616.68,4600.81,2660.27
12.8289,6138533.61,617119.92,200.00,210.15,550.01,5000.96,2940.33
13.2290,5549360.94,561863.53,210.00,195.65,500.01,4550.80,2320.21
