D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_10B #21.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 14:36:13 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4325,19412.74,500.01,20.00,28.99,33.33,0.00,0.00
0.8326,19613.00,400.01,30.00,7.25,0.00,0.00,0.00
1.2326,21215.21,500.01,60.00,14.49,50.00,0.00,40.00
1.6326,16809.55,1300.06,10.00,36.23,83.33,0.00,20.00
2.0326,18611.71,1100.04,20.00,28.99,100.00,0.00,0.00
2.4326,16409.10,1200.05,40.00,0.00,16.67,0.00,0.00
2.8326,20213.81,700.02,10.00,21.74,150.00,0.00,0.00
3.2326,18411.46,1000.03,30.00,28.99,16.67,0.00,0.00
3.6326,20814.65,1200.05,10.00,7.25,16.67,0.00,20.00
4.0326,17610.48,600.01,20.00,21.74,16.67,0.00,40.00
4.4326,20614.36,600.01,10.00,7.25,66.67,0.00,40.00
4.8326,21615.79,400.01,20.00,21.74,16.67,0.00,0.00
5.2326,12205.04,200.00,50.00,43.48,33.33,0.00,0.00
5.6326,15608.24,1200.05,40.00,0.00,0.00,0.00,0.00
6.0326,20814.65,900.03,20.00,14.49,50.00,0.00,0.00
6.4327,15808.45,600.01,30.00,36.23,50.00,0.00,0.00
6.8327,21215.21,400.01,1000.04,2717.67,7135.26,1350.07,1300.07
7.2327,2630067.38,279335.89,2960.33,1391.38,2316.87,3350.43,1960.15
7.6327,6729871.69,566538.38,890.03,485.52,1400.07,3700.53,2340.21
8.0327,5314221.77,445156.93,590.01,355.08,850.03,5151.02,2120.17
8.4327,7056493.51,532290.19,300.00,289.86,733.35,3850.57,2480.24
8.8327,6086130.44,572461.96,330.00,246.38,750.02,3900.59,2300.20
9.2327,6881094.46,497810.11,450.01,217.39,550.01,2600.26,1380.07
9.6327,4871966.51,419208.64,210.00,166.67,566.68,4300.71,2120.17
10.0327,6023333.25,512710.64,260.00,239.13,483.34,4150.66,2380.22
10.4327,5451738.70,490262.11,140.00,231.89,500.01,3550.48,2440.23
10.8327,5721116.99,466815.14,300.00,195.65,433.34,4350.73,2220.19
11.2327,6064399.81,483027.78,300.00,173.91,500.01,4200.68,2040.16
11.6327,6050999.68,450310.79,270.00,239.13,700.02,3950.60,2860.32
12.0328,7911095.76,481891.31,220.00,173.91,616.68,2400.22,2280.20
12.4328,4963245.34,472905.71,250.00,137.68,416.67,3450.46,2040.16
12.8328,5241820.30,533637.89,180.00,202.90,583.35,4400.74,2420.23
13.2328,5354753.34,482201.27,160.00,159.42,383.34,3850.57,2020.16
13.6328,7176890.88,514884.91,190.00,137.68,466.67,3050.36,2020.16
14.0328,5397144.63,479721.88,250.00,108.70,633.35,3600.50,1980.15
14.4328,6261223.78,493673.73,240.00,108.70,466.67,3900.59,2120.17
