D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\GLASS_612 #01.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 11:49:48 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,11604.55,400.01,20.00,36.23,50.00,0.00,0.00
0.8287,12405.20,800.02,50.00,36.23,33.33,0.00,40.00
1.2287,11604.55,700.02,30.00,14.49,83.33,0.00,0.00
1.6287,11604.55,800.02,60.00,43.48,216.67,0.00,0.00
2.0287,15808.45,700.02,50.00,43.48,116.67,0.00,0.00
2.4287,12805.55,900.03,30.00,28.99,150.00,100.00,0.00
2.8287,10203.52,1000.03,40.00,50.72,66.67,0.00,20.00
3.2287,12405.20,400.01,30.00,65.22,50.00,0.00,0.00
3.6288,12805.55,400.01,50.00,36.23,83.33,0.00,0.00
4.0288,14407.02,1100.04,30.00,43.48,83.33,0.00,0.00
4.4288,12805.55,200.00,30.00,43.48,83.33,0.00,0.00
4.8288,16609.33,600.01,60.00,28.99,150.00,0.00,0.00
5.2288,11604.55,800.02,70.00,50.72,116.67,0.00,0.00
5.6288,12405.20,200.00,70.00,57.97,83.33,50.00,0.00
6.0288,12405.20,1000.03,50.00,21.74,83.33,0.00,0.00
6.4288,12205.04,600.01,30.00,72.46,66.67,0.00,240.00
6.8288,12405.20,3000.31,1650.10,4283.30,14074.17,24422.92,28571.48
7.2288,17009.78,90880.80,9603.49,9459.91,26743.75,49544.24,46824.49
7.6288,15408.03,117871.92,12255.68,11171.39,27294.88,54765.12,55558.91
8.0288,15808.45,140772.58,13727.13,11918.42,25474.58,51501.82,48430.37
8.4288,16809.55,122106.37,12205.64,11722.60,30384.96,55116.60,52285.32
8.8288,16008.66,148649.76,13186.58,11882.16,28430.61,56472.40,54554.65
9.2288,16208.88,151680.57,13346.74,12179.53,32423.14,55719.16,55699.51
9.6289,14407.02,141277.40,13006.40,11802.38,26810.56,50447.70,52727.10
10.0289,16208.88,152387.84,14047.47,12846.83,30919.54,50046.15,53008.25
10.4289,17009.78,151276.43,13667.07,11925.68,28514.12,49745.00,53188.98
10.8289,14807.41,145417.59,12696.10,11098.87,26576.75,45178.37,50658.87
11.2289,16609.33,116561.51,11164.72,12179.53,29466.21,54112.40,58009.61
11.6289,16609.33,118073.54,13376.77,11294.69,25574.77,44526.13,47005.14
12.0289,14607.21,114646.50,10914.51,10047.30,27111.17,50347.31,50317.55
12.4289,14807.41,133605.99,12465.88,10953.82,25541.37,46784.04,52285.32
12.8289,16609.33,130276.23,13416.81,11135.13,25107.21,45328.90,43834.05
13.2289,18611.71,126947.22,12465.88,11294.69,26276.15,47336.03,43372.50
13.6289,18010.97,111018.74,11404.92,9996.54,21383.99,39309.35,40543.35
14.0289,18811.96,109305.94,11134.69,10206.84,24639.66,45178.37,41666.91
14.4289,17410.25,109406.69,11665.15,11903.92,27194.68,44425.78,44556.50
14.8289,16609.33,114041.81,10944.53,10830.53,26075.75,44626.47,44195.27
15.2290,19212.48,105880.94,11575.07,9641.20,23270.51,47336.03,43492.90
15.6290,17009.78,107291.14,11334.86,10823.28,23988.46,40262.26,40483.17
16.0290,16609.33,101751.86,10574.23,9104.59,19414.28,36601.46,33242.60
16.4290,14607.21,89572.78,10304.02,9517.92,22936.59,41415.87,42148.47
16.8290,17009.78,101147.71,11565.06,9300.38,21083.50,35799.23,39299.53
17.2290,13406.08,90880.80,10794.41,10460.67,20165.40,36952.45,34505.90
17.6290,12605.37,79816.67,9753.60,8560.75,21918.20,32490.55,36872.41
18.0290,14206.82,87963.09,10324.03,9003.07,20983.35,37704.61,35829.49
18.4290,15408.03,100241.51,10003.79,8684.02,19881.64,37905.18,32861.63
