D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\MAD #12.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 13:58:45 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4317,20213.81,600.01,10.00,57.97,33.33,100.00,0.00
0.8317,17210.01,600.01,40.00,14.49,83.33,0.00,20.00
1.2317,25822.54,600.01,20.00,28.99,100.00,0.00,0.00
1.6317,21215.21,300.00,30.00,43.48,50.00,0.00,0.00
2.0317,20414.09,700.02,30.00,43.48,33.33,0.00,0.00
2.4317,22617.29,400.01,10.00,7.25,50.00,0.00,0.00
2.8317,20213.81,600.01,40.00,7.25,50.00,0.00,0.00
3.2317,16809.55,800.02,0.00,14.49,33.33,0.00,0.00
3.6317,23017.91,500.01,20.00,14.49,83.33,0.00,0.00
4.0317,19412.74,400.01,40.00,28.99,83.33,0.00,0.00
4.4318,19813.27,700.02,30.00,36.23,33.33,50.00,0.00
4.8318,16208.88,800.02,20.00,21.74,66.67,50.00,20.00
5.2318,20213.81,200.00,20.00,0.00,33.33,0.00,0.00
5.6318,21415.50,400.01,50.00,21.74,66.67,0.00,0.00
6.0318,17410.25,600.01,20.00,21.74,116.67,50.00,0.00
6.4318,14407.02,700.02,20.00,14.49,133.33,750.02,160.00
6.8318,49482.69,3600.44,1930.14,2420.51,16593.77,467197.56,20055.52
7.2318,3882495.70,384681.18,3030.35,1152.22,14758.25,703853.37,28290.86
7.6318,4847637.37,511054.30,2020.15,521.75,15475.74,818534.47,33322.81
8.0318,5288287.68,567681.35,2030.16,297.10,16527.02,813481.64,32641.08
8.4318,6097594.43,508880.62,2220.19,311.60,15158.71,779809.13,30836.67
8.8318,5498231.55,511468.36,2160.18,340.58,15358.94,853157.91,35669.05
9.2318,6775345.52,726462.60,2460.23,420.30,18512.98,899211.91,35288.01
9.6318,6106307.06,558851.66,2470.23,333.34,15592.55,848945.02,35468.50
10.0319,6116904.88,723102.44,2530.24,500.01,20399.10,893754.10,37875.30
10.4319,6100906.25,615973.19,2450.23,318.84,14641.46,799078.13,30455.76
10.8319,5131409.34,627966.26,2130.17,311.60,17778.64,875684.28,32560.88
11.2319,5270938.84,595242.72,2430.22,318.84,16176.58,713984.03,31839.08
11.6319,6491013.09,543697.51,2420.22,413.05,17895.47,778058.84,33322.81
12.0319,5648129.59,564668.26,2310.20,456.53,16643.83,738762.70,32641.08
12.4319,7517244.01,544216.26,2410.22,362.32,20682.87,884662.70,39219.29
12.8319,7344443.46,639864.45,2970.33,492.76,20081.94,827208.59,33844.16
13.2319,6485408.47,561032.62,2160.18,347.83,18846.79,793820.21,35308.06
13.6319,6482122.13,623063.57,2530.24,413.05,17978.91,832000.39,35949.82
14.0319,5882377.12,614930.81,2790.29,420.30,17978.91,787662.06,32360.37
14.4319,7758853.97,620873.54,3000.34,449.28,18646.50,860200.00,31598.50
14.8319,7232554.92,554905.96,2730.28,434.79,17428.17,804178.76,29012.46
15.2319,6379022.65,542971.34,2170.18,340.58,16727.27,700267.24,31819.04
15.6320,6003818.99,531149.95,2750.29,246.38,16577.08,750295.95,30255.30
16.0320,5850328.90,524517.48,2550.25,347.83,17978.91,776096.58,28751.88
16.4320,5208600.21,501327.00,2310.20,362.32,17061.03,768939.45,31618.54
16.8320,5354192.88,588789.84,2340.21,318.84,17761.95,734109.86,26707.51
17.2320,5246329.47,468776.22,2100.17,347.83,19097.15,827315.04,33082.19
17.6320,6703377.14,540170.70,2520.24,405.80,16009.71,792970.61,31939.33
18.0320,8276313.00,492846.58,2200.18,355.08,15392.31,695153.42,29433.41
18.4320,5233209.57,524206.64,2570.25,398.56,17828.71,769840.48,32019.53
18.8320,6100931.72,546395.07,2490.23,391.31,17745.26,838818.26,30896.81
19.2320,5007802.05,507638.67,2090.17,311.60,17912.16,799396.88,32580.93
19.6320,8575956.23,487677.98,2470.23,318.84,16543.70,723752.64,28731.83
20.0320,4373690.55,430735.60,2470.23,289.86,14641.46,696734.81,26687.47
20.4320,6415197.90,421677.93,1920.14,398.56,15659.29,773021.14,29954.60
20.8321,5063313.24,482717.82,1940.14,304.35,15675.98,701480.08,29333.18
21.2321,6525303.16,508156.15,2740.28,333.34,16126.52,746432.81,29373.27
21.6321,4933617.30,480961.52,2440.23,239.13,16026.40,723647.02,30135.01
22.0321,5330475.16,526278.91,2370.21,442.04,15525.80,781771.92,27890.00
22.4321,6999071.66,553037.30,2210.18,340.58,15942.96,843454.30,31638.59
22.8321,10089330.30,562486.77,2080.16,304.35,14374.50,676086.18,28471.26
23.2321,5427740.75,477242.92,2250.19,239.13,16226.64,760356.01,30054.83
23.6321,6335892.57,495638.38,2260.19,217.39,15459.05,661724.76,27950.12
24.0321,4984415.51,543282.57,1830.13,275.37,16927.52,799343.75,30255.30
24.4321,4907453.93,514056.59,2210.18,260.87,13573.65,662776.32,27429.01
24.8321,5407818.88,481168.16,1780.12,297.10,16243.33,810185.01,29714.04
25.2321,7199156.50,597949.61,2410.22,398.56,16026.40,770423.54,33804.06
25.6321,5606044.01,572461.96,2230.19,304.35,13773.86,623607.91,29894.46
26.0321,7522262.69,501947.66,1930.14,311.60,13907.33,682509.08,27489.14
26.4321,5068204.54,540170.70,1880.13,304.35,14591.40,684299.66,26507.10
26.8321,4092313.28,483234.47,2070.16,282.61,15158.71,696049.51,26446.97
27.2322,5156298.94,459695.41,1850.13,282.61,13990.75,683667.68,27549.27
27.6322,4595123.89,451444.87,2320.20,347.83,14024.12,706385.30,29132.73
28.0322,4422476.19,580883.69,1820.13,217.39,13440.18,689356.64,28010.25
28.4322,4289239.15,456394.63,2020.15,231.89,15809.47,725126.07,25284.66
28.8322,5004948.79,444023.34,2040.16,297.10,15425.68,759773.34,30094.92
29.2322,4296601.58,469085.89,1920.14,304.35,13256.66,639817.87,26026.12
29.6322,5140071.02,566018.90,2020.15,246.38,15609.23,728877.39,28751.88


          Printed:2025-06-04 13:59:41
