D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\MAD #05.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 12:11:46 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,16409.10,900.03,50.00,21.74,50.00,150.00,0.00
0.8286,22016.38,500.01,30.00,28.99,50.00,100.00,20.00
1.2286,18611.71,700.02,20.00,28.99,83.33,50.00,0.00
1.6286,15808.45,800.02,40.00,50.72,66.67,250.00,20.00
2.0286,21215.21,900.03,60.00,21.74,116.67,0.00,0.00
2.4286,24620.49,1500.08,30.00,28.99,83.33,600.01,20.00
2.8286,19613.00,500.01,60.00,21.74,50.00,200.00,0.00
3.2287,16008.66,400.01,10.00,43.48,16.67,0.00,0.00
3.6287,14206.82,1200.05,60.00,21.74,66.67,1000.04,20.00
4.0287,15207.82,500.01,20.00,43.48,66.67,550.01,60.00
4.4287,16809.55,400.01,50.00,28.99,33.33,500.01,0.00
4.8287,15608.24,600.01,20.00,36.23,50.00,100.00,0.00
5.2287,14407.02,700.02,60.00,14.49,166.67,50.00,0.00
5.6287,19012.22,600.01,70.00,72.46,66.67,100.00,20.00
6.0287,16809.55,300.00,50.00,14.49,66.67,0.00,0.00
6.4287,15408.03,800.02,0.00,36.23,50.00,0.00,20.00
6.8287,79814.90,8502.46,1550.09,2065.38,14274.39,557034.72,25444.97
7.2287,4043510.94,428058.94,3080.36,898.58,16026.40,893700.59,35648.99
7.6287,4882513.38,516023.88,2270.20,420.30,18229.26,989586.23,38256.41
8.0287,6643738.91,612220.85,2710.28,427.54,17528.31,912866.02,34124.90
8.4288,5517287.25,520062.89,2320.20,318.84,17077.72,886213.09,35328.11
8.8288,5711461.76,537370.56,2610.26,405.80,17828.71,958157.71,39540.26
9.2288,6551441.06,604302.25,2520.24,442.04,17845.40,932917.29,35047.35
9.6288,6264077.04,572358.01,2630.26,376.82,17111.09,861107.13,34505.90
10.0288,5869359.12,529802.49,2640.26,500.01,19564.50,940216.02,35568.77
10.4288,8876363.72,593473.14,2670.27,391.31,17061.03,838285.45,32139.83
10.8288,5534355.86,523792.19,2630.26,318.84,17261.29,893272.66,32220.02
11.2288,5267372.26,596908.45,2510.24,463.78,18763.34,798068.90,32621.03
11.6288,6103453.80,532601.17,2400.22,275.37,22001.67,962942.58,40142.11
12.0288,7255610.28,624106.54,2770.29,427.54,21734.56,924550.00,40543.35
12.4288,5551832.07,616598.68,2750.29,376.82,17311.35,852304.49,35227.84
12.8288,6773689.61,541830.27,2820.30,333.34,19063.77,844360.35,30495.86
13.2288,4936980.07,484681.05,2300.20,398.56,22686.16,973701.37,36531.45
13.6288,5965682.11,548574.27,2710.28,347.83,18512.98,789625.98,30936.90
14.0288,5466310.71,522341.80,2450.23,311.60,18997.01,838125.68,34846.81
14.4288,4999726.31,587853.37,2910.32,398.56,20065.25,912116.02,38798.02
14.8289,5426517.92,585460.40,3160.38,442.04,18679.89,849051.66,34385.58
15.2289,6391531.13,609719.78,2690.27,456.53,18863.48,871624.61,34846.81
15.6289,5648104.11,631618.16,2950.33,347.83,18546.36,821992.87,33784.00
16.0289,6605118.01,556982.52,2920.32,507.26,20783.03,864843.36,35809.43
16.4289,4906001.82,484164.40,2430.22,376.82,18079.05,763428.42,31979.43
16.8289,5159916.46,466711.91,2430.22,347.83,19915.02,901031.64,34064.74
17.2289,8653962.31,498430.66,2930.33,442.04,19631.27,811035.69,32540.83
17.6289,5982546.92,479308.69,2610.26,384.06,19531.12,849691.50,34445.74
