D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\MAD #06.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 12:34:57 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4288,21215.21,300.00,60.00,72.46,100.00,0.00,0.00
0.8288,31232.96,900.03,20.00,43.48,133.33,0.00,0.00
1.2288,24420.16,500.01,60.00,43.48,83.33,0.00,0.00
1.6288,27225.05,600.01,20.00,43.48,100.00,0.00,0.00
2.0288,30030.47,1000.03,30.00,7.25,50.00,0.00,0.00
2.4288,23218.22,400.01,20.00,43.48,50.00,0.00,0.00
2.8288,29028.48,600.01,70.00,7.25,66.67,0.00,0.00
3.2288,23418.54,700.02,30.00,28.99,83.33,0.00,0.00
3.6288,24219.83,400.01,40.00,28.99,83.33,0.00,0.00
4.0288,24219.83,900.03,80.00,43.48,83.33,0.00,0.00
4.4288,27024.68,600.01,10.00,43.48,83.33,0.00,0.00
4.8288,26022.89,400.01,60.00,21.74,16.67,0.00,20.00
5.2288,25421.84,800.02,20.00,36.23,66.67,0.00,0.00
5.6288,23418.54,800.02,60.00,28.99,0.00,0.00,0.00
6.0289,24820.82,200.00,30.00,7.25,66.67,0.00,0.00
6.4289,20814.65,1100.04,30.00,43.48,83.33,0.00,0.00
6.8289,23017.91,600.01,880.03,1616.04,12839.58,355546.83,16870.98
7.2289,3487126.56,320566.60,3480.46,1087.00,18462.92,824334.28,35207.79
7.6289,6751398.52,554490.67,2500.24,594.22,18896.86,956545.21,40463.11
8.0289,9554624.33,541311.67,2910.32,420.30,16143.21,901834.57,38196.24
8.4289,6385722.71,595346.83,2610.26,420.30,18012.29,947465.04,36732.01
8.8289,6269579.75,632035.60,2450.23,384.06,18346.09,946981.64,38156.12
9.2289,6023893.71,652190.14,2690.27,384.06,19698.03,947357.62,37995.65
9.6289,6700804.11,533119.53,2840.31,376.82,18162.50,855078.03,35588.83
10.0289,6541785.83,557709.38,2510.24,311.60,17645.13,906438.87,36711.96
10.4289,6860408.33,573397.46,2550.25,405.80,19464.35,903226.37,39720.81
10.8289,5804880.55,634436.04,2780.29,333.34,18028.98,872959.86,33042.09
11.2289,5845259.27,588685.79,2740.28,355.08,18729.96,950043.36,36631.73
11.6290,5581205.36,524621.09,2320.20,463.78,20783.03,873921.39,39901.36
12.0290,7245369.11,552622.07,2500.24,369.57,18396.15,921869.34,35328.11
12.4290,5287064.85,511364.84,2390.22,427.54,18863.48,885357.71,36391.05
12.8290,7073536.64,580363.67,2890.32,427.54,18629.82,777210.21,32921.79
13.2290,4691319.50,473112.21,2260.19,340.58,18946.93,841908.79,35909.71
13.6290,6314900.73,545461.28,2730.28,413.05,21467.46,949882.23,38557.30
14.0290,7687904.61,563629.44,2880.31,376.82,20148.71,857318.65,32159.88
14.4290,5784882.25,473421.97,2660.27,391.31,19864.95,917527.64,40222.36
14.8290,8355363.59,689437.55,2990.34,405.80,18329.39,852144.53,34505.90
15.2290,6235697.29,644250.39,2460.23,289.86,17862.09,842015.33,32741.33
15.6290,5123257.17,512607.13,2750.29,427.54,18646.50,828592.68,34826.76
16.0290,5243527.16,547432.71,2640.26,413.05,17595.06,788829.79,31758.89
16.4290,5489671.77,473215.48,2360.21,485.52,21233.75,907724.02,37173.27
16.8291,5983693.32,578179.88,2720.28,413.05,18679.89,845053.32,33964.47
17.2290,5337888.54,510536.72,2320.20,427.54,15442.37,698105.47,28431.17
17.6291,7132436.07,478895.51,2300.20,420.30,17845.40,802637.74,32661.13
18.0291,5379209.86,530113.43,2950.33,492.76,17461.55,762792.68,29774.18
18.4291,4779821.50,481581.35,2170.18,355.08,18963.62,848731.74,33342.86
18.8291,5258124.65,448249.02,2210.18,449.28,18729.96,796953.47,30576.05
19.2291,7057767.29,485404.39,2130.17,289.86,16610.45,890919.04,31979.43
19.6291,7236580.05,607323.34,2580.25,326.09,16860.77,772491.02,28350.99
20.0291,5073274.17,435678.52,1770.12,333.34,17344.73,830030.18,34546.01
20.4291,5220293.48,499775.29,2360.21,297.10,16026.40,746009.47,32921.79
20.8291,7606943.36,495431.54,2760.29,268.12,16727.27,745533.30,27348.84
21.2291,5209644.71,412522.95,1920.14,275.37,16977.59,772650.05,32280.17
21.6291,4986020.47,491399.22,2160.18,333.34,16209.96,731466.94,31458.15
22.0291,7516938.30,493880.52,2220.19,347.83,15475.74,729088.77,28350.99
22.4291,5028819.37,458973.29,2350.21,347.83,18012.29,801893.85,32861.63
22.8291,6554931.20,491605.96,2420.22,384.06,18446.22,821833.20,32059.63
23.2292,5406545.10,549508.25,2040.16,282.61,15325.57,771801.81,33643.64
23.6292,4652087.18,484474.37,2140.17,405.80,15192.08,789997.56,28511.35
24.0292,5196193.62,440004.88,2120.17,326.09,14958.48,751936.77,34165.00
24.4292,4782088.83,591911.87,2080.16,297.10,17928.85,772862.11,32019.53
24.8292,5918959.99,480651.56,2170.18,268.12,15242.14,699265.43,28350.99
25.2292,4761733.87,443405.03,1950.14,289.86,17161.16,734744.29,29854.37
25.6292,5982445.01,499258.11,1950.14,384.06,15976.34,832958.89,32159.88
26.0292,6003487.81,519441.46,1970.15,362.32,14574.72,721058.98,29112.68
26.4292,4714502.24,458457.52,2130.17,434.79,16460.27,831095.12,32260.12
26.8292,4878972.28,509294.63,2150.18,260.87,15142.02,802531.45,31899.23
27.2292,5210893.01,472079.74,2240.19,318.84,14624.77,737282.08,32240.07
27.6292,5233999.32,500292.48,2240.19,340.58,15208.76,783098.34,32540.83
28.0292,7756510.22,587229.10,2130.17,289.86,14925.11,785326.90,30335.48
28.4292,6127655.56,563733.30,2140.17,268.12,15993.02,738181.01,31778.94
28.8293,5111207.24,507845.65,2420.22,297.10,16226.64,730409.96,29132.73
29.2293,4702401.36,434957.57,1950.14,173.91,14274.39,717996.19,31778.94
29.6293,5161215.72,496155.42,2060.16,304.35,15625.92,753101.42,30355.53


          Printed:2025-06-04 12:35:54
