D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\GLASS_612 #06.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 15:36:32 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4289,19412.74,400.01,70.00,36.23,66.67,50.00,0.00
0.8289,14206.82,400.01,50.00,43.48,33.33,0.00,0.00
1.2289,16609.33,700.02,10.00,28.99,16.67,0.00,0.00
1.6289,15608.24,600.01,50.00,21.74,150.00,50.00,0.00
2.0289,13806.45,900.03,10.00,21.74,83.33,0.00,0.00
2.4289,14607.21,100.00,10.00,14.49,0.00,0.00,20.00
2.8289,16008.66,1000.03,60.00,7.25,16.67,0.00,0.00
3.2289,14206.82,500.01,50.00,36.23,33.33,0.00,40.00
3.6289,15408.03,800.02,60.00,36.23,66.67,0.00,0.00
4.0289,14807.41,500.01,60.00,21.74,33.33,0.00,0.00
4.4289,14407.02,500.01,50.00,28.99,0.00,0.00,20.00
4.8289,16008.66,500.01,20.00,7.25,16.67,50.00,0.00
5.2290,16609.33,500.01,50.00,28.99,50.00,0.00,0.00
5.6290,12205.04,700.02,20.00,14.49,50.00,0.00,0.00
6.0290,14807.41,300.00,20.00,14.49,83.33,0.00,0.00
6.4290,12805.55,500.01,40.00,36.23,316.67,800.02,1640.10
6.8290,18211.21,9603.14,2100.17,4363.04,14241.02,25625.23,26727.55
7.2290,18411.46,94805.53,9373.33,9198.86,20783.03,43171.57,45620.20
7.6290,19012.22,136835.57,12906.30,9931.27,22519.21,44174.93,45479.71
8.0290,19613.00,148245.70,13436.83,11185.90,28580.93,52907.45,53891.88
8.4290,19813.27,156025.81,12205.64,10649.22,25240.80,48640.84,42429.38
8.8290,23618.86,127048.08,10784.40,10293.87,24088.64,44375.62,43994.59
9.2290,25221.50,154105.66,12575.99,9807.99,24739.85,48490.27,48149.33
9.6290,16809.55,136330.91,12215.65,11251.17,23070.16,46081.53,43252.09
10.0290,19412.74,124526.60,12636.04,10656.47,27061.07,47386.21,43693.57
10.4290,19212.48,127754.19,10984.57,9800.74,25457.88,44375.62,45519.85
10.8291,20414.09,123215.59,11274.81,9423.65,21300.52,42619.75,41566.59
11.2291,20414.09,117267.10,10804.42,9126.34,22335.56,40111.79,41406.08
11.6291,21014.93,121299.71,11935.39,10678.23,25808.56,47336.03,42088.27
12.0291,19412.74,113638.70,10674.31,10054.55,22168.62,39961.33,38256.41
12.4291,18411.46,122106.37,10744.37,8821.79,21984.98,37955.33,40864.36
12.8291,22416.98,125535.14,12225.66,9445.41,21350.60,38356.51,36371.00
13.2291,20213.81,99838.78,9813.65,9032.08,21651.09,40362.57,39419.90
13.6291,19212.48,113739.48,10073.84,8045.93,20248.86,33342.71,35729.21
14.0291,16208.88,103967.32,10193.93,9655.71,22068.45,39158.89,40202.29
14.4291,20814.65,111522.53,10734.36,8422.98,19430.97,30285.24,33001.99
14.8291,18211.21,92490.81,9533.44,8509.99,22986.68,35999.78,34305.37
15.2291,17009.78,95308.78,9423.36,9032.08,20816.41,37052.73,35769.32
15.6291,14407.02,97221.27,9453.38,7995.17,20282.25,34245.05,34686.38
16.0292,21615.79,92591.46,10133.89,8684.02,18696.58,32239.93,33182.45
16.4292,18811.96,110414.20,9283.26,7676.14,19748.11,33844.00,33723.85
16.8292,20814.65,100342.19,8582.79,8009.68,19163.91,32991.81,30395.63
17.2292,19412.74,94201.66,8662.84,7328.12,17378.11,30636.06,31157.43
17.6292,18411.46,82632.20,8522.75,7241.12,19113.84,33944.26,29453.45
18.0292,20013.54,90780.18,8082.47,6994.61,18245.95,32640.93,30415.67
18.4292,17810.72,94000.37,8012.43,7444.13,17995.60,31788.82,29573.73
18.8292,18411.46,96315.33,9093.13,7393.37,17628.44,24422.92,26747.59
19.2292,22016.38,78107.50,7432.09,6276.85,16627.14,26527.04,28170.60
19.6292,18010.97,74790.28,7762.28,6639.35,15993.02,32490.55,30997.05
20.0292,20614.36,97221.27,9353.31,7161.36,14758.25,25374.74,24382.93
20.4292,18611.71,69665.12,7031.87,6595.85,16243.33,27929.97,24703.54
20.8292,19613.00,73081.69,7161.94,6798.85,16209.96,24673.39,24182.55
21.2292,20213.81,72579.21,7021.87,5798.38,15709.35,27428.91,24302.78
21.6292,18010.97,72981.19,6891.80,5762.13,14374.50,23471.17,22960.33
22.0292,20614.36,71775.26,6661.68,6168.11,13607.02,23020.36,23741.74
22.4293,18811.96,78107.50,7101.91,5675.13,14124.23,28030.19,24663.46
22.8293,18611.71,69866.07,6981.85,5580.89,13473.55,23972.08,25104.30
23.2293,19813.27,75192.32,7562.16,6001.36,12372.47,19314.34,19875.24
23.6293,17610.48,55705.63,5841.29,5377.91,13323.39,19915.24,20436.11
24.0293,14607.21,67454.82,6231.47,5225.67,13373.44,24523.11,21277.46
24.4293,18811.96,67153.44,5931.33,4732.73,10887.83,18312.89,18633.39
24.8293,18010.97,59420.17,5080.98,4841.47,12289.06,22018.63,19294.36
25.2293,20414.09,55504.86,5681.22,4754.48,12606.02,20365.94,20396.05
25.6293,15608.24,63738.24,5771.26,5174.93,11955.42,19164.12,18433.11
26.0293,13606.26,52895.25,5861.30,5363.41,12422.51,23671.53,19694.96
26.4293,18010.97,57010.63,5571.17,4957.45,10637.62,19214.19,18212.80
26.8293,18211.21,52895.25,5201.02,4529.76,9436.71,17061.19,16891.01
27.2293,18010.97,58114.95,5281.06,4551.51,10437.46,18162.68,18032.54
27.6293,17610.48,57612.98,5461.13,4413.78,11188.08,20265.79,19514.69
28.0294,18611.71,59821.79,5341.08,4094.84,10554.22,18863.68,17551.88
28.4294,17810.72,48379.69,4940.92,4471.77,10120.55,18563.24,16750.83
28.8294,21415.50,49282.69,4660.82,3841.14,8235.90,17261.45,17211.43
29.2294,17410.25,49684.04,4680.83,4196.32,8719.55,15609.37,15248.97
29.6294,17210.01,47878.05,4680.83,4094.84,10220.62,19865.17,19033.97


          Printed:2025-06-04 15:37:05
