D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_10B #11.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 14:29:53 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,19613.00,800.02,50.00,36.23,33.33,0.00,0.00
0.8286,17810.72,700.02,10.00,43.48,66.67,0.00,0.00
1.2286,19412.74,900.03,50.00,14.49,50.00,0.00,0.00
1.6286,18010.97,700.02,30.00,14.49,16.67,0.00,0.00
2.0286,18211.21,700.02,20.00,36.23,133.33,0.00,0.00
2.4286,18611.71,300.00,50.00,14.49,33.33,0.00,0.00
2.8286,18811.96,1200.05,20.00,21.74,16.67,0.00,0.00
3.2287,17410.25,500.01,10.00,36.23,50.00,0.00,0.00
3.6287,15808.45,500.01,40.00,14.49,33.33,0.00,0.00
4.0287,20414.09,1000.03,20.00,28.99,50.00,0.00,0.00
4.4287,17810.72,700.02,40.00,14.49,0.00,0.00,0.00
4.8287,17210.01,800.02,50.00,28.99,16.67,0.00,20.00
5.2287,23418.54,900.03,20.00,36.23,50.00,0.00,0.00
5.6287,16809.55,1000.03,10.00,36.23,83.33,0.00,0.00
6.0287,21415.50,600.01,40.00,21.74,100.00,0.00,20.00
6.4287,18411.46,700.02,30.00,14.49,350.00,0.00,0.00
6.8287,264953.49,18912.19,3870.57,3717.91,6901.81,1600.10,1400.08
7.2287,3467391.02,394229.86,1800.12,1173.97,1850.13,3550.48,2180.18
7.6287,5086572.40,499154.69,680.02,427.54,916.70,4300.71,2280.20
8.0287,5526764.15,446393.70,410.01,318.84,716.69,3700.53,2320.21
8.4288,5209415.43,456600.88,260.00,159.42,533.34,4000.62,1940.15
8.8288,8095309.34,553037.30,270.00,239.13,566.68,4100.65,2240.19
9.2288,5560544.70,525553.61,400.01,239.13,616.68,3700.53,1940.15
9.6288,6182580.81,544423.73,330.00,224.64,583.35,3500.47,1980.15
10.0288,7385943.11,556878.66,260.00,202.90,400.01,3650.51,2040.16
10.4288,9305575.51,491399.22,290.00,202.90,283.34,3250.41,2420.23
10.8288,7105584.86,500602.83,300.00,195.65,400.01,3450.46,2120.17
11.2288,5832725.30,486644.48,230.00,152.17,500.01,4250.70,1900.14
11.6288,5190767.33,518509.33,230.00,260.87,466.67,4400.74,2200.19
12.0288,5676152.68,478688.92,290.00,202.90,333.34,3050.36,2020.16
12.4288,6081442.94,449279.88,350.00,188.41,483.34,4050.63,2020.16
12.8288,5320794.46,445981.45,300.00,79.71,400.01,4000.62,2200.19
13.2288,6565554.50,496258.84,330.00,108.70,366.67,3300.42,2520.25
13.6288,6695887.33,496362.26,280.00,224.64,333.34,3650.51,2300.20
14.0288,5171100.22,491605.96,290.00,86.96,450.01,4200.68,2520.25
14.4288,5238737.76,523170.61,230.00,137.68,250.00,2650.27,1900.14
14.8289,5779175.73,446909.03,240.00,166.67,366.67,3850.57,2180.18
15.2289,5801212.07,481271.44,230.00,173.91,533.34,3250.41,2060.16
15.6289,4942584.69,491295.85,250.00,224.64,466.67,3950.60,2280.20
16.0289,5215555.03,513538.92,160.00,166.67,383.34,4450.76,2240.19
16.4289,5099564.92,469498.78,170.00,152.17,550.01,2850.31,1900.14
16.8289,5069249.04,486231.10,220.00,202.90,433.34,3500.47,2060.16
17.2289,4947348.61,462687.30,260.00,188.41,283.34,2950.33,2200.19
17.6289,5251781.24,419414.40,150.00,231.89,383.34,3400.44,1900.14
18.0289,4942508.26,394640.70,190.00,231.89,616.68,3250.41,2140.18
18.4289,4581519.95,475797.02,170.00,217.39,400.01,3500.47,2000.15
18.8289,4567431.98,426823.68,250.00,166.67,466.67,3200.39,2180.18
19.2289,5012897.16,463925.54,240.00,210.15,450.01,2650.27,1820.13
19.6290,5135103.29,463719.14,120.00,166.67,450.01,3350.43,2280.20
20.0289,5458285.91,509398.14,190.00,144.93,383.34,3750.54,2220.19
20.4290,4241854.66,459179.59,260.00,137.68,350.00,2500.24,1780.12
20.8290,5203734.38,478998.78,230.00,159.42,500.01,3100.37,2120.17
21.2290,5362701.71,437532.52,190.00,246.38,416.67,3250.41,1940.15
21.6290,4422832.85,453713.28,190.00,202.90,416.67,3250.41,1700.11
22.0290,5644486.59,434545.61,280.00,181.16,350.00,2550.25,2000.15
22.4290,4927350.32,397825.02,200.00,166.67,500.01,3750.54,1820.13
22.8290,4511997.22,403579.15,230.00,188.41,433.34,4050.63,1980.15
23.2290,5858761.30,378831.81,200.00,166.67,333.34,2850.31,1940.15
23.6290,4610281.83,411803.13,170.00,173.91,483.34,3400.44,1820.13
24.0290,4234696.04,403784.69,200.00,137.68,466.67,2750.29,1840.13
24.4290,4489018.29,399057.86,350.00,166.67,350.00,3150.38,2040.16
24.8290,4031222.95,358018.48,290.00,144.93,450.01,3250.41,1560.09
25.2290,4409228.92,359145.56,250.00,210.15,216.67,3300.42,1920.14
25.6290,4835638.40,438871.63,240.00,130.44,466.67,2750.29,1540.09
26.0291,5004897.84,374523.22,180.00,152.17,400.01,2450.23,1660.11
26.4291,5896796.27,409541.09,250.00,202.90,466.67,3950.60,2280.20
26.8291,8087259.07,390430.20,260.00,72.46,233.34,2950.33,1620.10
27.2291,4581978.51,379139.60,170.00,137.68,450.01,3350.43,1640.10
27.6291,4789833.39,384373.27,200.00,159.42,316.67,3000.35,1720.11
28.0291,4421024.09,361912.35,180.00,188.41,283.34,2650.27,1340.07
28.4291,4342355.64,344500.37,180.00,130.44,250.00,3250.41,2060.16
28.8291,4660978.14,357711.11,200.00,108.70,383.34,2550.25,1680.11
29.2291,4523512.16,334369.82,200.00,159.42,366.67,2450.23,1620.10
29.6291,4260375.37,422809.86,210.00,137.68,400.01,2600.26,1340.07


          Printed:2025-06-04 14:30:27
