D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_10B #33.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 14:43:50 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,21615.79,900.03,30.00,21.74,66.67,50.00,0.00
0.8287,19212.48,1000.03,20.00,43.48,100.00,0.00,0.00
1.2287,19412.74,500.01,40.00,14.49,33.33,0.00,0.00
1.6287,18811.96,1100.04,10.00,14.49,33.33,0.00,0.00
2.0287,20013.54,300.00,50.00,7.25,50.00,0.00,0.00
2.4287,38650.47,500.01,10.00,36.23,66.67,0.00,0.00
2.8287,18611.71,900.03,50.00,21.74,16.67,0.00,0.00
3.2287,16409.10,400.01,0.00,36.23,33.33,0.00,20.00
3.6287,20414.09,800.02,30.00,28.99,83.33,50.00,0.00
4.0287,23819.18,400.01,40.00,7.25,50.00,0.00,0.00
4.4287,16809.55,900.03,30.00,7.25,66.67,0.00,0.00
4.8287,19212.48,600.01,0.00,14.49,83.33,0.00,0.00
5.2287,25622.19,300.00,70.00,28.99,50.00,0.00,0.00
5.6287,21415.50,500.01,0.00,36.23,50.00,0.00,0.00
6.0287,17210.01,700.02,40.00,28.99,33.33,0.00,0.00
6.4288,15408.03,800.02,40.00,28.99,50.00,0.00,0.00
6.8288,15207.82,3800.49,2780.29,5508.40,20015.18,1150.05,780.02
7.2288,1788418.75,164720.13,8692.86,5805.62,12555.97,3050.36,1520.09
7.6288,3895820.49,319544.65,4550.78,4319.55,8919.68,3050.36,1520.09
8.0288,3944147.58,345216.92,4560.79,3485.97,8469.39,3650.51,1340.07
8.4288,3897221.64,376266.99,3410.44,2724.92,7251.99,2900.32,1480.08
8.8288,4118986.16,377190.28,2560.25,2072.63,6501.60,3350.43,2020.16
9.2288,4295251.38,400804.57,2670.27,2362.53,6101.41,3850.57,2220.19
9.6288,4492151.78,464854.30,2820.30,2217.58,5551.17,5451.14,1980.15
10.0288,4943960.37,476416.70,2970.33,2746.66,6001.37,5000.96,2160.18
10.4288,4851305.85,502464.94,3290.41,2420.51,6284.83,5401.12,1980.15
