D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\DUR #05.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 15:31:50 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,20013.54,400.01,0.00,50.72,66.67,50.00,0.00
0.8286,18811.96,800.02,20.00,28.99,83.33,0.00,0.00
1.2286,19613.00,1200.05,20.00,28.99,33.33,0.00,0.00
1.6286,15007.62,900.03,20.00,14.49,66.67,0.00,20.00
2.0287,18811.96,700.02,10.00,28.99,66.67,50.00,20.00
2.4286,21615.79,400.01,60.00,7.25,50.00,50.00,0.00
2.8287,17810.72,900.03,20.00,36.23,50.00,0.00,0.00
3.2287,20614.36,900.03,40.00,14.49,33.33,0.00,0.00
3.6287,19613.00,400.01,0.00,36.23,33.33,0.00,0.00
4.0287,17210.01,400.01,20.00,21.74,33.33,50.00,0.00
4.4287,16008.66,500.01,20.00,21.74,66.67,0.00,0.00
4.8287,19412.74,800.02,40.00,28.99,16.67,0.00,0.00
5.2287,19012.22,500.01,10.00,43.48,33.33,0.00,0.00
5.6287,22617.29,500.01,30.00,28.99,100.00,50.00,0.00
6.0287,21415.50,300.00,30.00,43.48,66.67,0.00,0.00
6.4287,16208.88,400.01,30.00,36.23,766.69,26727.45,2700.28
6.8287,2717105.66,243403.81,2790.29,1775.48,5251.05,121616.26,7041.91
7.2287,4001671.33,328847.00,1380.07,782.63,1766.79,259361.89,14508.12
7.6287,9064653.39,524517.48,540.01,347.83,950.03,281822.24,14648.28
8.0287,20594064.65,808493.65,240.00,144.93,850.03,301046.07,14147.72
8.4288,5690801.11,529906.15,210.00,152.17,650.02,274365.21,12966.49
8.8288,6721770.47,672790.33,160.00,36.23,566.68,298436.94,15909.77
9.2288,5225490.49,747480.57,140.00,79.71,600.01,259310.89,16290.24
9.6288,9653724.15,680535.79,40.00,21.74,533.34,294958.89,17371.64
10.0288,8912258.75,691009.03,100.00,36.23,666.68,286881.10,15609.40
10.4288,7127442.87,593993.55,170.00,36.23,800.02,319631.98,15629.42
10.8288,7438677.46,670593.02,170.00,50.72,650.02,260637.01,13106.63
11.2288,4489884.46,660656.84,80.00,36.23,566.68,297158.15,14528.14
11.6288,7373001.54,595242.72,60.00,36.23,300.00,275795.00,12906.43
12.0288,5647186.99,531149.95,90.00,14.49,583.35,256812.01,11705.29
12.4288,4518442.53,565187.74,110.00,36.23,450.01,272118.73,13907.46
12.8288,7124411.28,628592.19,100.00,36.23,500.01,276356.74,14247.83
13.2288,7780126.04,640282.08,170.00,28.99,500.01,299255.44,13887.44
13.6288,18318997.60,580987.70,100.00,21.74,533.34,233630.81,12606.13
14.0289,6328377.28,607114.99,90.00,28.99,433.34,309183.76,15769.59
14.4289,10394221.49,584420.12,100.00,36.23,300.00,225132.84,12726.25
14.8289,7090579.77,578387.84,80.00,21.74,383.34,251560.82,12486.02
15.2289,6916250.70,465370.26,130.00,28.99,450.01,279778.78,13266.79
15.6289,8219808.27,665885.60,160.00,43.48,583.35,258086.89,12966.49
16.0289,4846465.50,521098.73,40.00,21.74,500.01,250337.55,12225.77
16.4289,6491013.09,627027.29,100.00,28.99,366.67,259922.92,12586.11
16.8289,6675354.05,497396.44,100.00,43.48,350.00,250847.22,10484.24
17.2289,5440962.55,596908.45,100.00,94.20,516.68,250796.24,10604.34
17.6289,4161351.98,464751.07,80.00,28.99,566.68,250949.17,13366.89
18.0289,4772815.73,550961.33,100.00,21.74,483.34,259412.89,13987.55
18.4289,6170250.65,594930.42,170.00,21.74,483.34,245088.92,12766.29
18.8289,5422034.23,488814.94,40.00,50.72,583.35,250388.50,13527.06
19.2289,7959397.37,569967.53,170.00,14.49,516.68,258749.88,12005.56
19.6290,7225116.06,567889.16,110.00,36.23,333.34,237550.90,11725.30
20.0290,7470063.32,514988.43,80.00,57.97,450.01,246923.14,12025.58
20.4290,6166607.65,657520.46,150.00,14.49,566.68,255945.17,14007.57
20.8290,7399929.18,555009.77,100.00,21.74,300.00,234699.83,10504.26
21.2290,5323724.14,454847.66,190.00,28.99,516.68,230475.24,11805.38
21.6290,6131069.28,517059.42,120.00,36.23,533.34,215318.63,10704.42
22.0290,4834313.67,508984.13,80.00,28.99,566.68,248146.12,11324.95
22.4290,6127069.62,520166.50,70.00,43.48,416.67,237652.73,11304.93
22.8290,5493238.34,471976.46,130.00,36.23,350.00,260330.98,14948.62
23.2290,7496226.69,550027.20,110.00,57.97,333.34,227829.20,11304.93
23.6290,7974071.28,481064.79,80.00,57.97,533.34,234496.19,10204.02
24.0290,5240954.14,491709.33,140.00,14.49,433.34,236278.03,10984.66
24.4290,5242992.18,519337.89,70.00,28.99,483.34,234292.58,11024.69
24.8290,5411894.97,533015.87,110.00,28.99,350.00,232969.09,12025.58
25.2290,4907352.02,517162.99,140.00,36.23,366.67,209169.46,9883.77
25.6291,3910851.05,402962.52,120.00,65.22,616.68,233223.61,9823.72
26.0291,9469867.23,597012.55,60.00,21.74,483.34,235005.25,12285.82
26.4291,5324997.92,581195.65,150.00,28.99,416.67,227371.26,11925.49
26.8291,5262684.77,582963.87,90.00,36.23,400.01,231900.24,11244.88
27.2291,7063295.48,576724.22,120.00,28.99,566.68,233223.61,12806.33
27.6291,5591395.58,459798.54,60.00,21.74,283.34,221623.27,10484.24
28.0291,5866556.81,497603.27,50.00,36.23,350.00,224013.75,10063.91
28.4291,4698681.93,470531.10,90.00,65.22,316.67,196422.90,9503.49
28.8291,4120565.65,392381.25,80.00,43.48,350.00,203784.94,10284.08
29.2291,9153945.14,386118.24,70.00,7.25,533.34,217707.96,12065.62
29.6291,5168527.19,520373.63,80.00,21.74,600.01,261249.12,12766.29


          Printed:2025-06-04 15:32:23
