D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_34 #09.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 12:17:51 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,25822.54,200.00,30.00,28.99,50.00,50.00,0.00
0.8287,14206.82,1000.03,80.00,7.25,83.33,0.00,0.00
1.2287,18010.97,600.01,20.00,28.99,133.33,50.00,0.00
1.6287,18010.97,600.01,70.00,28.99,33.33,0.00,0.00
2.0287,24219.83,600.01,60.00,7.25,66.67,0.00,20.00
2.4288,18611.71,600.01,40.00,28.99,50.00,0.00,0.00
2.8287,27225.05,700.02,50.00,21.74,50.00,0.00,0.00
3.2288,18811.96,700.02,60.00,21.74,50.00,0.00,0.00
3.6288,18411.46,1000.03,40.00,28.99,83.33,0.00,0.00
4.0288,20814.65,600.01,50.00,14.49,100.00,0.00,0.00
4.4288,43263.22,300.00,50.00,43.48,50.00,0.00,0.00
4.8288,19212.48,1300.06,70.00,14.49,83.33,0.00,0.00
5.2288,21816.09,1000.03,20.00,14.49,100.00,50.00,0.00
5.6288,17009.78,600.01,30.00,36.23,66.67,0.00,0.00
6.0288,19412.74,500.01,10.00,43.48,83.33,0.00,0.00
6.4288,19412.74,600.01,30.00,50.72,50.00,0.00,0.00
6.8288,21615.79,500.01,1400.07,2935.11,8185.87,950.03,580.01
7.2288,1070616.99,136129.05,2560.25,1724.75,2666.94,3650.51,2380.22
7.6288,4411658.59,420546.14,830.03,507.26,1150.05,4750.87,2880.32
8.0288,5053581.59,468053.66,560.01,376.82,733.35,4700.85,2880.32
8.4289,5378267.26,550546.14,440.01,297.10,633.35,5301.08,2420.23
8.8289,5484169.05,588685.79,450.01,289.86,616.68,4800.89,2960.34
9.2289,6395097.71,569967.53,410.01,188.41,516.68,5551.19,2820.31
9.6289,6130585.24,598366.11,330.00,210.15,633.35,4750.87,2940.33
10.0289,6173944.60,634227.29,440.01,224.64,700.02,6051.41,3100.37
10.4289,6194452.40,543386.33,340.00,210.15,483.34,5601.21,3140.38
10.8289,6150150.45,545980.03,210.00,224.64,633.35,5501.16,3320.43
11.2289,7825523.44,572773.78,420.01,210.15,616.68,5601.21,2980.34
11.6289,6245327.05,590767.04,460.01,108.70,700.02,6351.55,3180.39
12.0289,6621014.74,566330.57,350.00,239.13,500.01,6101.43,3020.35
12.4289,7180508.41,596804.30,350.00,282.61,533.34,4900.92,2940.33
12.8289,7102808.03,557813.23,310.00,217.39,566.68,6051.41,3500.47
13.2289,8188728.12,609302.98,280.00,210.15,466.67,5751.27,3460.46
13.6289,5299522.39,604927.25,370.01,239.13,533.34,5551.19,2880.32
14.0289,6177867.83,626297.02,310.00,195.65,516.68,6301.53,2860.32
14.4290,6793840.76,542141.46,420.01,152.17,650.02,4800.89,3080.37
14.8290,6429846.33,557813.23,270.00,188.41,633.35,4600.81,2840.31
15.2290,6189051.59,537059.47,270.00,239.13,500.01,5301.08,2640.27
15.6290,5659542.63,578075.93,270.00,130.44,750.02,5701.25,2840.31
16.0290,5891446.41,514574.27,280.00,195.65,550.01,4500.78,2520.25
16.4290,5177214.35,484164.40,220.00,231.89,600.01,4800.89,2380.22
16.8290,6304990.74,520787.99,300.00,289.86,600.01,5101.00,2980.34
17.2290,6032555.39,524103.03,270.00,282.61,500.01,4200.68,2640.27
17.6290,6036300.29,509605.18,220.00,202.90,466.67,5151.02,2740.29
18.0290,5485162.60,505465.48,190.00,217.39,366.67,5301.08,2620.26
18.4290,5688202.60,486127.78,300.00,195.65,483.34,5101.00,3000.35
18.8290,5174768.70,516231.01,270.00,304.35,650.02,5451.14,2780.30
19.2290,5749980.77,533637.89,240.00,159.42,500.01,3400.44,2200.19
19.6290,5530254.29,443508.06,240.00,224.64,600.01,4950.94,2540.25
20.0291,6601041.92,523377.78,290.00,144.93,483.34,4300.71,2380.22
20.4291,5869155.32,525346.34,270.00,181.16,483.34,5101.00,3220.40
20.8291,5823477.69,543075.10,350.00,137.68,616.68,4800.89,3260.41
21.2291,5482003.63,503913.43,290.00,188.41,516.68,3700.53,3000.35
21.6291,6667660.44,512814.16,260.00,166.67,400.01,4600.81,2600.26
22.0291,5668560.97,501740.77,260.00,159.42,400.01,4150.66,2760.29
22.4291,5764247.07,536541.02,240.00,173.91,500.01,4050.63,2300.20
22.8291,5604515.47,481374.76,350.00,210.15,500.01,4800.89,2700.28
23.2291,5806281.70,499568.46,250.00,195.65,566.68,4650.83,2200.19
23.6291,5038372.69,471563.53,240.00,144.93,450.01,3800.56,2380.22
24.0291,5113321.71,522756.20,210.00,202.90,650.02,5551.19,3080.37
24.4291,5623010.71,486437.84,250.00,246.38,550.01,5000.96,2840.31
24.8291,5877460.34,488298.14,210.00,202.90,600.01,3500.47,2400.22
25.2291,6558293.97,485507.71,290.00,173.91,566.68,4200.68,2900.32
25.6291,6406892.88,511261.33,340.00,289.86,416.67,3950.60,2560.25
26.0292,5566047.42,482821.14,280.00,253.63,433.34,4400.74,2160.18
26.4292,4973613.89,484061.08,350.00,173.91,383.34,3900.59,2180.18
26.8292,5065427.71,451548.00,210.00,210.15,533.34,3750.54,2580.26
27.2292,4610001.60,455363.28,260.00,210.15,500.01,5501.16,2600.26
27.6292,5725142.13,502464.94,250.00,202.90,316.67,3500.47,2120.17
28.0292,4553012.83,418900.00,170.00,144.93,450.01,3600.50,2420.23
28.4292,4555942.51,420443.26,250.00,108.70,433.34,3350.43,2260.20
28.8292,4542797.14,412522.95,180.00,166.67,500.01,4350.73,1980.15
