D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\DUR #04.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 15:30:50 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,20213.81,200.00,30.00,21.74,66.67,0.00,0.00
0.8286,15207.82,300.00,20.00,14.49,83.33,0.00,0.00
1.2287,19212.48,600.01,30.00,0.00,0.00,0.00,0.00
1.6287,18211.21,1000.03,40.00,21.74,66.67,0.00,0.00
2.0287,17810.72,400.01,20.00,21.74,66.67,0.00,20.00
2.4287,17210.01,400.01,30.00,21.74,33.33,0.00,0.00
2.8287,14206.82,700.02,20.00,0.00,33.33,0.00,0.00
3.2287,19412.74,600.01,30.00,43.48,83.33,0.00,0.00
3.6287,18811.96,1000.03,20.00,28.99,116.67,0.00,0.00
4.0287,20614.36,500.01,20.00,43.48,83.33,0.00,0.00
4.4287,16409.10,400.01,10.00,7.25,33.33,50.00,0.00
4.8287,14206.82,400.01,40.00,0.00,50.00,0.00,20.00
5.2287,16409.10,700.02,40.00,28.99,50.00,0.00,0.00
5.6287,13806.45,700.02,40.00,21.74,16.67,0.00,0.00
6.0287,17610.48,300.00,20.00,7.25,66.67,0.00,0.00
6.4288,17810.72,1200.05,30.00,21.74,150.00,0.00,20.00
6.8288,19613.00,700.02,370.01,833.36,2983.67,34495.71,2140.18
7.2288,1703625.20,141681.27,1750.12,1304.41,2533.58,219080.71,10624.36
7.6288,6204133.11,430632.67,580.01,268.12,833.36,289539.06,15349.09
8.0288,9475369.94,622124.95,200.00,166.67,666.68,280340.70,14227.81
8.4288,6047178.35,611282.86,180.00,79.71,700.02,313280.13,15869.72
8.8288,7514747.41,724572.41,220.00,101.45,716.69,396042.63,16931.06
9.2288,8720071.32,723312.50,60.00,50.72,516.68,310822.17,15349.09
9.6288,7197806.29,674360.01,180.00,79.71,566.68,278603.96,14988.67
10.0288,5844393.10,657729.54,90.00,36.23,616.68,315533.64,16150.06
10.4288,7917897.72,640490.97,80.00,50.72,500.01,283252.81,16310.26
10.8288,15484691.64,668814.50,90.00,72.46,583.35,309388.55,16110.01
11.2288,10967191.71,752213.67,150.00,57.97,550.01,316916.70,15629.42
11.6288,5856341.12,647697.36,140.00,43.48,600.01,301711.23,16350.31
12.0288,7483565.35,629948.63,150.00,36.23,483.34,335986.74,15128.83
12.4288,7515944.76,732449.76,150.00,36.23,550.01,320810.47,14468.08
12.8289,5613763.09,599823.88,70.00,28.99,700.02,300483.28,15869.72
13.2289,9641037.34,671743.95,130.00,57.97,583.35,304065.14,15829.67
13.6289,8269740.32,614513.82,120.00,7.25,400.01,335319.85,17031.19
14.0289,10285007.87,783067.82,170.00,43.48,616.68,319529.49,14868.53
14.4289,6994384.16,700126.61,100.00,43.48,550.01,338757.28,17772.18
14.8289,8057503.65,600032.13,80.00,36.23,450.01,383680.03,16911.03
15.2289,7916929.65,694885.94,140.00,43.48,350.00,303604.57,16330.29
15.6289,6642516.09,593785.35,50.00,21.74,700.02,353697.39,16891.01
16.0289,8561053.04,680954.59,190.00,57.97,450.01,280187.45,14007.57
16.4289,6002035.70,637776.37,60.00,94.20,633.35,283303.93,14848.51
16.8289,8431841.14,599199.07,100.00,50.72,583.35,304730.44,14548.17
17.2289,5481468.65,517991.50,90.00,14.49,500.01,283048.44,13967.53
17.6289,5752834.03,507017.72,70.00,72.46,516.68,344916.09,16710.77
18.0289,7544859.49,656893.26,120.00,28.99,516.68,292708.89,14928.60
18.4290,9941546.73,596387.89,140.00,72.46,733.35,297465.04,12726.25
18.8290,6705899.22,591079.30,100.00,21.74,650.02,276203.54,15389.14
19.2290,5658549.08,660238.62,140.00,43.48,500.01,259667.90,12065.62
19.6290,6123401.14,622020.65,230.00,57.97,416.67,279676.64,15549.33
20.0290,6805967.11,580259.67,60.00,43.48,633.35,275590.72,13547.08
20.4290,6190554.65,546083.79,150.00,21.74,500.01,297465.04,14508.12
20.8290,9039075.95,598574.32,110.00,21.74,583.35,297618.48,14027.59
21.2290,7723977.96,581507.71,90.00,50.72,466.67,270485.18,13867.42
21.6290,5608871.79,588893.90,140.00,72.46,516.68,249776.90,12325.86
22.0290,6023358.72,542556.40,120.00,43.48,533.34,286881.10,13987.55
22.4290,6007920.55,522549.02,120.00,65.22,600.01,277888.89,13246.77
22.8290,5805288.15,556151.86,100.00,14.49,350.00,264003.96,13767.31
23.2290,5421091.63,629948.63,130.00,43.48,650.02,287085.55,12606.13
23.6290,5863627.13,556982.52,90.00,36.23,583.35,252325.42,13066.59
24.0291,10602687.78,551687.84,60.00,36.23,400.01,273854.61,13967.53
24.4291,6429183.97,618788.09,150.00,14.49,466.67,260024.93,12025.58
24.8291,10025615.99,543178.81,110.00,7.25,433.34,275590.72,13847.40
25.2291,8531909.03,478172.46,170.00,7.25,416.67,285143.48,14408.01
25.6291,6455729.48,630887.74,150.00,43.48,566.68,243560.60,12225.77
26.0291,5261971.45,514367.19,90.00,21.74,333.34,253192.04,13046.57
26.4291,5839629.17,524724.66,70.00,79.71,600.01,275743.95,13847.40
26.8291,5791938.97,639237.99,110.00,57.97,450.01,272578.22,14428.03
27.2291,6347993.45,508156.15,120.00,36.23,400.01,259973.93,12025.58
27.6291,5431281.85,530528.03,120.00,57.97,400.01,284683.57,13226.75
28.0291,7465630.58,532912.21,100.00,36.23,616.68,280698.29,13607.14
