D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_44C #09.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 12:42:05 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,18211.21,300.00,70.00,14.49,33.33,0.00,0.00
0.8287,16008.66,900.03,30.00,21.74,0.00,0.00,0.00
1.2287,19813.27,700.02,20.00,28.99,116.67,0.00,0.00
1.6287,19813.27,100.00,30.00,21.74,100.00,50.00,0.00
2.0287,16609.33,1100.04,10.00,14.49,116.67,100.00,0.00
2.4287,27024.68,300.00,40.00,7.25,66.67,0.00,0.00
2.8287,16809.55,800.02,50.00,36.23,100.00,0.00,0.00
3.2287,18411.46,600.01,20.00,50.72,66.67,0.00,0.00
3.6287,18811.96,900.03,10.00,28.99,33.33,0.00,20.00
4.0287,16008.66,700.02,40.00,21.74,66.67,0.00,0.00
4.4288,17009.78,900.03,50.00,50.72,33.33,0.00,20.00
4.8288,14206.82,1100.04,40.00,21.74,33.33,0.00,0.00
5.2288,17810.72,700.02,60.00,28.99,83.33,0.00,0.00
5.6288,17810.72,700.02,30.00,14.49,66.67,0.00,0.00
6.0288,17410.25,900.03,10.00,21.74,100.00,0.00,0.00
6.4288,17009.78,600.01,10.00,21.74,116.67,0.00,0.00
6.8288,18211.21,1200.05,1250.06,2623.45,6868.45,950.03,620.01
7.2288,2081747.27,211109.01,2180.18,1152.22,1816.79,3850.57,1940.15
7.6288,5914909.38,523274.22,660.02,311.60,900.03,4350.73,2320.21
8.0288,5304107.98,522445.41,450.01,384.06,800.02,4400.74,2760.29
8.4288,6657088.09,576516.26,270.00,391.31,683.35,4500.78,2660.27
8.8288,7703240.88,514160.11,260.00,246.38,716.69,4700.85,2800.30
9.2288,6500923.07,528144.24,320.00,253.63,583.35,4150.66,2260.20
9.6288,6169817.56,530838.96,290.00,268.12,500.01,5651.23,2880.32
10.0289,6282928.93,556878.66,260.00,195.65,583.35,4900.92,2720.29
10.4289,6090665.08,565291.60,260.00,224.64,616.68,4250.70,2640.27
10.8289,9898977.11,574229.10,230.00,224.64,516.68,5301.08,2680.28
11.2289,7092745.19,582339.79,340.00,173.91,500.01,4150.66,2880.32
11.6289,5912208.97,562486.77,220.00,137.68,500.01,5451.14,2760.29
12.0289,6797356.38,610240.77,310.00,144.93,600.01,5101.00,3020.35
