D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_44C #68.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 13:21:35 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4290,32435.55,1400.07,20.00,21.74,50.00,0.00,0.00
0.8290,17210.01,600.01,40.00,50.72,16.67,0.00,0.00
1.2290,18811.96,2100.15,60.00,28.99,100.00,0.00,0.00
1.6290,18411.46,200.00,40.00,28.99,83.33,0.00,20.00
2.0290,19212.48,1100.04,20.00,28.99,50.00,0.00,0.00
2.4290,18611.71,600.01,10.00,14.49,0.00,0.00,0.00
2.8290,26423.60,500.01,40.00,14.49,66.67,0.00,0.00
3.2290,21816.09,500.01,40.00,28.99,33.33,0.00,0.00
3.6290,18211.21,500.01,30.00,7.25,66.67,0.00,0.00
4.0290,25021.16,1100.04,20.00,36.23,16.67,0.00,0.00
4.4290,21014.93,800.02,10.00,28.99,66.67,0.00,0.00
4.8290,15608.24,500.01,40.00,50.72,16.67,0.00,0.00
5.2290,16409.10,900.03,10.00,0.00,116.67,0.00,0.00
5.6290,18411.46,300.00,20.00,28.99,83.33,0.00,0.00
6.0291,19012.22,100.00,40.00,7.25,83.33,50.00,0.00
6.4291,14407.02,700.02,20.00,57.97,66.67,0.00,0.00
6.8291,19813.27,1100.04,830.03,1876.95,6051.39,1300.07,740.02
7.2291,2529820.90,170788.98,2400.22,1289.92,2316.87,3800.56,2560.25
7.6291,4992211.03,479102.10,870.03,449.28,933.37,5701.25,2980.34
8.0291,7408412.53,634957.91,410.01,333.34,833.36,5201.04,3220.40
8.4291,7653487.16,789604.79,330.00,297.10,716.69,5000.96,2820.31
8.8291,6807062.56,606906.59,350.00,326.09,550.01,4750.87,3200.40
9.2291,7217040.32,683048.68,310.00,202.90,650.02,5151.02,2720.29
9.6291,7612140.37,606177.34,300.00,260.87,650.02,4400.74,2900.32
10.0291,8677603.61,535918.85,170.00,159.42,633.35,5301.08,2880.32
10.4291,7489322.82,714810.30,260.00,260.87,616.68,5000.96,2640.27
10.8292,8073349.43,681582.76,350.00,253.63,600.01,4050.63,2660.27
11.2291,6595793.96,589518.26,250.00,253.63,466.67,5901.34,2820.31
11.6292,6102129.07,587541.21,350.00,210.15,416.67,4450.76,2860.32
12.0292,6143628.72,462584.13,320.00,239.13,583.35,5751.27,3920.59
12.4292,8133395.26,798993.51,380.01,144.93,466.67,4800.89,2620.26
12.8292,7653206.93,688180.52,310.00,231.89,550.01,4550.80,2960.34
13.2292,6331663.63,548262.89,240.00,239.13,466.67,5251.06,3360.44
13.6292,8982596.70,863818.75,210.00,231.89,616.68,3750.54,2260.20
14.0292,6975277.51,586812.94,320.00,239.13,500.01,4500.78,2880.32
14.4292,10297873.02,614930.81,350.00,231.89,566.68,4400.74,3120.38
14.8292,6029651.18,550442.33,330.00,202.90,516.68,3750.54,3100.37
15.2292,8416632.24,577244.09,260.00,181.16,333.34,3750.54,2780.30
15.6292,6241913.32,582235.74,300.00,210.15,350.00,4800.89,2900.32
16.0292,6053725.56,534363.62,230.00,224.64,383.34,4250.70,3120.38
16.4292,8988405.12,529284.28,160.00,318.84,633.35,4850.90,3000.35
16.8293,7026050.25,691637.65,280.00,217.39,666.68,4500.78,2820.31
17.2293,7247840.24,587645.31,270.00,137.68,700.02,4250.70,3040.36
17.6293,5319011.17,494707.71,330.00,152.17,416.67,4550.80,2700.28
18.0293,6624428.46,575268.65,270.00,253.63,500.01,4700.85,2540.25
18.4293,5024208.30,458251.22,160.00,188.41,416.67,4850.90,2560.25
18.8293,5102061.53,540689.31,400.01,188.41,550.01,4200.68,2640.27
19.2293,9478095.82,576412.26,280.00,217.39,366.67,4250.70,2560.25
19.6293,8708658.28,530009.77,350.00,224.64,500.01,3900.59,2440.23
20.0293,5965452.83,549404.44,330.00,231.89,516.68,4700.85,2200.19
20.4293,6884966.74,492329.64,220.00,152.17,483.34,4200.68,2520.25
20.8293,5164145.40,503189.16,240.00,195.65,583.35,5301.08,2880.32
21.2293,6169435.43,495017.92,390.01,217.39,566.68,3250.41,2360.21
21.6293,6618951.22,575268.65,130.00,166.67,550.01,4050.63,2180.18
22.0293,6223316.18,601073.54,310.00,166.67,550.01,3650.51,2480.24
22.4293,4932802.08,513331.84,260.00,260.87,483.34,4200.68,2360.21
22.8294,7924878.02,424250.59,150.00,231.89,500.01,4600.81,2040.16
23.2294,4597569.54,455260.16,270.00,166.67,583.35,3800.56,2120.17
23.6294,6347432.98,593681.30,190.00,210.15,400.01,4750.87,2880.32
24.0294,6724241.60,427544.24,280.00,202.90,400.01,3600.50,2820.31
24.4294,4905237.55,427956.01,220.00,181.16,466.67,3750.54,1980.15
24.8294,5678420.00,421163.48,320.00,152.17,350.00,2900.32,2420.23
25.2294,4928038.16,406148.66,220.00,217.39,433.34,3550.48,2340.21
25.6294,5413907.53,467950.49,340.00,173.91,350.00,4000.62,2480.24
26.0294,5793467.51,420649.02,370.01,202.90,433.34,4600.81,2520.25
26.4294,5705322.16,530009.77,190.00,152.17,483.34,3550.48,2180.18
26.8294,4833294.65,427647.17,290.00,137.68,550.01,3900.59,2100.17
27.2294,6173562.47,576620.21,140.00,210.15,550.01,4000.62,2480.24
27.6294,5233464.33,459798.54,250.00,152.17,450.01,3800.56,2260.20
28.0294,6761614.21,497706.69,230.00,181.16,350.00,4600.81,2020.16
28.4294,4667474.40,454538.28,200.00,217.39,483.34,3800.56,1960.15
28.8295,5515402.06,374112.94,180.00,217.39,500.01,3850.57,2540.25
29.2295,5210358.02,463306.40,180.00,159.42,516.68,4500.78,1960.15
29.6295,6257045.79,463409.62,200.00,181.16,333.34,2650.27,2120.17


          Printed:2025-06-04 13:22:09
