D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_10B #04.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 14:25:29 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,23017.91,500.01,60.00,28.99,100.00,0.00,20.00
0.8286,21615.79,700.02,10.00,21.74,66.67,0.00,0.00
1.2286,22817.60,500.01,10.00,14.49,116.67,0.00,20.00
1.6286,20414.09,400.01,10.00,21.74,16.67,0.00,0.00
2.0287,22216.68,400.01,50.00,0.00,16.67,0.00,20.00
2.4287,33437.78,700.02,20.00,28.99,16.67,0.00,40.00
2.8287,29429.27,700.02,40.00,7.25,66.67,0.00,0.00
3.2287,23819.18,400.01,20.00,28.99,100.00,0.00,0.00
3.6287,19813.27,900.03,10.00,21.74,33.33,0.00,0.00
4.0287,24219.83,700.02,30.00,7.25,66.67,0.00,0.00
4.4287,23418.54,1000.03,20.00,28.99,16.67,50.00,0.00
4.8287,22216.68,1100.04,30.00,50.72,33.33,0.00,0.00
5.2287,22216.68,600.01,20.00,7.25,100.00,0.00,0.00
5.6287,23819.18,700.02,20.00,21.74,50.00,0.00,0.00
6.0287,21215.21,800.02,10.00,14.49,16.67,0.00,0.00
6.4287,22216.68,700.02,10.00,21.74,66.67,0.00,0.00
6.8287,20614.36,1600.09,2360.21,3993.36,9503.42,2400.22,1360.07
7.2287,2644066.21,325064.04,2970.33,1369.64,2800.30,3200.39,2500.24
7.6288,7039883.46,617954.00,910.03,449.28,983.37,4500.78,2600.26
8.0288,6105644.69,637880.76,340.00,347.83,583.35,4150.66,2480.24
8.4288,7753784.34,593368.99,340.00,304.35,466.67,3900.59,2480.24
8.8288,5157751.04,491502.59,400.01,275.37,650.02,4050.63,2260.20
9.2288,5869817.68,587957.42,260.00,181.16,600.01,4100.65,2300.20
9.6288,6266828.40,592224.12,280.00,246.38,500.01,4900.92,2720.29
10.0288,8490358.44,628279.20,290.00,231.89,383.34,4650.83,1820.13
10.4288,7745020.75,606281.49,210.00,159.42,516.68,4350.73,2380.22
10.8288,6975379.41,556982.52,210.00,144.93,500.01,3750.54,2460.23
11.2288,6554600.02,544942.48,220.00,137.68,416.67,3950.60,2680.28
11.6288,5721346.27,551272.66,190.00,130.44,366.67,3800.56,2020.16
12.0288,5860035.08,545253.76,220.00,188.41,466.67,3400.44,2180.18
12.4288,5721218.89,551168.90,190.00,159.42,400.01,4500.78,2420.23
12.8288,5560595.65,489331.79,200.00,181.16,366.67,3550.48,2140.18
13.2289,5020081.26,425691.46,270.00,166.67,466.67,4000.62,2200.19
13.6289,6309015.88,538303.86,270.00,108.70,416.67,2700.28,2160.18
14.0289,5000057.49,506810.74,210.00,210.15,466.67,3700.53,2420.23
14.4289,6159729.25,510226.17,300.00,152.17,400.01,3700.53,2380.22
14.8289,5199581.87,485301.03,190.00,152.17,533.34,3950.60,2020.16
15.2289,6288635.45,492639.79,300.00,137.68,416.67,4100.65,2140.18
15.6289,6294163.64,495638.38,270.00,188.41,466.67,3050.36,2260.20
16.0289,4887735.86,454538.28,280.00,159.42,500.01,3900.59,1980.15
16.4289,6631892.79,467950.49,240.00,115.94,350.00,4150.66,2020.16
16.8289,5140478.63,417048.34,230.00,130.44,433.34,3750.54,1880.14
17.2289,5394138.52,438665.63,170.00,188.41,233.34,3650.51,2580.26
17.6289,8389959.36,481064.79,190.00,123.19,350.00,4550.80,1920.14
18.0289,6470276.01,529387.89,210.00,144.93,283.34,3850.57,1680.11
18.4289,5102087.00,422295.36,150.00,144.93,466.67,4250.70,2340.21
18.8290,5801313.97,504637.70,150.00,166.67,350.00,3050.36,1880.14
19.2290,4622306.28,410774.90,270.00,188.41,350.00,3050.36,1800.13
19.6290,5953861.47,428985.40,230.00,144.93,383.34,3650.51,2300.20
20.0290,6384372.51,406354.22,250.00,101.45,266.67,3000.35,1840.13
20.4290,4991497.71,420546.14,230.00,195.65,350.00,3200.39,2060.16
20.8290,5146923.94,470427.88,170.00,202.90,500.01,3050.36,2240.19
21.2290,5667643.85,430735.60,310.00,173.91,433.34,3100.37,2300.20
21.6290,6258090.29,400907.32,280.00,181.16,283.34,3550.48,1580.10
22.0290,5267677.97,384886.45,260.00,173.91,450.01,3100.37,1900.14
22.4290,5417397.68,440519.97,190.00,108.70,416.67,2850.31,1940.15
22.8290,4288984.40,442580.66,240.00,137.68,350.00,3450.46,1740.12
23.2290,4910561.94,475797.02,220.00,159.42,316.67,3200.39,2020.16
23.6290,5172959.94,421883.74,130.00,108.70,316.67,2150.18,1860.13
24.0290,5039289.81,438150.54,170.00,108.70,250.00,3150.38,1700.11
24.4290,5083591.77,400290.82,180.00,137.68,500.01,3100.37,2140.18
24.8291,4244147.46,409643.90,240.00,159.42,300.00,3350.43,2300.20
25.2291,5287141.28,407690.58,200.00,166.67,300.00,3200.39,1820.13
25.6291,4322229.97,390943.60,170.00,108.70,283.34,2950.33,1740.12
26.0291,4084288.49,380063.06,170.00,181.16,316.67,2850.31,1660.11
26.4291,6076296.88,397516.85,270.00,137.68,450.01,2800.30,1860.13
26.8291,4579380.01,424868.07,190.00,137.68,433.34,2600.26,1480.08
27.2291,4177121.33,380063.06,180.00,130.44,316.67,2550.25,1660.11
27.6291,5247042.79,365602.22,220.00,152.17,200.00,3000.35,1460.08
28.0291,4265954.52,374933.50,70.00,101.45,333.34,3100.37,1580.10
28.4291,5527426.51,351565.11,170.00,144.93,266.67,3250.41,1720.11
28.8291,4799590.52,391251.66,170.00,166.67,366.67,3000.35,1660.11
29.2291,4366761.20,411186.18,160.00,159.42,283.34,2600.26,1600.10
29.6291,5501059.33,373497.53,210.00,137.68,266.67,2600.26,1760.12


          Printed:2025-06-04 14:26:02
