D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\Yamirka_44C #01.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 12:36:37 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,19412.74,200.00,50.00,50.72,66.67,0.00,0.00
0.8286,22016.38,300.00,10.00,28.99,16.67,0.00,0.00
1.2286,20614.36,700.02,30.00,43.48,66.67,0.00,20.00
1.6286,17009.78,500.01,40.00,28.99,100.00,50.00,0.00
2.0286,19012.22,1100.04,40.00,21.74,116.67,0.00,0.00
2.4286,22617.29,700.02,50.00,28.99,133.33,50.00,0.00
2.8286,20414.09,800.02,40.00,36.23,50.00,0.00,0.00
3.2286,19012.22,600.01,30.00,28.99,66.67,0.00,0.00
3.6286,19012.22,500.01,20.00,21.74,16.67,0.00,0.00
4.0286,16609.33,900.03,40.00,7.25,66.67,0.00,0.00
4.4287,15808.45,800.02,20.00,14.49,116.67,0.00,0.00
4.8287,21415.50,500.01,30.00,14.49,33.33,0.00,0.00
5.2287,19212.48,500.01,40.00,0.00,116.67,0.00,0.00
5.6287,17610.48,900.03,40.00,21.74,66.67,0.00,0.00
6.0287,23418.54,500.01,50.00,14.49,33.33,0.00,0.00
6.4287,22016.38,1000.03,60.00,7.25,33.33,50.00,0.00
6.8287,21014.93,600.01,510.01,2391.52,9036.43,1400.08,1060.04
7.2287,2607078.32,223693.55,2960.33,1753.74,2600.26,3300.42,2600.26
7.6287,8810331.14,625775.49,900.03,507.26,1066.71,3600.50,2560.25
8.0287,6273757.74,559682.47,540.01,391.31,916.70,4200.68,2780.30
8.4287,7741224.90,615243.51,360.00,304.35,916.70,4200.68,2940.33
8.8287,7325082.06,616598.68,400.01,210.15,583.35,6251.50,3120.38
9.2287,6699301.05,606385.69,260.00,217.39,600.01,4250.70,2640.27
9.6287,6056655.24,584420.12,320.00,202.90,716.69,4600.81,2580.26
10.0287,8898680.29,633287.94,260.00,224.64,583.35,5251.06,3220.40
10.4288,7913184.75,623376.46,340.00,253.63,516.68,5101.00,2700.28
10.8288,7940290.72,609823.97,170.00,311.60,516.68,4650.83,2320.21
11.2288,7586894.12,589622.31,330.00,217.39,483.34,4950.94,2740.29
11.6288,6994919.14,596491.99,250.00,289.86,583.35,6401.58,2400.22
12.0288,7449428.14,579219.73,260.00,195.65,466.67,5151.02,2660.27
12.4288,6888788.07,556878.66,370.01,195.65,500.01,4750.87,2800.30
12.8288,6712650.23,582339.79,370.01,318.84,500.01,4950.94,2840.31
13.2288,6109542.45,568408.74,330.00,224.64,433.34,4850.90,2940.33
13.6288,6847976.27,604927.25,220.00,188.41,516.68,5000.96,3020.35
14.0288,7201347.39,646966.16,280.00,202.90,516.68,4900.92,2480.24
14.4288,6779115.90,630470.31,250.00,202.90,350.00,4950.94,2380.22
14.8288,6689289.17,602635.74,320.00,202.90,550.01,3650.51,2560.25
15.2288,6811953.86,606594.04,270.00,246.38,450.01,4650.83,2800.30
15.6288,6043942.95,591599.66,210.00,224.64,400.01,4500.78,2900.32
16.0289,6868968.11,583275.88,290.00,188.41,600.01,5351.10,2700.28
16.4289,7058404.17,551791.65,410.01,217.39,500.01,4300.71,2620.26
16.8289,6505687.00,593889.45,250.00,217.39,400.01,5301.08,2200.19
17.2289,6208616.80,511882.42,310.00,115.94,433.34,4000.62,2400.22
17.6289,5550813.05,508777.10,170.00,239.13,483.34,3750.54,2340.21
18.0289,7168967.99,483544.38,280.00,239.13,433.34,4300.71,2640.27
18.4289,5956485.45,539859.57,210.00,275.37,600.01,4200.68,2260.20
18.8289,6540512.05,580571.68,290.00,152.17,650.02,4650.83,2380.22
19.2289,5959797.27,472182.96,270.00,217.39,483.34,4350.73,2300.20
19.6289,5592261.74,508880.62,210.00,181.16,416.67,4350.73,2700.28
20.0289,7009949.71,509915.67,220.00,195.65,516.68,3500.47,2200.19
20.4289,5440402.09,490055.32,300.00,130.44,650.02,4150.66,2480.24
20.8289,5722186.96,537266.85,340.00,210.15,633.35,4500.78,2380.22
21.2289,6737667.21,558643.99,310.00,166.67,533.34,3750.54,2200.19
21.6290,5165826.79,528040.58,240.00,210.15,416.67,4000.62,2440.23
22.0290,6010901.19,524310.25,290.00,173.91,450.01,4050.63,2800.30
22.4290,6130916.42,518198.63,280.00,188.41,666.68,4450.76,2480.24
22.8290,5933531.99,536126.27,180.00,144.93,566.68,4000.62,2340.21
23.2290,6360170.75,548885.55,370.01,173.91,500.01,4400.74,2000.15
23.6290,5646040.59,492019.48,230.00,181.16,616.68,4750.87,2460.23
24.0290,5913864.88,501844.24,190.00,166.67,400.01,4300.71,2100.17
24.4290,5532190.44,489125.00,230.00,144.93,316.67,4100.65,2500.24
24.8290,6190732.98,523792.19,250.00,173.91,550.01,3900.59,1820.13
25.2290,5759126.49,523688.62,130.00,202.90,550.01,4800.89,2200.19
25.6290,5543272.29,523585.01,190.00,195.65,616.68,3550.48,2360.21
26.0290,6236206.80,509501.66,210.00,181.16,433.34,3100.37,2640.27
26.4290,5457598.07,519441.46,180.00,210.15,366.67,4750.87,2400.22
26.8291,5166692.96,490055.32,240.00,166.67,433.34,3800.56,1940.15
27.2291,5190283.30,550027.20,210.00,166.67,350.00,3500.47,1920.14
27.6291,5620819.82,466815.14,230.00,188.41,316.67,3950.60,1880.14
28.0291,5653453.97,508777.10,200.00,137.68,483.34,3800.56,2040.16
28.4291,6192388.89,456807.18,190.00,137.68,416.67,4500.78,2180.18
28.8291,5124658.33,441344.24,230.00,173.91,350.00,3300.42,2120.17
29.2291,4716183.62,415094.04,210.00,224.64,333.34,4050.63,2100.17
29.6291,5212421.54,467640.82,240.00,130.44,500.01,3550.48,2000.15


          Printed:2025-06-04 12:37:35
