D:\Data_Here\Pieter_Vermeesch\20250603_Yamirka.b\MAD #17.d
Intensity Vs Time,CPS
Acquired      : 2025-06-04 14:48:35 using Batch 20250603_Yamirka.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4288,20414.09,700.02,40.00,21.74,50.00,100.00,60.00
0.8288,19412.74,1700.10,60.00,0.00,0.00,300.00,0.00
1.2288,20213.81,1500.08,40.00,36.23,66.67,50.00,20.00
1.6288,22416.98,800.02,20.00,43.48,33.33,0.00,0.00
2.0288,24420.16,1200.05,10.00,28.99,33.33,100.00,0.00
2.4288,16609.33,500.01,10.00,21.74,66.67,100.00,0.00
2.8288,19813.27,900.03,20.00,0.00,83.33,0.00,0.00
3.2288,19012.22,400.01,20.00,43.48,16.67,100.00,0.00
3.6288,35241.96,700.02,30.00,36.23,83.33,100.00,0.00
4.0288,18611.71,800.02,40.00,14.49,83.33,150.00,20.00
4.4288,17210.01,400.01,10.00,7.25,0.00,100.00,0.00
4.8288,15207.82,1700.10,40.00,7.25,16.67,0.00,0.00
5.2288,19012.22,700.02,0.00,36.23,50.00,0.00,0.00
5.6289,16409.10,800.02,40.00,21.74,83.33,0.00,0.00
6.0289,21816.09,500.01,60.00,21.74,16.67,0.00,0.00
6.4289,20414.09,500.01,40.00,21.74,50.00,300.00,0.00
6.8289,20414.09,400.01,600.01,1949.42,13440.18,308211.08,14648.28
7.2289,3853083.59,295243.07,3100.36,1050.77,15342.25,659884.67,26366.81
7.6289,4179719.84,469911.72,1850.13,434.79,14007.43,710711.87,28852.10
8.0289,6318747.53,543282.57,2540.24,413.05,17528.31,861320.61,34124.90
8.4289,7058149.42,651563.13,2000.15,355.08,14140.91,867299.22,34906.98
8.8289,6639255.22,613263.04,2660.27,376.82,17645.13,963910.55,33463.17
9.2289,6422611.28,632139.94,2130.17,355.08,17027.65,806251.37,32560.88
9.6289,6781561.55,600448.68,2320.20,413.05,17461.55,868260.25,36872.41
10.0289,7178750.59,602427.44,2820.30,405.80,16209.96,801150.00,36009.99
10.4289,6517533.12,614201.12,2560.25,369.57,17428.17,853264.55,35568.77
10.8289,6219673.18,706208.15,2450.23,369.57,17428.17,825452.05,30756.47
11.2290,6558778.01,620143.60,1990.15,311.60,16193.27,781135.30,34485.85
11.6290,5629379.60,821169.82,2680.27,427.54,19731.41,844307.03,32781.43
12.0290,5406392.25,556774.85,2200.18,413.05,16326.77,774982.96,30114.97
12.4290,4831613.26,511571.88,1840.13,333.34,16810.71,843933.98,35408.33
12.8290,5509440.78,524413.82,2400.22,289.86,16026.40,777157.18,30114.97
13.2290,5605279.74,574021.14,2190.18,376.82,16193.27,742888.13,30054.83
13.6290,5119639.65,442683.69,2380.21,398.56,17778.64,826356.93,32580.93
14.0290,6504209.42,600656.93,2890.32,318.84,17244.60,790262.99,31698.74
14.4290,5948486.13,607010.79,2720.28,398.56,18012.29,726869.53,27749.69
14.8290,5455840.26,569759.72,2080.16,326.09,16844.08,704855.52,29694.00
15.2290,6654234.83,473318.70,2160.18,420.30,16577.08,746221.09,30796.57
15.6290,4861929.15,562382.91,2380.21,391.31,17194.53,725178.96,31819.04
16.0290,6653776.27,628592.19,2530.24,355.08,17661.82,755960.35,30094.92
16.4291,5537260.07,561032.62,2210.18,318.84,19681.34,812152.25,34987.19
16.8291,5685935.28,680221.68,2490.23,362.32,16760.64,762104.00,31177.48
17.2291,5710340.84,525035.55,1900.14,311.60,15108.65,759879.25,28391.08
17.6291,6131680.69,585980.62,2580.25,398.56,17995.60,780551.81,30275.34
18.0291,8765647.05,557294.04,2440.23,326.09,18896.86,768780.47,31177.48
18.4291,5373248.58,589622.31,2480.23,311.60,15892.90,711767.29,28812.01
18.8291,4773478.10,515920.36,2260.19,275.37,17378.11,830722.36,31919.28
19.2291,5685553.15,556359.52,2270.20,318.84,15842.84,668456.40,27769.74
19.6291,5406417.73,537266.85,2410.22,282.61,12155.60,585495.41,24903.92
20.0291,5460655.14,360170.24,2060.16,282.61,16059.77,817098.19,32240.07
20.4291,6034491.53,557086.33,2450.23,275.37,15826.16,776202.59,26206.48
20.8291,4821040.92,476210.11,2220.19,253.63,16493.64,735325.83,29894.46
21.2291,4948316.68,526175.29,2070.16,304.35,16677.20,801096.88,33563.43
21.6291,12254368.52,558436.28,2170.18,224.64,14524.66,679086.67,27829.87
22.0292,4881825.54,482511.18,2330.21,304.35,15041.91,701269.14,27028.17
22.4291,7525421.65,496672.51,1960.15,289.86,12305.74,584815.77,24723.57
22.8292,4178242.25,498740.97,2250.19,181.16,14040.80,677454.74,28771.92
23.2292,5097119.27,468156.88,1900.14,391.31,15358.94,724016.80,28050.34
23.6292,5405067.52,524931.93,1780.12,217.39,13974.07,643965.33,24042.29
24.0292,5569945.18,551584.08,1890.14,210.15,12789.53,610140.87,24182.55
24.4292,5695157.42,432280.13,2200.18,391.31,16059.77,747702.73,26487.06
24.8292,5280925.25,522445.41,2230.19,268.12,14307.76,709128.81,26527.14
25.2292,5398087.23,540378.17,1930.14,246.38,15826.16,836261.13,31879.18
25.6292,6231468.36,545876.27,1890.14,282.61,14357.81,688777.10,26246.56
26.0292,4414782.58,516438.09,1600.10,231.89,15692.66,711608.94,26907.92
26.4292,4737710.45,445260.01,1960.15,297.10,17194.53,716676.32,28631.61
26.8292,7259711.84,490778.96,1990.15,289.86,14391.18,734850.00,27629.44
27.2292,5025074.46,566954.00,1720.11,210.15,14224.33,695891.41,27990.21
27.6292,4952673.00,569655.76,2100.17,246.38,14040.80,680034.33,28731.83
28.0292,5470896.30,478482.32,1990.15,326.09,16794.02,807792.82,28832.05
28.4293,5238941.57,487574.66,1870.13,318.84,12622.70,667299.12,25424.93
28.8293,4899760.32,453816.46,1900.14,333.34,13790.54,699107.23,26767.63
29.2293,5656383.66,449589.16,1970.15,253.63,11638.47,565853.61,24583.31
29.6293,4959678.77,464854.30,1750.12,326.09,14324.44,696471.24,26807.71


          Printed:2025-06-04 14:49:08
