D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\GLASS #4.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:31:17 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,10803.95,2200.17,20.00,7.25,33.33,0.00,0.00
0.8287,13005.72,1500.08,20.00,21.74,33.33,0.00,0.00
1.2287,13806.45,2000.14,30.00,7.25,33.33,0.00,0.00
1.6287,11604.55,1400.07,20.00,7.25,0.00,0.00,20.00
2.0287,12605.37,2100.15,0.00,7.25,16.67,0.00,0.00
2.4287,15408.03,2000.14,10.00,14.49,83.33,0.00,0.00
2.8287,12605.37,2000.14,20.00,14.49,16.67,0.00,0.00
3.2287,13606.26,1500.08,20.00,0.00,50.00,0.00,0.00
3.6287,12605.37,2200.17,20.00,14.49,33.33,0.00,20.00
4.0287,13205.90,2500.21,10.00,7.25,33.33,0.00,0.00
4.4287,12004.87,1700.10,30.00,21.74,16.67,0.00,0.00
4.8287,12405.20,1000.03,10.00,7.25,0.00,0.00,0.00
5.2287,11204.24,1600.09,10.00,0.00,16.67,0.00,0.00
5.6287,12004.87,1900.12,0.00,50.72,16.67,0.00,0.00
6.0287,14407.02,2400.20,20.00,7.25,33.33,0.00,0.00
6.4288,14006.63,1000.03,30.00,0.00,16.67,0.00,320.00
6.8288,11204.24,3100.33,1200.05,3014.84,10387.42,15659.43,22199.01
7.2288,14407.02,61227.58,7782.29,7726.90,16560.39,29383.17,32280.17
7.6288,11604.55,85347.69,8152.52,8038.68,16760.64,29182.72,31377.96
8.0288,13606.26,86655.33,7552.16,7248.37,17695.20,32941.69,36691.90
8.4288,14006.63,85951.20,8012.43,7618.14,18813.41,31538.21,35328.11
8.8288,14807.41,79012.34,7602.19,6849.60,19247.37,34946.91,37233.44
9.2288,12405.20,80118.31,7952.39,7219.37,17027.65,28380.95,30475.81
9.6288,16208.88,70468.95,7141.93,6827.85,18529.67,30435.59,33503.27
10.0288,13806.45,82833.34,8212.55,6994.61,16410.20,35749.09,33483.22
10.4288,17610.48,73785.20,6631.67,6588.60,16026.40,27879.86,31257.67
10.8288,11004.09,77202.73,8382.66,6646.60,15358.94,28180.51,32079.68
11.2288,15207.82,66550.70,7181.95,6907.60,15025.22,31337.73,30636.19
11.6288,13806.45,62934.78,7862.34,6603.10,17628.44,31037.01,32420.52
12.0289,14006.63,69765.59,6811.76,6494.35,17094.41,31087.13,30415.67
12.4289,15207.82,69564.64,7402.07,6624.85,15425.68,24823.68,27829.87
12.8289,14206.82,65244.85,7472.11,6363.85,15208.76,25825.63,28872.14
13.2289,15808.45,66450.24,6901.80,6842.35,14741.57,26827.66,29593.77
13.6289,14206.82,70870.87,6821.76,6189.86,14324.44,25575.13,28070.38
14.0289,12205.04,60825.92,6991.85,6458.10,14007.43,24272.64,27509.18
14.4289,16409.10,61629.25,5991.36,5522.89,13657.07,25374.74,26687.47
14.8289,15207.82,58315.74,6651.67,5834.62,13957.38,26076.13,26326.73
15.2289,14607.21,55906.38,6511.61,5609.89,13740.49,26226.43,26827.75
15.6289,12605.37,54300.37,6791.75,5972.37,12339.10,23671.53,24162.52
16.0289,12405.20,65646.64,6771.74,6443.60,14007.43,25324.64,24242.67
16.4289,15207.82,56910.24,6071.40,5435.90,12656.07,22118.80,22699.88
16.8289,13205.90,48981.68,6001.36,5066.19,14124.23,24523.11,25204.50
17.2290,13606.26,51289.56,5951.34,5899.87,14157.59,23220.72,24743.61
17.6290,12205.04,49182.35,6231.47,5073.44,12188.96,21367.55,22118.87
18.0290,15007.62,63838.68,5581.18,4921.21,12839.58,22469.40,24563.27
18.4290,12605.37,47777.72,5581.18,4993.70,12522.61,26927.86,25505.09
18.8290,14006.63,51289.56,6111.41,5544.64,11605.10,19664.86,21898.50
19.2290,11804.71,43263.74,5911.32,4913.96,12389.15,18463.10,22279.15
19.6290,13806.45,48078.70,5060.97,4834.22,11538.38,19264.26,21397.66
20.0290,10803.95,50286.09,4980.94,4529.76,9203.21,18513.17,19013.95
20.4290,14206.82,44567.64,4930.92,4993.70,12138.92,23871.90,23300.94
20.8290,14407.02,46573.86,5110.99,4877.71,10904.51,18763.53,19674.93
21.2290,12405.20,42160.53,5010.95,4152.83,9987.11,17361.59,18252.85
21.6290,14206.82,49082.02,5291.06,4631.25,10987.91,18362.96,20235.79
22.0290,13005.72,44266.72,4580.79,4529.76,10971.23,18663.39,19554.75
