D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #4.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:42:44 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4331,22016.38,2300.18,20.00,28.99,16.67,0.00,0.00
0.8332,13406.08,1600.09,10.00,21.74,50.00,0.00,0.00
1.2332,13406.08,2800.27,10.00,7.25,50.00,0.00,0.00
1.6332,10203.52,2800.27,0.00,7.25,33.33,0.00,20.00
2.0332,13205.90,2100.15,10.00,0.00,16.67,0.00,0.00
2.4332,13806.45,1200.05,10.00,7.25,0.00,0.00,0.00
2.8332,14607.21,2100.15,0.00,7.25,16.67,0.00,0.00
3.2332,13406.08,3000.31,10.00,43.48,33.33,0.00,0.00
3.6332,13406.08,2100.15,20.00,7.25,0.00,0.00,0.00
4.0332,12205.04,1700.10,0.00,7.25,0.00,0.00,0.00
4.4332,12004.87,1800.11,10.00,21.74,33.33,0.00,0.00
4.8332,13606.26,2900.29,10.00,14.49,66.67,0.00,0.00
5.2332,10803.95,2400.20,70.00,0.00,0.00,0.00,0.00
5.6332,11004.09,2300.18,10.00,0.00,0.00,0.00,20.00
6.0332,12405.20,2400.20,20.00,28.99,33.33,0.00,0.00
6.4333,14807.41,2600.23,0.00,7.25,133.33,50.00,160.00
6.8333,266786.01,19112.45,3400.44,3725.16,9203.21,6051.41,2020.16
7.2333,1967353.91,204820.75,3010.34,1833.46,4167.32,17061.19,5321.09
7.6333,6915075.21,387658.06,1580.09,884.09,2133.51,20866.73,5601.21
8.0333,4928738.29,460108.06,720.02,492.76,1600.10,18863.68,5701.25
8.4333,5036462.82,456600.88,800.02,565.23,1266.73,25374.74,5781.29
8.8333,6504783.56,549508.25,680.02,420.30,1150.05,21668.04,5181.04
9.2333,5244041.69,385604.98,770.02,471.02,1300.06,19564.71,5161.03
9.6333,4763340.56,345421.66,690.02,297.10,1150.05,20966.90,6001.39
10.0333,4590767.81,441962.45,650.02,376.82,1416.74,24573.21,5801.30
10.4333,5963901.69,438871.63,590.01,347.83,1383.41,19865.17,5381.12
10.8333,4968982.92,450001.51,580.01,427.54,1083.38,23821.81,5621.22
11.2333,5901089.28,408410.21,650.02,398.56,1083.38,22319.15,5161.03
11.6333,5440423.57,379344.82,630.02,362.32,1166.72,23270.81,5981.38
12.0334,4704053.59,368472.75,590.01,347.83,1333.40,23471.17,5541.19
12.4334,5024471.36,432280.13,590.01,340.58,950.03,20115.55,4920.93
12.8334,4248750.52,372369.36,700.02,442.04,1066.71,22619.66,5361.11
13.2334,4621503.68,337848.22,600.01,347.83,1250.06,24773.58,5801.30
13.6334,3691929.68,523066.99,700.02,326.09,1100.05,19664.86,5101.00
14.0334,5334064.53,339383.06,740.02,333.34,1116.71,22669.75,4860.91
14.4334,4739233.50,373600.10,600.01,355.08,1033.37,21818.30,5721.26
14.8334,5792967.53,391354.35,590.01,253.63,1183.39,20916.82,5101.00
15.2334,4210641.01,347059.67,560.01,326.09,1016.71,22820.01,5341.10
15.6334,4813391.87,425485.60,510.01,246.38,983.37,18613.32,4680.85
16.0334,5099871.07,327824.49,600.01,268.12,883.36,20616.34,4420.75
16.4334,4270548.66,351462.70,580.01,260.87,933.37,19013.90,5261.07
16.8334,5803891.42,406868.19,430.01,369.57,1200.05,21417.63,5981.38
17.2334,5523817.59,381294.43,660.02,275.37,1116.71,20516.18,4840.90
17.6334,5144634.22,397003.22,620.01,202.90,800.02,21668.04,4420.75
18.0335,4091247.78,326495.31,520.01,384.06,1183.39,18963.82,4900.93
18.4335,5569822.10,369190.48,580.01,224.64,983.37,22419.32,5361.11
18.8335,6650121.05,416636.87,650.02,311.60,1033.37,19614.79,4180.67
19.2335,4529668.47,439592.77,520.01,268.12,1033.37,18613.32,4040.63
19.6335,3583807.93,341020.39,540.01,333.34,1083.38,20416.02,4720.86
20.0335,4027218.85,380576.10,580.01,260.87,933.37,18613.32,5641.23
20.4335,4855945.41,383860.08,760.02,289.86,1000.04,19865.17,4780.88
20.8335,4023569.27,292794.70,500.01,253.63,1083.38,18012.47,4800.89
21.2335,5255958.67,423633.11,700.02,333.34,1083.38,18312.89,4680.85
21.6335,6059485.79,299324.58,490.01,181.16,950.03,17111.25,5081.00
22.0335,4124193.26,361297.46,490.01,369.57,983.37,20666.42,4340.73
22.4335,3976199.28,377395.48,440.01,362.32,1000.04,16460.42,4940.94
