D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\GLASS #1.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:34:18 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4288,10203.52,2100.15,10.00,21.74,16.67,0.00,0.00
0.8288,12405.20,3300.37,0.00,21.74,0.00,0.00,0.00
1.2288,13205.90,2600.23,20.00,21.74,33.33,0.00,20.00
1.6288,13205.90,2700.25,20.00,0.00,66.67,50.00,20.00
2.0288,15608.24,2900.29,30.00,7.25,33.33,0.00,20.00
2.4288,16609.33,1900.12,0.00,0.00,66.67,0.00,0.00
2.8288,14407.02,2600.23,10.00,14.49,33.33,0.00,0.00
3.2288,12805.55,1700.10,0.00,7.25,33.33,0.00,40.00
3.6288,14607.21,2200.17,30.00,7.25,50.00,0.00,0.00
4.0288,13606.26,2100.15,10.00,0.00,50.00,0.00,0.00
4.4288,14006.63,2500.21,10.00,7.25,16.67,0.00,0.00
4.8288,17210.01,3400.39,0.00,7.25,16.67,0.00,20.00
5.2289,11004.09,3800.49,30.00,7.25,16.67,0.00,0.00
5.6289,12205.04,2900.29,30.00,28.99,50.00,0.00,0.00
6.0289,13606.26,2400.20,10.00,7.25,66.67,0.00,0.00
6.4289,14607.21,3200.35,10.00,7.25,66.67,350.00,920.03
6.8289,10003.38,8902.70,2390.22,4167.32,14941.79,26376.73,29673.95
7.2289,14206.82,62934.78,7322.03,6632.10,16310.08,28581.39,31157.43
7.6289,13205.90,69564.64,8142.51,6690.10,17511.62,30986.89,35388.28
8.0289,16008.66,70267.99,7081.90,7074.36,18245.95,30535.82,32901.74
8.4289,15007.62,68961.80,7442.10,7371.62,18780.03,31788.82,36130.32
8.8289,14206.82,83839.03,8552.77,7357.12,16209.96,30986.89,33362.91
9.2289,13205.90,62934.78,7562.16,6762.60,16109.83,26326.63,34806.70
9.6289,17210.01,67153.44,8402.67,7690.65,16193.27,30485.71,32681.18
10.0289,16609.33,64441.31,8022.44,7175.86,16343.45,30936.77,32179.92
10.4289,17610.48,62131.37,7171.95,6668.35,16159.89,30435.59,28812.01
10.8290,10603.80,60524.67,7221.97,6661.10,14758.25,27579.23,27629.44
11.2290,16208.88,59219.35,8202.55,7001.86,16126.52,31638.46,30235.25
11.6290,14607.21,70067.02,8352.64,6305.85,15242.14,27629.33,27589.35
12.0290,16208.88,61629.25,6671.69,6864.10,15609.23,26026.03,29854.37
12.4290,14206.82,56006.77,7201.96,6849.60,15325.57,27879.86,27849.91
12.8290,12405.20,58416.14,7221.97,6226.11,14558.03,24673.39,26366.81
13.2290,11404.40,54601.48,6241.47,6117.36,12973.04,24322.73,26426.93
13.6290,13406.08,51490.26,6671.69,6400.10,16026.40,25474.94,25204.50
14.0290,12805.55,56508.69,6361.53,5762.13,14891.74,25725.43,26066.20
14.4290,15608.24,51690.96,6631.67,6218.86,14424.55,24172.45,25625.32
14.8290,15007.62,53798.52,6091.41,5682.38,14908.42,25374.74,23661.59
15.2290,14807.41,53196.33,6241.47,5725.88,13657.07,21918.46,26727.55
15.6290,13806.45,61629.25,6271.49,5936.12,13523.60,23370.99,24623.38
16.0290,15608.24,55203.74,6211.46,5334.41,13306.71,22369.23,24743.61
16.4291,12405.20,46172.59,6431.57,5298.16,12005.46,18813.60,21898.50
16.8291,13806.45,44066.12,5120.99,5457.65,12606.02,22068.72,24062.33
17.2291,14206.82,45269.78,5621.20,5370.66,12622.70,20365.94,21978.63
17.6291,14607.21,38249.83,5291.06,4754.48,11738.55,21768.21,22399.35
18.0291,13406.08,46874.81,5411.11,5356.16,13924.01,23671.53,22759.98
18.4291,14407.02,49684.04,5831.29,5015.45,10537.54,16860.93,19875.24
18.8291,16409.10,45470.40,4730.85,4964.70,11955.42,22168.89,20355.98
19.2291,14607.21,44266.72,4920.92,5087.94,10737.70,20165.63,20556.30
19.6291,17009.78,44467.33,5030.96,4493.52,10253.98,17311.52,18753.57
20.0291,12004.87,40656.29,4870.90,4950.20,11438.29,18012.47,19574.78
20.4291,15608.24,39252.47,4950.93,4065.84,11855.33,20866.73,20876.81
20.8291,13806.45,36344.99,5411.11,4609.50,9870.36,17611.92,17171.37
21.2291,13406.08,34741.11,4970.94,4189.07,10687.66,19264.26,17692.07
21.6292,13806.45,38951.68,4610.81,4051.35,9837.00,16810.86,18393.05
22.0292,12205.04,32335.62,4260.69,4239.81,10837.78,18413.03,21317.53
22.4292,15007.62,48781.02,4780.87,4058.60,9069.78,17511.79,16490.49
22.8292,14006.63,32335.62,4710.84,4196.32,10354.06,17762.13,17972.46
23.2292,13005.72,35342.55,4110.64,3427.98,8969.72,15659.43,16550.57
23.6292,14607.21,33839.00,4480.76,3855.64,8986.39,15008.66,15569.35
24.0292,14206.82,34039.47,3920.58,3761.41,9586.82,15759.55,17331.59
24.4292,13005.72,35442.79,3960.59,3471.47,8285.93,13657.17,16290.24
24.8292,11604.55,34640.88,4400.73,3500.46,9470.07,17862.26,16931.06
25.2292,10203.52,33337.86,4070.63,3341.00,8202.55,13206.70,15128.83
25.6292,15207.82,34340.17,3810.55,3804.90,8802.94,15459.19,16330.29
26.0292,14407.02,29830.32,4070.63,3746.91,8419.35,14257.82,14568.19
26.4292,13406.08,27425.63,3510.47,2978.60,8953.04,13757.28,14728.37
26.8292,13806.45,31634.09,4090.63,3601.94,8052.46,11655.22,13326.85
27.2292,19613.00,30130.93,3690.52,3370.00,7368.72,12956.45,15168.88
27.6292,12405.20,28728.12,3430.45,3022.09,7318.70,14257.82,13306.83
28.0293,12805.55,26824.52,3420.44,3138.05,7402.08,14107.65,14608.23
28.4293,14206.82,32636.28,3640.50,3210.54,6851.78,12155.68,13106.63
28.8293,12405.20,28627.92,3210.39,2927.86,6935.16,12906.40,13206.73
29.2293,13806.45,27926.57,3040.35,2869.88,6451.58,12155.68,11965.52
29.6293,13005.72,24420.32,2890.32,2732.17,6785.08,14157.71,14588.21


          Printed:2026-02-17 17:36:28
