D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #24.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:15:03 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,17410.25,2000.14,10.00,14.49,16.67,0.00,0.00
0.8287,12805.55,1800.11,60.00,7.25,50.00,0.00,20.00
1.2287,11604.55,3100.33,0.00,14.49,50.00,0.00,0.00
1.6287,17410.25,2200.17,10.00,14.49,33.33,0.00,0.00
2.0287,16409.10,2000.14,0.00,0.00,50.00,0.00,0.00
2.4287,13806.45,1300.06,30.00,0.00,16.67,0.00,0.00
2.8287,14206.82,1700.10,30.00,21.74,133.33,0.00,0.00
3.2287,11604.55,1700.10,20.00,21.74,33.33,0.00,0.00
3.6287,10803.95,2200.17,0.00,7.25,0.00,0.00,0.00
4.0287,16809.55,1600.09,30.00,14.49,0.00,0.00,0.00
4.4287,13005.72,900.03,0.00,28.99,16.67,0.00,0.00
4.8287,14206.82,1700.10,50.00,7.25,33.33,0.00,20.00
5.2287,14407.02,1100.04,30.00,21.74,16.67,0.00,20.00
5.6287,14607.21,2200.17,20.00,14.49,33.33,0.00,0.00
6.0288,14807.41,1800.11,10.00,28.99,50.00,50.00,0.00
6.4288,15007.62,2500.21,10.00,43.48,866.70,50.00,1820.13
6.8288,379817.90,23218.37,3180.38,3362.75,7285.34,11254.87,3020.35
7.2288,2316763.09,277399.63,3500.46,2210.33,5534.49,22469.40,7121.96
7.6288,4458067.28,333142.36,2130.17,1115.99,2483.57,28531.28,6061.42
8.0288,4194801.36,342248.54,1300.06,1029.03,2516.91,30185.01,7181.99
8.4288,5195033.11,397516.85,1160.05,673.93,1916.81,28982.27,7642.25
8.8288,4279287.78,378421.41,1000.04,463.78,1500.09,23571.35,6501.63
9.2288,9499222.41,431662.26,1090.04,579.72,1500.09,28431.06,7242.02
9.6288,5706743.22,593785.35,890.03,500.01,1483.42,25024.06,6941.86
10.0288,5787381.44,392792.04,710.02,442.04,1850.13,25725.43,6741.75
10.4288,7014234.41,458251.22,610.01,543.49,1450.08,23270.81,7382.10
10.8288,5321700.67,488091.41,740.02,529.00,1400.07,25374.74,6861.82
11.2288,7293439.29,417151.17,970.04,471.02,1333.40,24222.55,5581.20
11.6289,4840080.94,387658.06,670.02,362.32,1150.05,23370.99,6421.59
12.0289,7786777.39,383860.08,720.02,427.54,1416.74,25024.06,6581.67
12.4289,5362565.97,469189.16,760.02,369.57,1366.74,21067.06,5721.26
12.8289,4716467.11,390635.55,820.03,405.80,1366.74,20966.90,5501.17
13.2289,4294606.06,317500.98,660.02,369.57,1266.73,20616.34,5841.32
13.6289,5388237.13,423633.11,750.02,442.04,1333.40,22018.63,4080.64
14.0289,7203341.97,376677.34,630.02,362.32,1316.73,22168.89,4980.96
14.4289,3704541.82,485094.38,560.01,391.31,1433.41,20516.18,5781.29
14.8289,4072205.44,368370.24,680.02,420.30,1400.07,22569.58,5020.97
15.2289,8269514.33,341532.10,710.02,362.32,1583.43,17862.26,5141.02
15.6289,4491807.23,328131.23,680.02,362.32,1100.05,20616.34,4700.85
16.0289,4270126.60,392689.36,540.01,384.06,1216.72,19714.94,5000.97
16.4289,4348331.77,366114.79,530.01,311.60,900.03,19664.86,4920.93
16.8289,4282341.50,397003.22,530.01,384.06,1016.71,19514.64,4660.84
17.2290,4766741.86,370728.59,650.02,326.09,1116.71,24422.92,5281.08
17.6290,5210425.88,357813.57,660.02,311.60,1166.72,18312.89,4880.92
18.0290,4304958.93,358120.95,600.01,289.86,1583.43,20666.42,4920.93
18.4290,4454144.61,357096.41,490.01,289.86,1366.74,20866.73,4540.80
18.8290,4764333.64,321793.04,610.01,275.37,1300.06,23571.35,4740.87
19.2290,3893798.34,324961.82,480.01,318.84,916.70,20866.73,5081.00
19.6290,5481586.80,406559.81,580.01,304.35,1000.04,16360.29,4380.74
20.0290,7066619.46,360375.17,660.02,311.60,833.36,20466.10,4440.76
20.4290,7015252.32,326393.09,510.01,289.86,933.37,19514.64,4500.78
20.8290,4514747.41,379447.41,510.01,260.87,1133.38,17912.33,4340.73
21.2290,4379216.61,320873.22,580.01,210.15,833.36,19664.86,4400.75
21.6290,3668641.92,349619.41,560.01,311.60,983.37,16860.93,4600.82
22.0290,4883801.35,348595.46,550.01,217.39,933.37,16210.10,4140.66
22.4290,4534534.56,336518.14,530.01,246.38,933.37,18162.68,4160.67
22.8291,4797204.64,391457.03,480.01,289.86,950.03,20616.34,4600.82
23.2291,6479931.70,296365.36,610.01,202.90,950.03,17111.25,4100.65
23.6291,4008102.03,331403.61,500.01,326.09,933.37,19614.79,4320.72
24.0291,4453797.03,397927.78,360.00,268.12,1016.71,18112.61,4580.81
24.4291,4237677.66,337541.26,480.01,311.60,883.36,17111.25,4820.90
24.8291,4197631.64,391457.03,470.01,333.34,766.69,17661.99,3820.56
25.2291,4033847.67,388684.72,540.01,268.12,1150.05,20215.71,4420.75
25.6291,3659853.15,319238.09,400.01,275.37,1166.72,17862.26,4500.78
26.0291,4592406.39,393819.04,400.01,260.87,900.03,15859.67,4460.77
26.4291,9941218.19,367550.02,510.01,246.38,866.70,15959.79,4160.67
26.8291,3335860.29,312086.57,490.01,130.44,833.36,17812.20,3960.61
27.2291,4038788.25,340406.37,500.01,159.42,1066.71,15559.31,4540.80
27.6291,3829148.73,354023.22,550.01,282.61,883.36,15108.78,4340.73
28.0292,3739473.46,333244.63,310.00,224.64,783.36,18262.82,4120.66
28.4291,3726960.64,298202.05,560.01,210.15,1000.04,16510.48,3900.59
28.8292,3515161.16,300345.14,480.01,304.35,750.02,16810.86,4260.70
29.2292,3662311.03,343272.05,530.01,369.57,866.70,14808.43,4120.66
29.6292,4234872.20,287389.31,410.01,239.13,983.37,17311.52,3980.61


          Printed:2026-02-17 18:15:37
