D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #3.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:01:42 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4293,10003.38,1700.10,0.00,0.00,16.67,0.00,0.00
0.8293,14206.82,2000.14,30.00,7.25,16.67,0.00,0.00
1.2293,12405.20,1400.07,10.00,0.00,33.33,0.00,20.00
1.6293,14206.82,2000.14,10.00,7.25,16.67,0.00,0.00
2.0294,12405.20,3100.33,10.00,7.25,33.33,0.00,0.00
2.4294,14607.21,1600.09,0.00,0.00,16.67,0.00,20.00
2.8294,12405.20,2100.15,20.00,7.25,33.33,50.00,0.00
3.2294,11204.24,1800.11,0.00,28.99,33.33,0.00,0.00
3.6294,13606.26,1800.11,10.00,7.25,33.33,0.00,0.00
4.0294,11604.55,2100.15,30.00,28.99,50.00,0.00,0.00
4.4294,13806.45,1900.12,20.00,14.49,16.67,0.00,0.00
4.8294,11804.71,1400.07,30.00,28.99,0.00,0.00,0.00
5.2294,10203.52,2100.15,10.00,21.74,50.00,50.00,0.00
5.6294,13205.90,2100.15,10.00,14.49,33.33,0.00,0.00
6.0294,14607.21,1600.09,30.00,0.00,33.33,0.00,0.00
6.4294,13406.08,2100.15,0.00,21.74,933.37,50.00,180.00
6.8294,16809.55,2000.14,4220.67,4616.75,10887.83,450.01,660.02
7.2294,26022.89,7601.97,4100.64,2840.89,7919.04,350.00,1040.04
7.6294,20013.54,4500.69,3370.43,2456.75,5784.60,750.02,1120.05
8.0294,61126.13,24320.15,2590.25,2290.05,6151.43,750.02,860.03
8.4295,26623.96,7301.82,2770.29,1956.67,5951.34,500.01,880.03
8.8295,17410.25,5300.96,3330.42,2304.55,5401.11,200.00,620.01
9.2295,49081.35,6701.53,2890.32,2688.68,6718.38,400.01,980.04
9.6295,19412.74,9503.08,3520.47,2862.63,7118.59,600.01,880.03
10.0295,28828.08,11104.20,3510.47,2746.66,8235.90,500.01,1380.07
10.4295,16809.55,8402.41,3710.52,2826.39,7085.24,350.00,820.03
10.8295,17810.72,15307.99,3490.46,2507.48,8452.71,450.01,1000.04
11.2295,16208.88,10803.98,4230.68,3623.69,7835.66,1300.07,1000.04
11.6295,20013.54,9903.34,4050.62,2637.94,7568.84,300.00,780.02
12.0295,15808.45,11104.20,3440.45,2804.65,6985.18,550.01,540.01
12.4295,18411.46,11004.13,3880.57,2862.63,8235.90,700.02,720.02
12.8295,20414.09,11104.20,3390.44,2753.91,6785.08,500.01,700.02
13.2295,16809.55,11004.13,3500.46,2637.94,6384.88,900.03,600.01
13.6295,15207.82,11804.75,3140.37,2471.25,6484.93,650.02,780.02
14.0296,16409.10,12405.25,3480.46,2297.30,6901.81,450.01,540.01
14.4296,17210.01,13606.31,3590.49,2732.17,6134.76,650.02,760.02
14.8296,14006.63,14206.88,3390.44,2464.00,6384.88,850.03,740.02
15.2296,13406.08,14106.78,3370.43,2362.53,6701.70,550.01,860.03
15.6296,11204.24,15107.78,3300.41,2543.72,6851.78,900.03,640.02
16.0296,15808.45,15708.41,2820.30,2768.41,6134.76,400.01,600.01
16.4296,13806.45,17210.10,3400.44,2000.15,5501.15,600.01,700.02
16.8296,13406.08,18411.55,2900.32,2145.10,5651.21,700.02,560.01
17.2296,14206.82,19713.24,2750.29,2116.11,6201.46,1000.04,660.02
17.6296,14206.82,17810.81,2810.30,2101.62,6268.16,850.03,700.02
18.0296,14407.02,22517.28,3510.47,2362.53,6401.55,950.03,600.01
18.4296,13806.45,19212.58,2820.30,2101.62,5451.13,1150.05,800.02
18.8296,15608.24,20414.20,2840.31,2362.53,5684.56,1250.06,600.01
19.2296,12605.37,24019.66,2580.25,2224.83,5267.72,1150.05,900.03
19.6297,14407.02,27125.07,2550.25,2065.38,5167.68,850.03,640.02
20.0297,16609.33,24320.15,2350.21,1884.19,4784.20,950.03,780.02
20.4297,15207.82,30030.73,2230.19,1739.24,3950.59,700.02,920.03
20.8297,15608.24,25622.37,1830.13,1507.33,3633.83,1050.04,900.03
21.2297,15007.62,25221.68,1820.13,1500.09,3417.11,1150.05,920.03
21.6297,20013.54,32034.96,1790.12,1260.93,3683.85,1000.04,980.04
22.0297,13005.72,29429.51,1940.14,1202.95,3333.75,1200.06,1020.04
22.4297,15808.45,33137.41,1750.12,1405.87,3700.52,1300.07,1220.06
22.8297,15007.62,31533.87,1970.15,1536.32,3617.16,750.02,1140.05
23.2297,17009.78,30030.73,2240.19,1521.83,3633.83,1350.07,940.03
23.6297,13205.90,28728.12,1840.13,1739.24,4083.97,1350.07,740.02
24.0297,12205.04,26023.07,1790.12,1652.28,4050.62,900.03,1000.04
24.4297,16409.10,26123.25,1920.14,1231.94,3783.88,950.03,960.04
24.8298,12805.55,22316.97,2050.16,1304.41,3317.08,1450.08,1040.04
25.2297,17210.01,22417.12,1790.12,1246.44,3650.51,900.03,1000.04
25.6298,13606.26,24520.49,1850.13,1181.21,3467.12,1250.06,820.03
26.0298,12004.87,24320.15,1890.14,1072.51,3383.77,750.02,960.04
26.4298,13406.08,20914.91,1320.07,1101.50,3150.38,900.03,820.03
26.8298,16809.55,21716.07,1450.08,1173.97,2833.64,900.03,1060.04
27.2298,16208.88,22116.67,1480.08,1043.52,3367.10,1250.06,760.02
27.6298,13005.72,17109.98,1560.09,1449.35,3433.78,750.02,940.03
28.0298,14206.82,17910.93,1870.13,1144.98,2700.28,750.02,800.02
28.4298,13606.26,16208.96,1750.12,1384.13,3550.48,750.02,760.02
28.8298,13806.45,15508.20,1910.14,1456.60,4267.36,400.01,600.01
29.2298,14006.63,15107.78,2240.19,1695.76,4450.75,650.02,680.02
29.6298,15007.62,12705.50,2020.15,1485.59,3683.85,250.00,660.02


          Printed:2026-02-17 18:02:16
