D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #6.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:44:01 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,15408.03,2600.23,20.00,14.49,16.67,0.00,0.00
0.8286,12004.87,2100.15,20.00,43.48,66.67,50.00,0.00
1.2286,16208.88,2200.17,40.00,21.74,0.00,0.00,0.00
1.6286,13005.72,2000.14,20.00,14.49,33.33,0.00,0.00
2.0286,13205.90,1800.11,20.00,28.99,0.00,0.00,0.00
2.4286,12405.20,2400.20,10.00,0.00,16.67,0.00,0.00
2.8287,15608.24,2700.25,10.00,21.74,16.67,0.00,0.00
3.2287,13005.72,2200.17,20.00,21.74,16.67,0.00,0.00
3.6287,10603.80,1400.07,40.00,21.74,33.33,0.00,0.00
4.0287,11604.55,1700.10,0.00,36.23,33.33,0.00,0.00
4.4287,13806.45,1400.07,20.00,0.00,66.67,0.00,0.00
4.8287,12205.04,2300.18,20.00,0.00,0.00,0.00,0.00
5.2287,13606.26,1900.12,20.00,21.74,16.67,0.00,0.00
5.6287,11004.09,1400.07,0.00,14.49,66.67,0.00,0.00
6.0287,11404.40,2700.25,0.00,21.74,83.33,0.00,0.00
6.4287,10203.52,1600.09,0.00,7.25,266.67,150.00,100.00
6.8287,155008.52,15608.30,4080.63,4384.79,11388.25,5000.96,1800.13
7.2287,1830311.72,140166.82,3880.57,2348.03,4017.28,14608.20,3520.48
7.6287,4614378.32,369703.17,1470.08,652.19,1800.12,17962.40,3800.56
8.0287,5864568.71,441962.45,830.03,529.00,1233.39,18613.32,5181.04
8.4288,5897042.47,508777.10,710.02,391.31,1216.72,17311.52,4040.63
8.8288,6713628.62,472492.72,640.02,326.09,900.03,14908.54,4620.82
9.2288,5740855.57,542452.69,550.01,420.30,1083.38,17311.52,4940.94
9.6288,5425030.81,422295.36,400.01,304.35,1166.72,15459.19,4700.85
10.0288,4988174.22,339894.70,650.02,362.32,1116.71,19614.79,4920.93
10.4288,8010295.22,406045.87,620.01,369.57,900.03,16510.48,4360.73
10.8288,8760841.44,371548.95,490.01,376.82,1066.71,19965.32,5060.99
11.2288,4677861.06,443508.06,590.01,362.32,966.70,17661.99,4760.87
11.6288,5496060.96,356584.16,660.02,340.58,983.37,19414.49,4960.95
12.0288,4466930.54,382423.24,560.01,253.63,1016.71,16810.86,4640.83
12.4288,7315311.91,380268.29,580.01,282.61,800.02,17912.33,4420.75
12.8288,4975214.51,382525.88,570.01,289.86,950.03,17762.13,4420.75
13.2288,4333038.32,397516.85,670.02,297.10,1050.04,19013.90,4120.66
13.6288,8275994.19,406354.22,530.01,275.37,850.03,17762.13,4460.77
14.0288,5476075.20,299426.64,400.01,326.09,1116.71,17762.13,4120.66
14.4289,5541792.37,332324.10,590.01,355.08,883.36,14908.54,4520.79
14.8289,6165000.71,402962.52,550.01,326.09,1100.05,16760.80,3480.47
15.2289,4537191.06,397311.38,610.01,217.39,983.37,16360.29,3840.57
15.6289,2918368.80,354740.23,420.01,239.13,666.68,15158.83,3840.57
16.0289,4663262.76,335802.00,630.02,297.10,833.36,18713.46,3480.47
16.4289,4348803.49,327824.49,440.01,246.38,983.37,15208.89,3700.53
16.8289,3404978.76,338257.47,460.01,275.37,1383.41,17661.99,3900.59
17.2289,4425196.28,362834.74,510.01,268.12,833.36,13657.17,3860.58
17.6289,5018065.98,359145.56,430.01,239.13,1050.04,18463.10,4080.64
18.0289,4302650.02,400188.06,570.01,326.09,883.36,13957.49,3740.54
18.4289,3939554.57,349926.61,350.00,304.35,1100.05,14157.71,3920.59
18.8289,4272137.59,339792.38,490.01,224.64,933.37,15108.78,4660.84
19.2289,3784460.06,300447.19,440.01,318.84,900.03,15509.25,4280.71
19.6290,4702613.62,296671.46,480.01,231.89,983.37,14508.09,3780.55
20.0290,4226406.18,314844.60,320.00,217.39,816.69,17111.25,4100.65
20.4290,3949460.56,332937.77,490.01,224.64,600.01,14708.32,3560.49
20.8290,3861125.96,345216.92,570.01,188.41,883.36,16009.85,3320.43
21.2290,3980171.61,294324.88,430.01,260.87,833.36,12556.06,4040.63
21.6290,4140355.66,313925.20,470.01,260.87,850.03,15959.79,3580.49
22.0290,4216028.48,310043.92,520.01,195.65,766.69,15959.79,3820.56
22.4290,7004849.79,356584.16,420.01,260.87,933.37,12656.16,3280.42
22.8290,3563549.06,353408.64,350.00,166.67,816.69,13957.49,3580.49
23.2290,3751936.64,286675.54,520.01,268.12,766.69,15509.25,3960.61
23.6290,3910035.22,296671.46,430.01,173.91,650.02,12806.30,2900.32
24.0290,3781530.47,295141.04,490.01,326.09,666.68,16460.42,3820.56
24.4290,3965548.48,338564.45,510.01,166.67,750.02,15809.61,3820.56
24.8290,4378521.45,328949.27,380.01,231.89,733.35,13256.76,3400.45
25.2290,3404730.49,316172.73,470.01,224.64,716.69,15108.78,3300.42
25.6291,3840122.28,359043.09,330.00,217.39,700.02,12305.82,3640.51
26.0291,3205791.43,321793.04,390.01,304.35,433.34,12556.06,3380.44
26.4291,3141961.11,296161.30,430.01,268.12,433.34,13657.17,3640.51
26.8291,3917657.12,339178.39,460.01,253.63,933.37,13456.96,3600.50
27.2291,3154027.05,291774.66,400.01,326.09,783.36,13507.01,3380.44
27.6291,3376973.86,314333.81,400.01,210.15,666.68,12706.21,2980.34
28.0291,5231603.34,334472.12,410.01,289.86,783.36,13507.01,3360.44
28.4291,3245986.41,291876.66,340.00,210.15,850.03,14608.20,4140.66
28.8291,3877015.26,337541.26,400.01,246.38,900.03,13206.70,3940.60
29.2291,3683513.32,345933.52,370.01,275.37,750.02,14107.65,2900.32
29.6291,5256802.79,344193.26,390.01,239.13,683.35,14157.71,3680.52


          Printed:2026-02-17 17:44:34
