D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #11.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:47:11 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,12405.20,1900.12,30.00,0.00,50.00,0.00,0.00
0.8286,11804.71,2300.18,20.00,7.25,0.00,0.00,40.00
1.2287,12205.04,2500.21,10.00,0.00,66.67,0.00,0.00
1.6287,12004.87,2100.15,0.00,14.49,16.67,0.00,0.00
2.0287,13005.72,1900.12,20.00,21.74,16.67,0.00,0.00
2.4287,16008.66,1100.04,20.00,14.49,0.00,0.00,0.00
2.8287,11404.40,2500.21,40.00,7.25,33.33,0.00,20.00
3.2287,12004.87,1600.09,0.00,0.00,0.00,0.00,0.00
3.6287,14206.82,2500.21,10.00,7.25,33.33,0.00,0.00
4.0287,13205.90,1800.11,10.00,28.99,0.00,0.00,0.00
4.4287,13005.72,3400.39,30.00,7.25,33.33,0.00,0.00
4.8287,15207.82,1600.09,0.00,7.25,50.00,0.00,0.00
5.2287,11604.55,2300.18,20.00,7.25,66.67,0.00,20.00
5.6287,13406.08,2300.18,30.00,21.74,16.67,0.00,0.00
6.0287,12205.04,2700.25,10.00,7.25,0.00,0.00,20.00
6.4288,11004.09,2000.14,0.00,14.49,50.00,0.00,0.00
6.8288,17009.78,2300.18,60.00,717.41,4400.73,250.00,300.00
7.2288,326159.13,49483.36,3980.60,2956.85,6434.90,16810.86,4240.69
7.6288,4158396.48,345626.39,2220.19,1601.55,3283.74,18513.17,4860.91
8.0288,6224188.37,503292.63,1730.11,891.33,2550.25,21167.22,5361.11
8.4288,4344707.02,445156.93,1320.07,862.35,2400.22,22569.58,5961.37
8.8288,4664007.57,374523.22,1210.06,768.14,1950.14,25274.55,5101.00
9.2288,6134314.49,358735.72,1020.04,688.42,1983.48,22920.19,6341.55
9.6288,5611705.31,365499.73,990.04,753.64,1766.79,23421.08,6081.43
10.0288,5397472.79,419414.40,1000.04,492.76,1316.73,21918.46,5961.37
10.4288,9313739.60,535815.19,880.03,666.68,1750.12,23771.71,5561.19
10.8288,4014308.79,410055.18,880.03,579.72,1766.79,23270.81,5801.30
11.2288,4286487.62,455053.91,890.03,550.74,1483.42,28230.62,6721.74
11.6288,7021459.08,400496.31,780.02,384.06,1750.12,24523.11,6021.40
12.0288,5842646.43,410980.52,810.02,623.20,1850.13,21768.21,5221.05
12.4289,4689753.21,421163.48,770.02,543.49,1983.48,22569.58,6161.47
12.8289,4892366.68,375036.08,840.03,797.13,2450.23,25575.13,5781.29
13.2289,5973360.79,390327.51,1040.04,746.40,1766.79,20966.90,5481.16
13.6289,3732794.99,358325.88,830.03,463.78,1500.09,23320.90,5981.38
14.0289,4356698.48,402448.68,680.02,449.28,1500.09,21968.55,5861.33
14.4289,5774074.15,455569.53,700.02,456.53,1150.05,20966.90,4820.90
14.8289,3728177.16,369293.02,850.03,442.04,1333.40,23721.62,5581.20
15.2289,4427877.60,426000.24,600.01,521.75,1250.06,20616.34,5121.01
15.6289,6179921.76,409643.90,880.03,413.05,1183.39,20666.42,4620.82
16.0289,5730626.83,364372.17,670.02,398.56,1400.07,22820.01,5821.31
16.4289,6601782.81,375241.21,700.02,384.06,950.03,24873.77,4960.95
16.8289,3982902.58,378831.81,760.02,384.06,1116.71,19614.79,5321.09
17.2289,4307143.71,345319.26,690.02,391.31,1133.38,20716.49,5221.05
17.6290,4673069.44,324450.66,540.01,340.58,1233.39,20215.71,5181.04
18.0289,4785511.10,327006.52,590.01,485.52,1000.04,23721.62,5121.01
18.4290,4763812.27,319544.65,730.02,326.09,1116.71,21968.55,4260.70
18.8290,3632841.33,340099.37,650.02,253.63,1383.41,19865.17,4660.84
19.2290,3944420.67,338973.75,570.01,340.58,983.37,19013.90,4220.69
19.6290,8181874.89,285452.00,540.01,297.10,1166.72,23471.17,4860.91
20.0290,4028336.06,363244.70,680.02,268.12,1116.71,21617.96,4960.95
20.4290,4232960.52,325472.95,630.02,297.10,1266.73,21067.06,4660.84
20.8290,4884471.68,346547.75,530.01,260.87,800.02,20666.42,4920.93
21.2290,5188652.57,279845.46,600.01,268.12,1050.04,17461.72,5261.07
21.6290,3643268.69,356686.60,720.02,289.86,1050.04,18913.75,4900.93
22.0290,3751663.54,308716.33,440.01,239.13,1150.05,22068.72,4300.71
22.4290,4167317.83,338973.75,500.01,282.61,783.36,18312.89,4980.96
22.8290,3942235.89,291570.65,610.01,326.09,1050.04,19214.19,4320.72
23.2290,4704773.57,312086.57,510.01,355.08,1283.40,21317.47,4940.94
23.6290,4178092.76,362322.29,630.02,260.87,750.02,18663.39,4520.79
24.0291,3916390.94,293304.74,480.01,231.89,816.69,18813.60,4300.71
24.4291,3509649.56,302488.53,470.01,260.87,1000.04,19264.26,4500.78
24.8291,3625666.32,299630.74,460.01,260.87,900.03,16961.06,4400.75
25.2291,3899831.31,315355.42,380.01,275.37,1033.37,20015.40,4540.80
25.6291,3775845.08,397825.02,480.01,326.09,866.70,14458.04,3960.61
26.0291,6639842.66,361297.46,570.01,311.60,1033.37,17962.40,4240.69
26.4291,4837399.62,327722.22,510.01,210.15,866.70,17461.72,4200.68
26.8291,4032457.35,266907.57,350.00,260.87,933.37,15809.61,3960.61
27.2291,3833940.35,314640.31,390.01,347.83,883.36,18763.53,4260.70
27.6291,5015384.66,314129.52,400.01,384.06,733.35,17611.92,4100.65
28.0291,3157651.80,300651.32,470.01,224.64,950.03,20716.49,4840.90
28.4291,3259591.62,298814.33,400.01,246.38,883.36,18162.68,4420.75
28.8291,3478590.94,290142.75,460.01,253.63,1066.71,16560.54,4120.66
29.2291,4185665.01,371036.21,540.01,275.37,783.36,18112.61,4360.73
29.6292,3563648.37,316479.25,510.01,181.16,1050.04,19765.01,4260.70


          Printed:2026-02-17 17:47:44
