D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #5.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:43:23 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,15207.82,3500.42,20.00,14.49,50.00,0.00,0.00
0.8287,13806.45,2700.25,20.00,7.25,0.00,0.00,20.00
1.2287,12405.20,2500.21,10.00,0.00,0.00,0.00,0.00
1.6287,13005.72,2200.17,10.00,7.25,0.00,0.00,0.00
2.0287,14607.21,1500.08,10.00,0.00,0.00,0.00,20.00
2.4288,12605.37,2200.17,10.00,7.25,16.67,0.00,0.00
2.8288,11604.55,2300.18,10.00,0.00,50.00,0.00,0.00
3.2288,11204.24,1300.06,10.00,0.00,16.67,0.00,0.00
3.6288,13406.08,2100.15,0.00,14.49,0.00,0.00,0.00
4.0288,14006.63,3500.42,40.00,7.25,16.67,0.00,0.00
4.4288,12405.20,3200.35,10.00,14.49,0.00,0.00,0.00
4.8288,14206.82,2200.17,20.00,14.49,16.67,0.00,0.00
5.2288,11004.09,1800.11,10.00,28.99,0.00,0.00,0.00
5.6288,10403.66,2500.21,0.00,7.25,16.67,0.00,0.00
6.0288,11404.40,3400.39,0.00,14.49,66.67,0.00,0.00
6.4288,10603.80,1900.12,0.00,14.49,16.67,0.00,20.00
6.8288,13806.45,2200.17,670.02,1760.99,7618.87,2750.29,1360.07
7.2288,766575.00,64340.87,4140.65,2398.77,5284.39,8853.01,5401.13
7.6288,1862369.92,163001.09,2080.16,1681.27,3683.85,19865.17,6501.63
8.0289,8877801.62,350950.66,1940.14,1304.41,3000.34,21117.14,6921.85
8.4289,5374532.61,403784.69,1510.09,1072.51,3183.72,20616.34,5861.33
8.8289,8765434.44,430117.87,1400.07,1130.48,2916.99,18513.17,6201.48
9.2289,5775116.88,382218.02,1350.07,833.36,2550.25,17611.92,4780.88
9.6289,8140339.25,352486.84,1320.07,927.57,2483.57,18062.54,5381.12
10.0289,8984359.27,438974.66,1130.05,753.64,2100.17,17211.39,4940.94
10.4289,5059328.52,370215.87,1010.04,804.37,2633.60,18813.60,5841.32
10.8289,5618433.44,476003.61,1020.04,702.92,2233.52,18012.47,5040.98
11.2289,4589725.07,481581.35,1190.05,789.88,2300.20,17511.79,4980.96
11.6289,5789913.80,430117.87,1070.04,681.18,1916.81,17311.52,5301.08
12.0289,4400418.90,378934.40,1020.04,710.16,2250.19,15959.79,4800.89
12.4289,4382444.12,362117.33,1110.05,601.46,1650.10,18863.68,4920.93
12.8289,5546286.06,299120.48,1200.05,731.90,1866.80,15008.66,4720.86
13.2289,5303378.31,389095.41,990.04,644.94,2000.15,14458.04,3680.52
13.6290,5424261.17,411905.96,810.02,760.89,1633.43,16059.91,4240.69
14.0290,7730022.77,301467.82,980.04,739.15,2300.20,15409.13,4420.75
14.4290,9229104.22,371343.85,920.03,666.68,1933.48,16961.06,4800.89
14.8290,4960442.42,364782.18,1020.04,746.40,1700.11,15509.25,4880.92
15.2290,15896206.97,334676.71,920.03,594.22,1800.12,15309.01,4000.62
15.6290,4946613.76,335188.18,830.03,601.46,1700.11,15609.37,4760.87
16.0290,5555670.69,313210.16,1060.04,594.22,2033.49,15409.13,4160.67
16.4290,4080894.91,370523.49,1080.04,543.49,1333.40,13557.07,4040.63
16.8290,4786106.95,396797.75,880.03,652.19,2250.19,14007.54,4420.75
17.2290,4807135.45,387863.40,990.04,702.92,1583.43,13557.07,3740.54
17.6290,2987909.33,354740.23,840.03,695.67,1933.48,14307.87,4560.80
18.0290,5435358.85,482821.14,990.04,529.00,1850.13,13156.65,4380.74
18.4290,4278567.79,353306.23,1010.04,601.46,1700.11,12906.40,3960.61
18.8291,3824059.19,328847.00,1060.04,666.68,1733.45,12305.82,3160.39
19.2291,4381451.04,434236.67,800.02,536.24,1816.79,13507.01,3780.55
19.6291,4170247.42,339997.05,820.03,644.94,2316.87,15208.89,4220.69
20.0291,4196638.56,322610.74,1070.04,586.97,1950.14,15058.72,4340.73
20.4291,3891042.54,361297.46,1030.04,681.18,1716.78,13507.01,3900.59
20.8291,4407544.26,321895.26,930.03,753.64,1783.45,15258.95,4160.67
21.2291,4777243.70,355354.83,840.03,717.41,1716.78,13156.65,3780.55
21.6291,4465639.53,339894.70,720.02,630.45,1500.09,12155.68,3640.51
22.0291,3627627.65,341532.10,910.03,536.24,1316.73,12155.68,3680.52
22.4291,3987296.97,297691.85,870.03,601.46,1733.45,14157.71,3320.43
22.8291,4041941.28,375036.08,980.04,615.96,1616.77,12305.82,3360.44
23.2291,3573976.42,357813.57,840.03,637.70,1633.43,13857.38,3800.56
23.6291,3762190.20,301365.77,800.02,702.92,1516.75,12906.40,3280.42
24.0291,5748626.43,343067.33,740.02,615.96,1700.11,14357.93,3480.47
24.4291,3503790.38,306674.15,810.02,601.46,1550.09,10904.57,3860.58
24.8291,4016642.53,359760.35,730.02,681.18,1633.43,15459.19,3820.56
25.2292,7211981.77,304530.13,790.02,529.00,1983.48,10904.57,3600.50
25.6292,4316006.97,299018.43,840.03,543.49,1550.09,11254.87,4640.83
26.0292,3962668.55,343476.73,730.02,557.98,1550.09,13456.96,3140.38
26.4292,3365603.08,350745.85,1020.04,543.49,1616.77,12005.54,3620.51
26.8292,3345815.93,284330.54,770.02,586.97,1500.09,11354.96,3300.42
27.2292,3976348.24,269555.35,780.02,492.76,1283.40,12856.35,2980.34
27.6292,5263878.49,292284.67,800.02,369.57,1333.40,12405.92,3500.47
28.0292,3131459.27,285553.96,720.02,434.79,1433.41,13607.12,3040.36
28.4292,4175709.37,335597.41,660.02,572.48,1183.39,12656.16,3300.42
28.8292,3404705.67,316990.11,700.02,492.76,1333.40,12355.87,3240.41
29.2292,4625674.63,286471.61,770.02,478.27,1133.38,11955.50,2940.33
29.6292,3936947.73,285655.93,870.03,579.72,1333.40,12906.40,4140.66


          Printed:2026-02-17 17:43:56
