D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #14.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:49:05 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4290,14006.63,1700.10,10.00,36.23,50.00,0.00,0.00
0.8290,15408.03,1600.09,20.00,0.00,33.33,0.00,0.00
1.2290,14407.02,2100.15,20.00,14.49,16.67,100.00,0.00
1.6291,15808.45,2400.20,50.00,28.99,83.33,0.00,20.00
2.0290,15007.62,2200.17,0.00,21.74,33.33,0.00,0.00
2.4291,15007.62,2500.21,20.00,28.99,33.33,0.00,0.00
2.8291,12605.37,1600.09,20.00,0.00,16.67,0.00,0.00
3.2291,12205.04,1700.10,10.00,7.25,16.67,0.00,0.00
3.6291,17810.72,2000.14,0.00,21.74,16.67,0.00,0.00
4.0291,13406.08,2000.14,30.00,7.25,33.33,0.00,0.00
4.4291,12605.37,2700.25,60.00,0.00,0.00,0.00,0.00
4.8291,13606.26,1200.05,0.00,0.00,16.67,0.00,0.00
5.2291,11604.55,1800.11,0.00,7.25,33.33,50.00,0.00
5.6291,14006.63,2200.17,0.00,0.00,0.00,0.00,20.00
6.0291,11204.24,1700.10,10.00,28.99,66.67,0.00,0.00
6.4291,13406.08,1900.12,10.00,14.49,433.34,100.00,140.00
6.8291,133601.05,15408.09,6361.53,5986.87,11855.33,7652.25,1840.13
7.2291,1616841.70,140570.67,3710.52,2630.70,4867.56,15008.66,3820.56
7.6291,3130689.64,270268.29,1770.12,1144.98,2700.28,26476.94,5521.18
8.0292,4742113.44,374830.91,1160.05,789.88,1750.12,27879.86,6161.47
8.4292,4750653.94,347366.82,1070.04,565.23,1600.10,26627.24,6441.60
8.8292,3998816.71,438974.66,810.02,413.05,1516.75,24823.68,6921.85
9.2292,4993338.25,387042.11,780.02,529.00,1950.14,31137.25,6921.85
9.6292,4247409.86,377190.28,810.02,456.53,1550.09,28080.29,7041.91
10.0292,4316652.47,374318.07,910.03,420.30,1866.80,25825.63,6621.69
10.4292,13129357.59,363654.69,760.02,420.30,1800.12,25575.13,5981.38
10.8292,3532564.92,386323.51,780.02,507.26,1466.75,27629.33,7041.91
11.2292,4847802.14,393819.04,820.03,485.52,966.70,25274.55,7121.96
11.6292,4784319.41,414065.53,720.02,478.27,1350.07,27278.59,6781.77
12.0292,4268264.57,344500.37,780.02,449.28,1633.43,26226.43,6301.53
12.4292,4031588.41,423015.67,780.02,529.00,1533.42,26026.03,6841.81
12.8292,11155930.73,376061.84,690.02,471.02,1550.09,26577.14,6401.58
13.2292,4905748.45,441447.27,790.02,413.05,1350.07,25274.55,6241.50
13.6293,4377453.89,409849.51,780.02,420.30,1900.14,26527.04,6701.73
14.0293,5452117.10,377395.48,750.02,442.04,1333.40,27729.55,6721.74
14.4293,4761379.22,434854.59,680.02,514.50,1150.05,25374.74,7161.98
14.8293,4018430.08,375138.65,760.02,492.76,1233.39,25024.06,6221.49
15.2293,4946613.76,375138.65,660.02,376.82,1550.09,24122.36,6441.60
15.6293,3400609.21,347673.95,610.01,500.01,1983.48,25424.84,5961.37
16.0293,3990847.23,308001.54,640.02,369.57,1333.40,26226.43,6721.74
16.4293,6769936.34,390840.92,760.02,500.01,1233.39,28982.27,6021.40
16.8293,7360521.95,406868.19,710.02,449.28,1416.74,22619.66,5921.35
17.2293,9832376.45,343579.13,820.03,478.27,1533.42,21617.96,5401.13
17.6293,4168732.97,369395.56,610.01,347.83,1416.74,20766.58,5861.33
18.0293,3968329.11,358325.88,700.02,420.30,1366.74,29834.20,6001.39
18.4293,4157511.15,302182.32,660.02,456.53,1000.04,20065.48,5681.25
18.8293,3841785.69,341941.48,610.01,1355.14,1350.07,28080.29,5541.19
19.2293,6303461.10,312699.44,720.02,413.05,1100.05,22619.66,6041.41
19.6294,5160846.28,342862.62,830.03,391.31,1416.74,26226.43,6001.39
20.0294,3913833.76,387555.42,580.01,550.74,1150.05,24172.45,5441.14
20.4294,4313921.50,357198.85,740.02,492.76,1283.40,24523.11,6181.47
20.8294,4092389.82,327006.52,770.02,369.57,1150.05,22369.23,5040.98
21.2294,5345236.70,322406.30,650.02,355.08,1266.73,22719.84,5381.12
21.6294,3938139.43,327210.99,700.02,427.54,1200.05,24122.36,5681.25
22.0294,4076798.44,283209.16,710.02,413.05,1766.79,22118.80,5060.99
22.4294,3646123.80,292182.67,530.01,413.05,1133.38,20816.65,5081.00
22.8294,3536562.07,318011.89,760.02,376.82,1466.75,19664.86,5601.21
23.2294,4639627.42,315048.93,770.02,355.08,1216.72,21567.88,5881.33
23.6294,4146711.39,252658.40,730.02,427.54,1333.40,23972.08,4980.96
24.0294,4013539.15,376574.76,570.01,311.60,983.37,21517.79,4880.92
24.4294,3998891.20,386426.20,650.02,478.27,1033.37,20315.86,5541.19
24.8294,4777541.62,343067.33,610.01,391.31,1083.38,23370.99,5161.03
25.2295,4034244.90,324655.13,730.02,289.86,1450.08,21117.14,5141.02
25.6295,3490607.22,357506.23,640.02,347.83,1100.05,22769.92,5281.08
26.0295,6301698.38,294936.99,680.02,297.10,1166.72,23020.36,5881.33
26.4295,4685929.85,323837.33,750.02,326.09,1366.74,22469.40,4320.72
26.8295,4022824.46,322917.36,520.01,398.56,1000.04,21517.79,5161.03
27.2295,4703954.28,307082.57,630.02,355.08,1083.38,23170.63,4440.76
27.6295,3811695.32,370215.87,720.02,333.34,1083.38,21968.55,5121.01
28.0295,3731181.23,338257.47,670.02,369.57,1016.71,21818.30,5721.26
28.4295,3658338.70,316479.25,660.02,384.06,1166.72,19714.94,3940.60
28.8295,3917235.06,282087.82,440.01,311.60,900.03,19364.41,3900.59
29.2295,3504212.44,311473.75,410.01,275.37,1033.37,21067.06,5181.04
29.6295,4089385.75,349517.02,680.02,297.10,1100.05,21067.06,5241.06


          Printed:2026-02-17 17:49:38
