D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\GLASS #3.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:37:10 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,10003.38,2600.23,10.00,14.49,66.67,0.00,0.00
0.8287,14807.41,2000.14,20.00,0.00,0.00,0.00,0.00
1.2287,11204.24,2600.23,10.00,21.74,16.67,0.00,0.00
1.6287,11604.55,3100.33,10.00,7.25,33.33,0.00,0.00
2.0287,12004.87,2200.17,20.00,14.49,0.00,0.00,0.00
2.4287,13806.45,2400.20,0.00,0.00,33.33,0.00,0.00
2.8287,12605.37,2600.23,50.00,0.00,16.67,0.00,0.00
3.2287,15207.82,3000.31,10.00,28.99,33.33,0.00,0.00
3.6288,12605.37,3000.31,10.00,7.25,16.67,0.00,0.00
4.0288,14407.02,2800.27,0.00,21.74,0.00,0.00,0.00
4.4288,13205.90,2300.18,10.00,0.00,16.67,0.00,0.00
4.8288,11204.24,1800.11,40.00,0.00,33.33,0.00,0.00
5.2288,14407.02,3300.37,0.00,7.25,16.67,50.00,0.00
5.6288,12605.37,2100.15,10.00,21.74,16.67,0.00,0.00
6.0288,11804.71,2400.20,20.00,0.00,16.67,50.00,0.00
6.4288,11804.71,2200.17,20.00,7.25,0.00,50.00,0.00
6.8288,13806.45,2300.18,20.00,543.49,6918.48,8853.01,11885.45
7.2288,11804.71,17910.93,5821.28,7792.15,18145.81,28080.29,37333.73
7.6288,15808.45,74790.28,8412.68,7980.67,18212.57,32590.81,34185.05
8.0288,15808.45,74287.73,8222.56,7973.42,17878.78,31838.94,37614.54
8.4288,14206.82,78509.64,8712.87,7690.65,18830.10,31337.73,31839.08
8.8288,14206.82,66651.15,7031.87,6537.85,17711.89,29633.74,35749.27
9.2289,15007.62,64541.75,8392.67,7306.37,18095.74,31187.37,34365.53
9.6289,17210.01,71574.28,8642.83,7741.40,18195.88,28330.84,32921.79
10.0289,16409.10,61328.00,7612.19,7306.37,15675.98,31237.49,33403.02
10.4289,15207.82,72579.21,8342.63,7088.86,17812.02,29583.62,34906.98
10.8289,10603.80,62231.79,8082.47,7226.62,15542.49,25925.83,27749.69
11.2289,13005.72,50486.77,7392.07,6936.61,16443.58,28130.40,29814.27
11.6289,12405.20,61428.42,7552.16,6639.35,15542.49,29282.95,28130.52
12.0289,12004.87,59922.20,7322.03,7371.62,15675.98,27529.12,30816.62
12.4289,13806.45,66048.44,7492.12,6450.85,16126.52,27028.07,28411.13
12.8289,14006.63,65244.85,7452.10,6835.10,15625.92,27278.59,30515.91
13.2289,16409.10,56408.30,7452.10,6523.35,14241.02,25324.64,27328.80
13.6289,12605.37,64139.99,6241.47,6139.11,13857.28,25024.06,29212.91
14.0289,15408.03,48179.03,7402.07,6073.86,13456.86,24473.01,25645.36
14.4289,12605.37,52895.25,6621.66,5870.87,14374.50,24923.87,29072.59
14.8290,14206.82,53397.06,6341.52,5537.39,12239.01,25424.84,23922.07
15.2290,15408.03,52895.25,6711.71,5725.88,13773.86,21968.55,22699.88
15.6290,13806.45,46573.86,5841.29,5602.64,13623.70,22369.23,25344.77
16.0290,14206.82,54501.11,6201.46,6298.60,14591.40,25925.83,25665.40
16.4290,13606.26,51590.61,6021.37,5450.40,14207.65,24773.58,25665.40
16.8290,13205.90,55906.38,5961.35,5414.15,12088.87,21117.14,22319.21
17.2290,11204.24,48881.35,6331.52,5160.43,12155.60,22319.15,23461.23
17.6290,11804.71,58416.14,5521.15,4761.73,13139.88,22920.19,24062.33
18.0290,14006.63,44567.64,6141.43,5472.15,13390.13,24422.92,23641.56
18.4290,17610.48,48480.02,6261.48,5631.64,12472.56,22669.75,20776.65
18.8290,14206.82,41759.39,4590.80,5029.94,11972.10,22319.15,23701.67
19.2290,11804.71,44968.86,5811.28,4428.28,11671.83,20015.40,20956.94
19.6290,12205.04,45370.09,5271.05,4855.97,11171.40,21367.55,18993.92
20.0290,14206.82,36344.99,4710.84,4950.20,11721.87,20315.86,19955.36
20.4290,13806.45,39152.21,5080.98,5044.44,11972.10,20215.71,21217.36
20.8291,12004.87,49383.03,5221.03,4790.72,10937.87,19013.90,18092.63
21.2291,14807.41,40154.91,4760.86,4892.21,11004.59,16910.99,19294.36
21.6291,13806.45,39854.10,4880.90,4044.10,9586.82,17361.59,20115.61
22.0291,13205.90,37347.51,5030.96,4428.28,11087.99,17411.65,18573.31
22.4291,12605.37,40355.46,4600.80,4123.83,9336.64,15409.13,15609.40
22.8291,13606.26,36044.25,4040.62,3899.13,9887.04,16510.48,18172.74
23.2291,8802.62,34640.88,4170.66,3812.14,10053.83,16360.29,17411.70
23.6291,9202.86,34340.17,4240.68,3717.91,8769.58,16910.99,16510.52
24.0291,9803.25,37949.05,4340.71,3935.37,8969.72,15359.07,16570.59
24.4291,11404.40,36545.49,4080.63,3478.72,8486.06,14708.32,16790.88
24.8291,13406.08,34640.88,3920.58,3493.22,8002.43,13006.50,15309.04
25.2291,12405.20,26323.61,3150.38,3478.72,8486.06,16961.06,16530.54
25.6291,14807.41,30932.60,4060.62,3906.38,8702.87,17161.32,16009.89
26.0292,12805.55,32936.95,3900.58,3355.50,7818.98,12405.92,12466.00
26.4292,12405.20,31934.74,3730.53,3181.54,7902.37,14407.98,13767.31
26.8292,13606.26,30030.73,3710.52,3514.96,7485.46,13657.17,12566.09
27.2292,16809.55,28327.34,3760.54,3326.51,8069.13,14708.32,15629.42
27.6292,12004.87,34540.64,3560.48,3254.02,7919.04,13957.49,14347.94
28.0292,13606.26,27225.26,3660.51,3145.30,6935.16,11655.22,12946.47
28.4292,11204.24,26123.25,3090.36,2833.64,7435.43,12756.26,13106.63
28.8292,13406.08,32636.28,3480.46,3116.31,6735.05,11505.09,13687.23
29.2292,14407.02,28627.92,3370.43,3188.79,7552.16,11805.36,12185.73
29.6292,11404.40,29229.11,3680.51,3471.47,6918.48,13406.91,13026.55


          Printed:2026-02-17 17:37:44
