D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #5.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:02:58 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4287,32235.11,2200.17,10.00,14.49,16.67,0.00,0.00
0.8287,13806.45,1900.12,10.00,7.25,50.00,0.00,0.00
1.2287,13806.45,1400.07,40.00,0.00,16.67,0.00,0.00
1.6288,13406.08,2000.14,10.00,14.49,33.33,0.00,0.00
2.0288,16208.88,2300.18,20.00,43.48,50.00,0.00,0.00
2.4288,9603.12,1400.07,10.00,21.74,0.00,0.00,0.00
2.8288,12805.55,1500.08,10.00,7.25,16.67,0.00,20.00
3.2288,10003.38,2700.25,10.00,14.49,16.67,50.00,20.00
3.6288,13806.45,3300.37,0.00,7.25,0.00,50.00,0.00
4.0288,12605.37,2300.18,0.00,7.25,33.33,0.00,0.00
4.4288,12605.37,1400.07,30.00,7.25,16.67,0.00,0.00
4.8288,11604.55,1700.10,0.00,0.00,50.00,0.00,0.00
5.2288,11204.24,1500.08,30.00,7.25,16.67,0.00,0.00
5.6288,11604.55,1700.10,20.00,14.49,16.67,0.00,0.00
6.0288,14006.63,1800.11,0.00,14.49,0.00,0.00,0.00
6.4288,14206.82,1800.11,30.00,0.00,0.00,0.00,0.00
6.8288,16609.33,2100.15,40.00,108.70,1383.41,2900.32,1040.04
7.2289,1019163.96,90880.80,1080.04,847.85,1833.46,7352.08,1260.06
7.6289,1354544.43,128056.80,890.03,731.90,1916.81,11755.31,3080.37
8.0289,2353106.77,261715.21,990.04,666.68,1900.14,15158.83,3580.49
8.4289,2967675.30,378113.62,720.02,413.05,1166.72,13156.65,3260.41
8.8289,9691929.89,278724.41,690.02,471.02,1383.41,16710.73,3600.50
9.2289,4562365.68,292488.67,830.03,456.53,1216.72,14908.54,4660.84
9.6289,8591496.20,282495.58,690.02,362.32,1000.04,13256.76,3940.60
10.0289,5687005.72,299528.69,660.02,333.34,1700.11,12355.87,3920.59
10.4289,3720654.57,400804.57,560.01,362.32,1200.05,14608.20,3760.55
10.8289,12806978.49,287389.31,600.01,318.84,1000.04,12556.06,4260.70
11.2289,3301077.61,352998.95,770.02,333.34,1033.37,11605.18,3320.43
11.6289,3080365.23,274546.68,590.01,413.05,1116.71,14908.54,3720.53
12.0289,8523147.37,284636.40,660.02,384.06,933.37,14558.15,3000.35
12.4289,3486883.17,330789.99,460.01,376.82,1133.38,12506.01,3440.46
12.8290,2744927.10,300345.14,610.01,384.06,1000.04,14908.54,3580.49
13.2290,5379224.92,255507.13,430.01,326.09,1016.71,12055.59,3640.51
