D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\A #22.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 17:54:10 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,14006.63,1800.11,30.00,7.25,0.00,0.00,0.00
0.8287,16208.88,1900.12,40.00,14.49,16.67,0.00,0.00
1.2287,12004.87,1700.10,10.00,0.00,33.33,250.00,20.00
1.6287,12004.87,1400.07,10.00,7.25,0.00,0.00,0.00
2.0287,12004.87,2900.29,40.00,0.00,16.67,50.00,0.00
2.4287,14407.02,1700.10,50.00,21.74,16.67,0.00,0.00
2.8287,10603.80,2400.20,10.00,7.25,33.33,0.00,0.00
3.2287,11604.55,1900.12,10.00,0.00,33.33,0.00,0.00
3.6287,9402.99,1500.08,20.00,7.25,16.67,0.00,0.00
4.0287,11404.40,2400.20,20.00,0.00,66.67,50.00,20.00
4.4287,10003.38,2300.18,10.00,7.25,33.33,0.00,0.00
4.8287,12004.87,2000.14,0.00,0.00,33.33,0.00,0.00
5.2287,9603.12,1500.08,0.00,14.49,33.33,0.00,0.00
5.6287,13005.72,2900.29,20.00,7.25,50.00,0.00,0.00
6.0287,12605.37,1900.12,10.00,14.49,16.67,0.00,0.00
6.4288,18010.97,1700.10,20.00,36.23,83.33,0.00,80.00
6.8288,102755.92,9503.08,2050.16,3123.56,8886.33,30034.66,6481.62
7.2288,2831970.31,343169.68,3640.50,2195.83,5017.62,43322.07,11024.69
7.6288,4535502.82,388274.05,2100.17,1152.22,3167.05,50397.51,10424.19
8.0288,5143939.07,293508.76,1460.08,949.31,3000.34,49945.77,13426.96
8.4288,6964282.41,493777.15,1450.08,833.36,2850.31,43572.91,12325.86
8.8288,5284981.48,415299.71,1490.08,630.45,2833.64,50548.09,12025.58
9.2288,4792214.40,535918.85,1390.07,717.41,2550.25,44225.10,11965.52
9.6288,5509715.84,444744.73,1320.07,818.87,2816.97,44225.10,10684.41
10.0288,7408711.23,463822.36,1340.07,681.18,2083.50,40011.48,10043.89
10.4288,4788018.63,383552.20,1260.06,702.92,1933.48,44425.78,11445.05
10.8288,4240979.65,399057.86,1170.05,543.49,2283.53,43823.75,10604.34
11.2288,7039508.33,404401.32,1230.06,594.22,2100.17,42318.77,10684.41
11.6288,5930161.74,465886.28,1130.05,579.72,2100.17,36601.46,9683.62
12.0288,7741865.27,451341.75,930.03,514.50,1800.12,35698.95,9163.24
12.4289,4906964.98,395565.11,1030.04,601.46,2083.50,31387.85,8923.07
12.8289,6024976.21,400804.57,1060.04,550.74,1616.77,31889.07,7602.23
13.2289,3953606.68,376266.99,960.03,572.48,2350.21,34495.71,8422.74
13.6289,4367994.79,435678.52,1190.05,586.97,1633.43,37002.59,9663.60
14.0289,5597231.15,478688.92,1080.04,391.31,1733.45,32540.68,8002.47
14.4289,5457430.09,433000.88,840.03,601.46,1766.79,32891.56,8462.76
14.8289,6435267.86,399777.08,840.03,456.53,1600.10,34896.78,8682.91
15.2289,5372968.50,410055.18,870.03,369.57,1733.45,32540.68,8963.10
15.6289,6112541.17,398749.63,990.04,304.35,1800.12,31538.21,9143.23
16.0289,5653811.97,391148.95,930.03,579.72,1400.07,33041.94,9483.47
