D:\Data_Here\Pieter_Vermeesch\20260217_Morocco_as_apatite_c.b\B #16.d
Intensity Vs Time,CPS
Acquired      : 2026-02-17 18:09:58 using Batch 20260217_Morocco_as_apatite_c.b
Time [Sec],P31,Ca43,Pb206,Pb207,Pb208,Th232,U238
0.4286,13005.72,1500.08,10.00,7.25,16.67,50.00,0.00
0.8286,13406.08,2100.15,10.00,7.25,33.33,0.00,0.00
1.2286,11204.24,2000.14,10.00,0.00,33.33,0.00,0.00
1.6287,12004.87,1500.08,10.00,7.25,16.67,50.00,0.00
2.0287,12605.37,2000.14,0.00,0.00,16.67,0.00,0.00
2.4287,11804.71,2400.20,0.00,0.00,50.00,0.00,0.00
2.8287,14407.02,1000.03,0.00,14.49,33.33,0.00,0.00
3.2287,12004.87,2100.15,10.00,14.49,66.67,0.00,0.00
3.6287,12205.04,1900.12,20.00,0.00,16.67,0.00,0.00
4.0287,13806.45,1600.09,20.00,14.49,16.67,0.00,0.00
4.4287,13606.26,2600.23,0.00,7.25,16.67,50.00,0.00
4.8287,12405.20,2500.21,50.00,7.25,33.33,0.00,20.00
5.2287,11404.40,1800.11,20.00,0.00,33.33,0.00,0.00
5.6287,12405.20,2000.14,10.00,14.49,0.00,0.00,0.00
6.0287,12205.04,1700.10,30.00,21.74,33.33,0.00,0.00
6.4287,12004.87,1500.08,20.00,21.74,33.33,0.00,60.00
6.8287,62732.84,6301.35,480.01,833.36,3383.77,2450.23,820.03
7.2287,1416354.49,59922.20,1900.14,1304.41,3033.68,9603.55,2560.25
7.6288,3332508.64,287695.21,1070.04,804.37,1733.45,14107.65,3540.48
8.0288,5053593.47,253980.96,870.03,492.76,1516.75,16760.80,4040.63
8.4288,3926917.61,403887.45,690.02,514.50,1216.72,18813.60,4060.64
8.8288,3735128.73,328744.73,410.01,449.28,1133.38,21117.14,4780.88
9.2288,4636846.79,352998.95,640.02,413.05,1300.06,19364.41,4940.94
9.6288,4555066.53,390840.92,650.02,340.58,1133.38,17812.20,4900.93
10.0288,4012074.35,346752.51,500.01,376.82,1216.72,21167.22,5101.00
10.4288,4877247.01,438253.56,590.01,333.34,1100.05,20666.42,5441.14
10.8288,4076252.25,375036.08,560.01,398.56,1316.73,18463.10,5040.98
11.2288,4917019.93,454125.78,720.02,565.23,1316.73,21117.14,4680.85
11.6288,5300423.90,389711.43,570.01,376.82,1016.71,19214.19,4500.78
12.0288,4573537.84,386734.13,710.02,297.10,1366.74,21117.14,5060.99
12.4288,5286346.96,448970.61,720.02,333.34,1250.06,18212.75,4880.92
12.8288,7265012.33,412111.62,730.02,536.24,900.03,18563.24,5361.11
13.2289,9707868.85,345831.13,750.02,289.86,1000.04,20115.55,4580.81
13.6289,3628595.91,370420.95,580.01,355.08,1233.39,20866.73,4520.79
14.0289,4827170.88,395154.25,800.02,355.08,1200.05,18663.39,4740.87
14.4289,3585595.47,325779.64,580.01,413.05,966.70,18312.89,4500.78
14.8289,4658123.57,492433.06,530.01,289.86,1100.05,16460.42,4080.64
15.2289,5931328.61,395667.82,540.01,297.10,1050.04,16961.06,4520.79
15.6289,4861506.67,374318.07,650.02,355.08,1033.37,16260.16,4300.71
16.0289,4033276.64,369087.94,630.02,304.35,1166.72,15359.07,4520.79
16.4289,4648391.37,304938.50,490.01,478.27,1050.04,18262.82,4840.90
16.8289,5759103.44,359248.02,570.01,217.39,816.69,14608.20,3760.55
17.2289,5953970.87,366114.79,530.01,297.10,766.69,17061.19,3940.60
17.6289,6336580.37,331812.70,570.01,260.87,933.37,19815.09,4620.82
18.0289,4191375.23,339792.38,650.02,333.34,1000.04,17461.72,4380.74
18.4289,4164562.03,326699.78,610.01,398.56,816.69,17611.92,4700.85
18.8290,3969644.94,353306.23,670.02,391.31,983.37,15108.78,3920.59
19.2290,8073380.72,409129.83,460.01,253.63,933.37,17862.26,5481.16
19.6290,4058451.26,388479.39,370.01,253.63,816.69,16610.61,4180.67
20.0290,4922159.13,353715.92,480.01,333.34,1000.04,18513.17,4820.90
20.4290,3777508.49,365807.25,500.01,347.83,800.02,15759.55,4040.63
20.8290,5483448.83,338155.18,580.01,253.63,1083.38,15309.01,4700.85
21.2290,3535866.92,379242.21,590.01,282.61,1066.71,16810.86,4180.67
21.6290,3465606.39,350643.43,380.01,239.13,966.70,19414.49,4180.67
22.0290,4661053.16,269759.03,530.01,260.87,750.02,16360.29,3560.49
22.4290,3817306.23,344090.92,540.01,318.84,816.69,16460.42,4320.72
22.8290,3893674.20,315661.91,430.01,268.12,800.02,16810.86,4080.64
23.2290,3514466.01,361809.86,370.01,202.90,1016.71,15058.72,4460.77
23.6290,3524794.06,360170.24,630.02,217.39,833.36,16660.67,4000.62
24.0290,5939198.79,375138.65,470.01,224.64,816.69,16059.91,4000.62
24.4290,4217021.56,349414.62,520.01,289.86,783.36,16660.67,4220.69
24.8291,3978533.02,285452.00,480.01,297.10,783.36,15609.37,4320.72
25.2291,3629588.99,310146.04,350.00,260.87,633.35,16009.85,3660.52
25.6291,3699700.55,381089.18,430.01,217.39,800.02,15659.43,3820.56
26.0291,4414297.21,328437.99,370.01,260.87,883.36,16510.48,3740.54
26.4291,4858775.70,363757.18,440.01,224.64,816.69,13807.33,3860.58
26.8291,3227539.92,324348.44,370.01,173.91,750.02,13807.33,3320.43
27.2291,4255354.51,331812.70,440.01,311.60,633.35,14207.76,3700.53
27.6291,3614096.92,291162.67,510.01,224.64,716.69,15309.01,3340.43
28.0291,3454235.61,317909.69,490.01,224.64,550.01,15208.89,3500.47
28.4291,3172994.91,320566.60,450.01,224.64,800.02,14858.49,3640.51
28.8291,3326649.46,321690.84,370.01,210.15,516.68,14708.32,2600.26
29.2291,4368118.92,293712.79,350.00,159.42,650.02,12556.06,3440.46
29.6291,3198417.80,312495.14,410.01,260.87,666.68,11655.22,3780.55


          Printed:2026-02-17 18:10:32
